timestamp,electricity,airTemperature,dewTemperature,precipDepth1HR,seaLvlPressure,windDirection,windSpeed,hour,day_of_week,month,is_weekend,HDD,CDD,airTemperature_rolling_24h_mean,airTemperature_rolling_24h_std,electricity_rolling_24h_mean,electricity_rolling_24h_std,electricity_lag_1h,electricity_lag_2h,electricity_lag_3h,electricity_lag_24h
2016-04-07 10:00:00,14.29,25.6,-7.8,0.0,1010.0,220.0,2.1,10,3,4,0,0.0,7.600000000000001,28.683333333333337,4.397594863071129,14.400416666666665,3.277665498977564,13.06,12.9,11.25,14.22
2016-04-07 11:00:00,16.21,27.8,-8.9,0.0,1009.1,0.0,0.0,11,3,4,0,0.0,9.8,28.637500000000003,4.400969507812465,14.464166666666669,3.2981548420773503,14.29,13.06,12.9,14.68
2016-04-07 12:00:00,14.92,28.3,-7.8,0.0,1009.5,130.0,2.6,12,3,4,0,0.0,10.3,28.541666666666668,4.381375272144782,14.459583333333333,3.2974106826636502,16.21,14.29,13.06,15.03
2016-04-07 13:00:00,14.21,30.0,-10.0,0.0,1008.7,0.0,0.0,13,3,4,0,0.0,12.0,28.45,4.3241485716340335,14.40375,3.2894796899257823,14.92,16.21,14.29,15.55
2016-04-07 14:00:00,14.55,31.7,-9.4,0.0,1007.4,0.0,2.1,14,3,4,0,0.0,13.7,28.383333333333336,4.257950789703385,14.326666666666668,3.2622300543547933,14.21,14.92,16.21,16.4
2016-04-07 15:00:00,15.11,31.7,-10.0,0.0,1007.5,150.0,3.6,15,3,4,0,0.0,13.7,28.291666666666668,4.156494830426444,14.172083333333333,3.1250697093673385,14.55,14.21,14.92,18.82
2016-04-07 16:00:00,15.71,31.7,-10.0,0.0,1006.3,0.0,0.0,16,3,4,0,0.0,13.7,28.15416666666667,3.9755753389115593,14.014166666666668,2.9340533124977792,15.11,14.55,14.21,19.5
2016-04-07 17:00:00,15.54,31.7,-9.4,0.0,1006.2,0.0,2.1,17,3,4,0,0.0,13.7,28.01666666666667,3.7808058338960797,13.802083333333334,2.599989931697244,15.71,15.11,14.55,20.63
2016-04-07 18:00:00,15.94,31.1,-6.7,0.0,1006.2,0.0,0.0,18,3,4,0,0.0,13.100000000000001,27.854166666666668,3.5440064734784853,13.709583333333333,2.474677808043444,15.54,15.71,15.11,18.16
2016-04-07 19:00:00,16.39,30.6,-6.1,0.0,1006.6,290.0,6.7,19,3,4,0,0.0,12.600000000000001,27.716666666666665,3.35839851412985,13.628333333333336,2.344634330749053,15.94,15.54,15.71,18.34
2016-04-07 20:00:00,15.83,29.4,-2.8,0.0,1006.8,290.0,6.7,20,3,4,0,0.0,11.399999999999999,27.600000000000005,3.242516467726525,13.560833333333333,2.251289324628875,16.39,15.94,15.54,17.45
2016-04-07 21:00:00,14.95,26.7,4.4,0.0,1007.8,280.0,6.7,21,3,4,0,0.0,8.7,27.4375,3.1828087814271644,13.50875,2.201486281543817,15.83,16.39,15.94,16.2
2016-04-07 22:00:00,14.35,26.1,5.0,0.0,1008.3,330.0,4.1,22,3,4,0,0.0,8.100000000000001,27.229166666666668,3.0950843448036616,13.459166666666668,2.1668769686119678,14.95,15.83,16.39,15.54
2016-04-07 23:00:00,11.0,25.0,7.8,0.0,1008.3,200.0,6.7,23,3,4,0,0.0,7.0,27.158333333333335,3.127009498833756,13.401666666666669,2.2145441510841453,14.35,14.95,15.83,12.38
2016-04-08 00:00:00,7.73,22.8,9.4,0.0,1010.7,210.0,2.1,0,4,4,0,0.0,4.800000000000001,26.974999999999998,3.2509864723615345,13.272916666666665,2.448617141530432,11.0,14.35,14.95,10.82
2016-04-08 01:00:00,7.77,19.4,13.3,5.0,1012.3,140.0,3.6,1,4,4,0,0.0,1.3999999999999986,26.71666666666667,3.593311016036665,13.085833333333333,2.689090547195106,7.73,11.0,14.35,12.26
2016-04-08 02:00:00,7.89,17.2,14.4,18.0,1012.2,170.0,4.6,2,4,4,0,0.8000000000000007,0.0,26.391666666666666,4.075687903171366,12.977083333333333,2.846386693712666,7.77,7.73,11.0,10.5
2016-04-08 03:00:00,7.74,16.7,15.6,36.0,1011.5,70.0,5.1,3,4,4,0,1.3000000000000007,0.0,26.070833333333336,4.5183181910265855,12.83375,3.0220102904609347,7.89,7.77,7.73,11.18
2016-04-08 04:00:00,7.65,17.2,15.0,5.0,1011.6,40.0,2.6,4,4,4,0,0.8000000000000007,0.0,25.745833333333334,4.8658507604721954,12.72875,3.1592491024457012,7.74,7.89,7.77,10.17
2016-04-08 05:00:00,7.7,16.7,15.0,-1.0,1011.2,90.0,3.1,5,4,4,0,1.3000000000000007,0.0,25.470833333333335,5.1860581635151135,12.629583333333331,3.281013204015974,7.65,7.74,7.89,10.08
2016-04-08 06:00:00,8.66,16.7,15.0,0.0,1011.2,140.0,1.5,6,4,4,0,1.3000000000000007,0.0,25.216666666666665,5.464642608678004,12.55625,3.3514588809105836,7.7,7.65,7.74,10.42
2016-04-08 07:00:00,9.79,17.2,15.0,0.0,1011.5,0.0,0.0,7,4,4,0,0.8000000000000007,0.0,24.983333333333334,5.68733655602064,12.495416666666666,3.3892374147620337,8.66,7.7,7.65,11.25
2016-04-08 08:00:00,13.7,17.2,15.0,0.0,1011.9,90.0,3.1,8,4,4,0,0.8000000000000007,0.0,24.729166666666668,5.8982295919063725,12.52875,3.397313916585532,9.79,8.66,7.7,12.9
2016-04-08 09:00:00,13.13,18.3,15.0,0.0,1012.2,100.0,3.1,9,4,4,0,0.0,0.3000000000000007,24.45,6.041666916541677,12.531666666666666,3.3978198466288005,13.7,9.79,8.66,13.06
2016-04-08 10:00:00,15.27,20.6,15.0,0.0,1012.5,140.0,4.1,10,4,4,0,0.0,2.6000000000000014,24.24166666666667,6.086329419042391,12.5725,3.4256440206947034,13.13,13.7,9.79,14.29
2016-04-08 11:00:00,15.42,22.2,13.3,0.0,1012.9,170.0,4.6,11,4,4,0,0.0,4.199999999999999,24.00833333333333,6.0512245736362456,12.539583333333333,3.392810146236514,15.27,13.13,13.7,16.21
2016-04-08 12:00:00,13.97,23.3,12.2,0.0,1013.0,170.0,5.1,12,4,4,0,0.0,5.300000000000001,23.8,5.982728765225808,12.5,3.3692909846331283,15.42,15.27,13.13,14.92
2016-04-08 13:00:00,16.0,23.9,12.2,0.0,1012.4,160.0,5.1,13,4,4,0,0.0,5.899999999999999,23.545833333333334,5.83564602188593,12.574583333333331,3.428088552413435,13.97,15.42,15.27,14.21
2016-04-08 14:00:00,14.01,25.6,12.2,0.0,1011.3,160.0,3.1,14,4,4,0,0.0,7.600000000000001,23.291666666666668,5.5928461033923815,12.552083333333334,3.4163112310701242,16.0,13.97,15.42,14.55
2016-04-08 15:00:00,13.83,26.1,10.0,0.0,1010.4,170.0,5.7,15,4,4,0,0.0,8.100000000000001,23.058333333333334,5.337799307699272,12.498750000000001,3.3844854627883585,14.01,16.0,13.97,15.11
2016-04-08 16:00:00,14.63,27.2,8.9,0.0,1009.5,170.0,5.1,16,4,4,0,0.0,9.2,22.870833333333334,5.094539204888347,12.45375,3.346903581962912,13.83,14.01,16.0,15.71
2016-04-08 17:00:00,14.69,26.7,6.7,0.0,1009.0,190.0,6.2,17,4,4,0,0.0,8.7,22.662499999999998,4.812195783721713,12.418333333333335,3.317190622075864,14.63,13.83,14.01,15.54
2016-04-08 18:00:00,13.57,26.1,6.7,0.0,1008.9,170.0,4.1,18,4,4,0,0.0,8.100000000000001,22.454166666666666,4.5310502829549515,12.319583333333334,3.2422247852316897,14.69,14.63,13.83,15.94
2016-04-08 19:00:00,13.57,25.6,6.1,0.0,1009.4,270.0,6.7,19,4,4,0,0.0,7.600000000000001,22.245833333333334,4.24622381259704,12.202083333333333,3.1377116823329945,13.57,14.69,14.63,16.39
2016-04-08 20:00:00,12.69,24.4,8.3,0.0,1010.1,270.0,7.2,20,4,4,0,0.0,6.399999999999999,22.037499999999998,3.9951941238137607,12.07125,3.0439238299616473,13.57,13.57,14.69,15.83
2016-04-08 21:00:00,13.99,23.3,10.0,0.0,1010.7,280.0,8.8,21,4,4,0,0.0,5.300000000000001,21.895833333333332,3.8813354007033594,12.03125,3.0105745696013124,12.69,13.57,13.57,14.95
2016-04-08 22:00:00,14.05,22.2,9.4,0.0,1011.4,290.0,6.7,22,4,4,0,0.0,4.199999999999999,21.733333333333334,3.777929806545893,12.018749999999999,3.001136469522062,13.99,12.69,13.57,14.35
2016-04-08 23:00:00,10.2,21.7,9.4,0.0,1011.8,290.0,4.6,23,4,4,0,0.0,3.6999999999999993,21.59583333333333,3.713369402421481,11.985416666666666,3.0173425958249105,14.05,13.99,12.69,11.0
2016-04-09 00:00:00,10.18,21.7,10.0,0.0,1012.0,300.0,1.5,0,5,4,1,0.0,3.6999999999999993,21.549999999999997,3.704638690356516,12.0875,2.906522275698248,10.2,14.05,13.99,7.73
2016-04-09 01:00:00,10.24,20.0,11.7,0.0,1012.2,230.0,2.1,1,5,4,1,0.0,2.0,21.575,3.691500225253002,12.190416666666666,2.788324226619512,10.18,10.2,14.05,7.77
2016-04-09 02:00:00,7.95,19.4,12.2,0.0,1012.0,230.0,3.1,2,5,4,1,0.0,1.3999999999999986,21.666666666666668,3.6044256210900647,12.192916666666667,2.784324879792507,10.24,10.18,10.2,7.89
2016-04-09 03:00:00,7.77,19.4,12.2,0.0,1011.9,100.0,1.5,3,5,4,1,0.0,1.3999999999999986,21.77916666666667,3.482749933809311,12.194166666666666,2.7822448188259306,7.95,10.24,10.18,7.74
2016-04-09 04:00:00,7.85,19.4,12.2,0.0,1011.8,80.0,1.5,4,5,4,1,0.0,1.3999999999999986,21.870833333333334,3.3845530392301137,12.2025,2.7683070481872405,7.77,7.95,10.24,7.65
2016-04-09 05:00:00,7.87,18.9,12.2,0.0,1012.1,80.0,2.1,5,5,4,1,0.0,0.8999999999999986,21.962500000000002,3.266138858572572,12.209583333333335,2.7564777133250407,7.85,7.77,7.95,7.7
2016-04-09 06:00:00,7.42,17.8,12.2,0.0,1012.4,80.0,1.5,6,5,4,1,0.1999999999999993,0.0,22.008333333333336,3.1960460173356413,12.157916666666667,2.8363662901472613,7.87,7.85,7.77,8.66
2016-04-09 07:00:00,7.06,17.2,11.7,0.0,1012.7,90.0,2.1,7,5,4,1,0.8000000000000007,0.0,22.008333333333336,3.1960460173356413,12.044166666666664,2.9862407903534347,7.42,7.87,7.85,9.79
2016-04-09 08:00:00,9.75,17.2,12.2,0.0,1013.3,90.0,2.1,8,5,4,1,0.8000000000000007,0.0,22.008333333333336,3.1960460173356413,11.879583333333334,2.999832573830447,7.06,7.42,7.87,13.7
2016-04-09 09:00:00,10.26,18.9,11.1,0.0,1013.8,150.0,3.1,9,5,4,1,0.0,0.8999999999999986,22.03333333333333,3.1680012443270047,11.76,3.005018990028933,9.75,7.06,7.42,13.13
2016-04-09 10:00:00,11.25,20.6,10.6,0.0,1013.9,140.0,2.1,10,5,4,1,0.0,2.6000000000000014,22.03333333333333,3.1680012443270047,11.592500000000001,2.9114455545984455,10.26,9.75,7.06,15.27
2016-04-09 11:00:00,10.22,21.7,10.0,0.0,1013.7,120.0,3.6,11,5,4,1,0.0,3.6999999999999993,22.0125,3.168501566026522,11.375833333333333,2.805795115806539,11.25,10.26,9.75,15.42
2016-04-09 12:00:00,10.28,22.8,8.9,0.0,1013.4,170.0,6.2,12,5,4,1,0.0,4.800000000000001,21.991666666666664,3.1613036202980607,11.222083333333336,2.758157827508981,10.22,11.25,10.26,13.97
2016-04-09 13:00:00,9.86,23.9,7.8,0.0,1012.5,150.0,6.2,13,5,4,1,0.0,5.899999999999999,21.991666666666664,3.1613036202980607,10.96625,2.57434637124266,10.28,10.22,11.25,16.0
2016-04-09 14:00:00,11.29,24.4,6.7,0.0,1011.6,140.0,4.6,14,5,4,1,0.0,6.399999999999999,21.941666666666666,3.1108389287424045,10.852916666666667,2.4931130865483557,9.86,10.28,10.22,14.01
2016-04-09 15:00:00,11.06,25.6,6.1,0.0,1010.5,280.0,2.1,15,5,4,1,0.0,7.600000000000001,21.920833333333334,3.083332354092984,10.737499999999999,2.412100383663459,11.29,9.86,10.28,13.83
2016-04-09 16:00:00,11.46,27.2,6.1,0.0,1009.1,280.0,3.1,16,5,4,1,0.0,9.2,21.92083333333333,3.083332354092984,10.605416666666667,2.272434012370781,11.06,11.29,9.86,14.63
2016-04-09 17:00:00,11.17,27.8,5.6,0.0,1008.2,280.0,2.6,17,5,4,1,0.0,9.8,21.966666666666665,3.1645683360645998,10.45875,2.10475303208876,11.46,11.06,11.29,14.69
2016-04-09 18:00:00,12.01,26.7,5.6,0.0,1007.6,110.0,4.6,18,5,4,1,0.0,8.7,21.991666666666664,3.2008037939767116,10.393749999999999,2.027150093110986,11.17,11.46,11.06,13.57
2016-04-09 19:00:00,11.8,26.7,3.9,0.0,1007.1,160.0,1.5,19,5,4,1,0.0,8.7,22.037499999999998,3.262009583330283,10.32,1.9367520996895966,12.01,11.17,11.46,13.57
2016-04-09 20:00:00,11.39,26.1,4.4,0.0,1006.6,360.0,4.6,20,5,4,1,0.0,8.100000000000001,22.108333333333334,3.333221012600283,10.265833333333335,1.8850762103534362,11.8,12.01,11.17,12.69
2016-04-09 21:00:00,11.96,25.6,5.0,0.0,1006.6,340.0,1.5,21,5,4,1,0.0,7.600000000000001,22.204166666666666,3.40133978291497,10.18125,1.7515193714873825,11.39,11.8,12.01,13.99
2016-04-09 22:00:00,10.47,23.9,6.7,0.0,1007.0,250.0,3.6,22,5,4,1,0.0,5.899999999999999,22.275000000000002,3.4189052404940585,10.032083333333333,1.548379178273224,11.96,11.39,11.8,14.05
2016-04-09 23:00:00,11.19,24.4,0.6,0.0,1007.2,280.0,5.7,23,5,4,1,0.0,6.399999999999999,22.3875,3.4434957591781252,10.073333333333332,1.5661325022145056,10.47,11.96,11.39,10.2
2016-04-10 00:00:00,8.98,23.3,1.1,0.0,1007.2,270.0,5.7,0,6,4,1,0.0,5.300000000000001,22.45416666666667,3.4450947064241,10.023333333333333,1.581657541856032,11.19,10.47,11.96,10.18
2016-04-10 01:00:00,10.44,22.8,2.2,0.0,1007.3,270.0,5.1,1,6,4,1,0.0,4.800000000000001,22.570833333333336,3.405555457045732,10.031666666666666,1.5833746752802256,8.98,11.19,10.47,10.24
2016-04-10 02:00:00,9.64,22.2,2.2,0.0,1007.6,280.0,6.2,2,6,4,1,0.0,4.199999999999999,22.6875,3.33952775885654,10.102083333333333,1.5232087960065737,10.44,8.98,11.19,7.95
2016-04-10 03:00:00,8.05,21.7,1.7,0.0,1007.4,290.0,3.6,3,6,4,1,0.0,3.6999999999999993,22.78333333333333,3.273432803471006,10.11375,1.5055399508077396,9.64,10.44,8.98,7.77
2016-04-10 04:00:00,8.1,20.0,3.9,0.0,1007.4,240.0,2.6,4,6,4,1,0.0,2.0,22.808333333333334,3.2486675083347043,10.124166666666666,1.4899807896825707,8.05,9.64,10.44,7.85
2016-04-10 05:00:00,8.03,18.9,5.0,0.0,1007.7,240.0,2.1,5,6,4,1,0.0,0.8999999999999986,22.808333333333334,3.2486675083347043,10.130833333333333,1.4797794097260522,8.1,8.05,9.64,7.87
2016-04-10 06:00:00,8.58,17.8,6.7,0.0,1008.0,220.0,1.5,6,6,4,1,0.1999999999999993,0.0,22.808333333333334,3.2486675083347043,10.179166666666667,1.4044120436701257,8.03,8.1,8.05,7.42
2016-04-10 07:00:00,8.01,18.3,4.4,0.0,1008.3,90.0,1.5,7,6,4,1,0.0,0.3000000000000007,22.854166666666668,3.1729809282461754,10.21875,1.3237473570199445,8.58,8.03,8.1,7.06
2016-04-10 08:00:00,10.31,17.8,3.9,0.0,1008.7,100.0,2.1,8,6,4,1,0.1999999999999993,0.0,22.879166666666663,3.1285472620713213,10.242083333333333,1.3200559249241794,8.01,8.58,8.03,9.75
2016-04-10 09:00:00,8.83,18.9,5.0,0.0,1009.4,190.0,5.7,9,6,4,1,0.0,0.8999999999999986,22.879166666666666,3.1285472620713213,10.182500000000001,1.351119503612978,10.31,8.01,8.58,10.26
2016-04-10 10:00:00,9.2,18.9,6.7,-1.0,1010.0,180.0,6.7,10,6,4,1,0.0,0.8999999999999986,22.808333333333334,3.2008037939767098,10.097083333333334,1.3454867526100682,8.83,10.31,8.01,11.25
2016-04-10 11:00:00,9.19,20.0,7.2,0.0,1010.5,160.0,6.2,11,6,4,1,0.0,2.0,22.7375,3.2449040315412274,10.054166666666667,1.357766441677229,9.2,8.83,10.31,10.22
2016-04-10 12:00:00,8.81,17.2,10.6,-1.0,1011.3,210.0,8.8,12,6,4,1,0.8000000000000007,0.0,22.504166666666663,3.435932778441756,9.992916666666668,1.3801086257394752,9.19,9.2,8.83,10.28
2016-04-10 13:00:00,8.16,17.8,12.2,5.0,1010.8,160.0,7.7,13,6,4,1,0.1999999999999993,0.0,22.25,3.551851935809334,9.922083333333333,1.429952809092599,8.81,9.19,9.2,9.86
2016-04-10 14:00:00,8.13,13.3,11.1,17.0,1010.8,230.0,9.8,14,6,4,1,4.699999999999999,0.0,21.787499999999998,3.9590636244708386,9.790416666666667,1.4439362841737753,8.16,8.81,9.19,11.29
2016-04-10 15:00:00,8.03,14.4,12.2,23.0,1011.9,270.0,3.1,15,6,4,1,3.5999999999999996,0.0,21.320833333333333,4.145818130479673,9.664166666666667,1.4604731712900212,8.13,8.16,8.81,11.06
2016-04-10 16:00:00,8.48,14.4,11.1,15.0,1011.5,320.0,2.1,16,6,4,1,3.5999999999999996,0.0,20.787499999999998,4.179797425921334,9.540000000000001,1.4274604997199902,8.03,8.13,8.16,11.46
2016-04-10 17:00:00,8.29,16.1,11.1,-1.0,1011.5,130.0,3.1,17,6,4,1,1.8999999999999986,0.0,20.3,4.004996878900093,9.42,1.405359307297847,8.48,8.03,8.13,11.17
2016-04-10 18:00:00,8.18,16.7,12.2,0.0,1011.9,90.0,4.1,18,6,4,1,1.3000000000000007,0.0,19.883333333333333,3.826414676346751,9.260416666666666,1.3128809316079342,8.29,8.48,8.03,12.01
2016-04-10 19:00:00,8.63,16.1,10.0,0.0,1012.0,150.0,3.1,19,6,4,1,1.8999999999999986,0.0,19.441666666666666,3.6110839835472373,9.128333333333334,1.2009657949249561,8.18,8.29,8.48,11.8
2016-04-10 20:00:00,9.15,16.1,10.0,0.0,1012.5,100.0,1.5,20,6,4,1,1.8999999999999986,0.0,19.025,3.378866545224047,9.035,1.1003872836020399,8.63,8.18,8.29,11.39
2016-04-10 21:00:00,8.13,16.1,10.6,0.0,1013.1,70.0,2.6,21,6,4,1,1.8999999999999986,0.0,18.629166666666666,3.1217998106814155,8.875416666666668,0.9208171190126285,9.15,8.63,8.18,11.96
2016-04-10 22:00:00,8.38,15.6,10.6,0.0,1014.3,80.0,2.1,22,6,4,1,2.4000000000000004,0.0,18.283333333333335,2.9684817765939755,8.788333333333334,0.860296544760931,8.13,9.15,8.63,10.47
2016-04-10 23:00:00,8.01,15.6,10.6,0.0,1014.6,80.0,2.1,23,6,4,1,2.4000000000000004,0.0,17.916666666666668,2.712558020484035,8.655833333333334,0.7052284037454466,8.38,8.13,9.15,11.19
2016-04-11 00:00:00,8.15,14.4,11.7,0.0,1015.1,100.0,2.1,0,0,4,0,3.5999999999999996,0.0,17.545833333333334,2.5479709176324916,8.62125,0.7089815874227109,8.01,8.38,8.13,8.98
2016-04-11 01:00:00,8.36,14.4,11.1,0.0,1015.5,110.0,1.5,1,0,4,0,3.5999999999999996,0.0,17.195833333333333,2.365233542410652,8.534583333333334,0.5949496081450708,8.15,8.01,8.38,10.44
2016-04-11 02:00:00,8.25,14.4,11.7,0.0,1015.9,80.0,2.6,2,0,4,0,3.5999999999999996,0.0,16.870833333333334,2.176051303476513,8.476666666666668,0.5485052151206848,8.36,8.15,8.01,9.64
2016-04-11 03:00:00,8.4,13.3,11.7,0.0,1015.9,100.0,2.1,3,0,4,0,4.699999999999999,0.0,16.520833333333332,2.03661679532847,8.491249999999999,0.5412731569502379,8.25,8.36,8.15,8.05
2016-04-11 04:00:00,8.27,13.3,11.1,0.0,1016.0,70.0,2.6,4,0,4,0,4.699999999999999,0.0,16.241666666666667,1.997806768448212,8.498333333333333,0.5370261645854593,8.4,8.25,8.36,8.1
2016-04-11 05:00:00,8.26,13.3,11.1,0.0,1016.1,80.0,3.1,5,0,4,0,4.699999999999999,0.0,16.008333333333333,2.000851268110893,8.507916666666667,0.5303155677984265,8.27,8.4,8.25,8.03
2016-04-11 06:00:00,8.78,12.8,10.6,0.0,1016.5,110.0,2.6,6,0,4,0,5.199999999999999,0.0,15.800000000000002,2.0654507877268,8.51625,0.5330618081465216,8.26,8.27,8.4,8.58
2016-04-11 07:00:00,9.24,12.8,10.6,0.0,1016.8,100.0,2.1,7,0,4,0,5.199999999999999,0.0,15.570833333333335,2.081069784816185,8.5675,0.5413369118894424,8.78,8.26,8.27,8.01
2016-04-11 08:00:00,8.64,13.3,10.6,0.0,1017.1,100.0,2.1,8,0,4,0,4.699999999999999,0.0,15.383333333333333,2.0742031820868547,8.497916666666667,0.39523222856043366,9.24,8.78,8.26,10.31
2016-04-11 09:00:00,11.44,15.0,10.0,0.0,1017.6,120.0,2.6,9,0,4,0,3.0,0.0,15.220833333333333,1.934802352936098,8.606666666666667,0.7179237374218124,8.64,9.24,8.78,8.83
2016-04-11 10:00:00,12.84,16.7,9.4,0.0,1017.5,90.0,2.6,10,0,4,0,1.3000000000000007,0.0,15.129166666666668,1.800357251181994,8.758333333333333,1.120394599224343,11.44,8.64,9.24,9.2
2016-04-11 11:00:00,12.56,18.9,8.9,0.0,1017.6,150.0,3.1,11,0,4,0,0.0,0.8999999999999986,15.083333333333334,1.681010738052795,8.89875,1.3619784602140381,12.84,11.44,8.64,9.19
2016-04-11 12:00:00,13.32,19.4,7.8,0.0,1017.4,50.0,2.6,12,0,4,0,0.0,1.3999999999999986,15.174999999999999,1.8526713967531727,9.086666666666668,1.6333046433446021,12.56,12.84,11.44,8.81
2016-04-11 13:00:00,11.78,21.1,7.8,0.0,1016.6,50.0,2.6,13,0,4,0,0.0,3.1000000000000014,15.3125,2.153927151486923,9.237499999999999,1.709386490502674,13.32,12.56,12.84,8.16
2016-04-11 14:00:00,13.61,21.7,6.7,0.0,1016.1,80.0,3.6,14,0,4,0,0.0,3.6999999999999993,15.6625,2.4717204886298463,9.465833333333334,1.9093247535431819,11.78,13.32,12.56,8.13
2016-04-11 15:00:00,13.98,22.8,5.0,0.0,1015.5,0.0,0.0,15,0,4,0,0.0,4.800000000000001,16.0125,2.8508293987661,9.71375,2.0923043516658733,13.61,11.78,13.32,8.03
2016-04-11 16:00:00,13.36,23.3,5.6,0.0,1014.6,210.0,2.6,16,0,4,0,0.0,5.300000000000001,16.383333333333336,3.190565803259205,9.917083333333332,2.2014688360800867,13.98,13.61,11.78,8.48
2016-04-11 17:00:00,12.33,23.3,5.0,0.0,1013.9,210.0,1.5,17,0,4,0,0.0,5.300000000000001,16.683333333333334,3.4874516255539985,10.085416666666665,2.2259672624778415,13.36,13.98,13.61,8.29
2016-04-11 18:00:00,11.68,23.3,5.0,0.0,1013.6,150.0,1.5,18,0,4,0,0.0,5.300000000000001,16.958333333333332,3.739904284600146,10.23125,2.210302581096056,12.33,13.36,13.98,8.18
2016-04-11 19:00:00,12.7,23.3,6.1,0.0,1013.6,220.0,3.6,19,0,4,0,0.0,5.300000000000001,17.258333333333333,3.9508850595306746,10.400833333333333,2.2380657733402227,11.68,12.33,13.36,8.63
2016-04-11 20:00:00,13.49,22.2,6.1,0.0,1013.6,230.0,2.6,20,0,4,0,0.0,4.199999999999999,17.5125,4.0676146732986265,10.581666666666665,2.3068813253557736,12.7,11.68,12.33,9.15
2016-04-11 21:00:00,14.01,21.7,7.2,0.0,1013.9,230.0,3.1,21,0,4,0,0.0,3.6999999999999993,17.745833333333334,4.142985603419886,10.826666666666666,2.3470734166591862,13.49,12.7,11.68,8.13
2016-04-11 22:00:00,14.5,21.1,10.0,0.0,1014.4,0.0,0.0,22,0,4,0,0.0,3.1000000000000014,17.974999999999998,4.171148314417635,11.081666666666665,2.4015206535183395,14.01,13.49,12.7,8.38
2016-04-11 23:00:00,8.13,20.0,8.9,0.0,1014.5,260.0,2.1,23,0,4,0,0.0,2.0,18.158333333333335,4.158900007858066,11.086666666666666,2.394963313990865,14.5,14.01,13.49,8.01
2016-04-12 00:00:00,8.1,18.9,10.6,0.0,1014.4,220.0,2.1,0,1,4,0,0.0,0.8999999999999986,18.34583333333333,4.082835669170237,11.084583333333333,2.3976491732467458,8.13,14.5,14.01,8.15
2016-04-12 01:00:00,8.24,18.3,10.6,0.0,1014.7,230.0,2.1,1,1,4,0,0.0,0.3000000000000007,18.508333333333333,3.9956407405490966,11.079583333333334,2.403695486694064,8.1,8.13,14.5,8.36
2016-04-12 02:00:00,8.39,17.2,10.6,0.0,1014.7,240.0,2.1,2,1,4,0,0.8000000000000007,0.0,18.625,3.9104375380678227,11.085416666666667,2.396689708320792,8.24,8.1,8.13,8.25
2016-04-12 03:00:00,8.49,17.2,10.0,0.0,1014.5,0.0,0.0,3,1,4,0,0.8000000000000007,0.0,18.7875,3.75757929708909,11.089166666666666,2.3923717841554177,8.39,8.24,8.1,8.4
2016-04-12 04:00:00,8.34,16.1,11.1,0.0,1014.2,250.0,2.1,4,1,4,0,1.8999999999999986,0.0,18.904166666666665,3.620770896377934,11.092083333333333,2.3888253965834565,8.49,8.39,8.24,8.27
2016-04-12 05:00:00,8.37,16.7,9.4,0.0,1014.2,0.0,0.0,5,1,4,0,1.3000000000000007,0.0,19.045833333333334,3.454672848874856,11.096666666666666,2.383254381990129,8.34,8.49,8.39,8.26
2016-04-12 06:00:00,8.92,16.1,10.6,0.0,1014.4,0.0,0.0,6,1,4,0,1.8999999999999986,0.0,19.183333333333334,3.255185383976996,11.1025,2.377501885885917,8.37,8.34,8.49,8.78
2016-04-12 07:00:00,8.7,15.0,11.1,0.0,1014.8,0.0,0.0,7,1,4,0,3.0,0.0,19.275,3.09463069370713,11.08,2.398358134043001,8.92,8.37,8.34,9.24
2016-04-12 08:00:00,11.74,16.1,10.0,0.0,1015.5,220.0,1.5,8,1,4,0,1.8999999999999986,0.0,19.39166666666667,2.906651542308655,11.209166666666667,2.3440988194532446,8.7,8.92,8.37,8.64
2016-04-12 09:00:00,13.16,17.8,10.0,0.0,1016.2,240.0,2.6,9,1,4,0,0.1999999999999993,0.0,19.508333333333336,2.77597090992559,11.280833333333334,2.3775177348886194,11.74,8.7,8.92,11.44
2016-04-12 10:00:00,13.25,20.0,9.4,0.0,1016.6,0.0,0.0,10,1,4,0,0.0,2.0,19.645833333333332,2.71180658003769,11.297916666666667,2.390644772344063,13.16,11.74,8.7,12.84
2016-04-12 11:00:00,14.17,21.7,9.4,0.0,1017.0,200.0,2.1,11,1,4,0,0.0,3.6999999999999993,19.7625,2.738424253344216,11.365,2.449464892761136,13.25,13.16,11.74,12.56
2016-04-12 12:00:00,15.3,23.3,8.9,0.0,1017.1,200.0,1.5,12,1,4,0,0.0,5.300000000000001,19.925,2.8301559336360125,11.4475,2.5494760757593538,14.17,13.25,13.16,13.32
2016-04-12 13:00:00,15.41,24.4,7.8,0.0,1016.6,0.0,0.0,13,1,4,0,0.0,6.399999999999999,20.0625,2.9665984766628943,11.59875,2.6746626158630518,15.3,14.17,13.25,11.78
2016-04-12 14:00:00,14.24,25.0,6.1,0.0,1016.2,0.0,0.0,14,1,4,0,0.0,7.0,20.2,3.118388658600212,11.625,2.698247418313323,15.41,15.3,14.17,13.61
2016-04-12 15:00:00,15.18,26.7,6.7,0.0,1015.6,250.0,5.1,15,1,4,0,0.0,8.7,20.3625,3.352586606863603,11.674999999999999,2.7543199271089205,14.24,15.41,15.3,13.98
