timestamp,electricity,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
2016-07-18 06:00:00,54.625,16.2,15.6,1022.2,300.0,1.5
2016-07-18 07:00:00,66.125,16.7,15.6,1022.4,260.0,2.1
2016-07-18 08:00:00,75.875,18.2,15.2,1022.5,310.0,1.5
2016-07-18 09:00:00,94.75,19.6,15.4,1022.5,320.0,1.0
2016-07-18 10:00:00,105.625,21.2,15.1,1022.5,290.0,1.5
2016-07-18 11:00:00,115.5,22.7,13.9,1022.6,260.0,1.0
2016-07-18 12:00:00,123.625,24.6,15.0,1022.4,290.0,1.5
2016-07-18 13:00:00,130.875,26.2,12.6,1022.1,220.0,2.1
2016-07-18 14:00:00,134.5,26.4,11.5,1021.9,230.0,2.1
2016-07-18 15:00:00,135.75,28.3,10.1,1021.2,240.0,2.6
2016-07-18 16:00:00,146.875,29.2,5.4,1020.9,190.0,2.1
2016-07-18 17:00:00,138.75,28.8,7.0,1020.3,230.0,1.5
2016-07-18 18:00:00,109.375,28.9,5.4,1019.9,100.0,1.5
2016-07-18 19:00:00,111.625,28.6,7.4,1019.7,180.0,1.5
2016-07-18 20:00:00,100.125,27.8,6.2,1019.6,150.0,1.5
2016-07-18 21:00:00,82.875,26.4,8.2,1019.7,170.0,2.6
2016-07-18 22:00:00,74.375,23.5,16.7,1020.3,190.0,4.1
2016-07-18 23:00:00,68.375,22.3,16.2,1020.6,190.0,2.1
2016-07-19 00:00:00,67.4583,20.9,15.4,1020.9,160.0,1.0
2016-07-19 01:00:00,64.625,19.5,15.2,1020.6,130.0,1.5
2016-07-19 02:00:00,60.25,18.6,15.5,1020.1,100.0,1.5
2016-07-19 03:00:00,59.625,17.8,15.3,1020.0,100.0,2.1
2016-07-19 04:00:00,57.125,17.5,15.0,1019.5,80.0,1.5
2016-07-19 05:00:00,59.25,16.7,14.3,1019.2,80.0,2.1
2016-07-19 06:00:00,62.5,17.3,15.0,1019.1,50.0,0.5
2016-07-19 07:00:00,70.5,20.7,16.5,1019.1,60.0,2.1
2016-07-19 08:00:00,81.5,22.4,16.8,1018.8,90.0,2.6
2016-07-19 09:00:00,106.0,24.9,17.0,1018.5,100.0,2.6
2016-07-19 10:00:00,125.625,26.9,16.9,1018.2,110.0,2.6
2016-07-19 11:00:00,151.125,29.3,17.5,1017.8,150.0,3.6
2016-07-19 12:00:00,158.0,30.8,18.0,1017.5,150.0,5.1
2016-07-19 13:00:00,154.375,32.1,17.5,1017.0,150.0,5.1
2016-07-19 14:00:00,159.875,32.9,17.3,1016.3,160.0,4.6
2016-07-19 15:00:00,160.25,32.7,15.1,1016.1,160.0,5.7
2016-07-19 16:00:00,159.625,32.5,15.5,1015.4,160.0,6.2
2016-07-19 17:00:00,150.5,32.5,15.2,1014.9,140.0,6.2
2016-07-19 18:00:00,130.125,32.2,14.7,1014.4,150.0,6.2
2016-07-19 19:00:00,112.75,31.2,14.5,1014.0,120.0,6.2
2016-07-19 20:00:00,101.0,30.1,14.5,1013.6,130.0,6.2
2016-07-19 21:00:00,88.5,28.5,15.7,1013.3,110.0,5.7
2016-07-19 22:00:00,78.375,26.1,17.5,1013.0,90.0,4.1
2016-07-19 23:00:00,73.375,24.5,16.7,1012.7,90.0,4.1
2016-07-20 00:00:00,69.1667,24.3,16.8,1012.0,90.0,3.1
2016-07-20 01:00:00,66.8333,23.6,16.3,1011.4,80.0,2.6
2016-07-20 02:00:00,64.0,23.7,16.7,1010.7,60.0,2.1
2016-07-20 03:00:00,64.125,23.7,16.5,1009.7,80.0,2.6
2016-07-20 04:00:00,61.25,22.9,16.2,1008.5,70.0,2.1
2016-07-20 05:00:00,62.75,22.8,16.1,1007.8,100.0,3.1
2016-07-20 06:00:00,67.25,23.8,15.6,1007.5,130.0,4.6
2016-07-20 07:00:00,79.75,23.7,15.9,1007.2,170.0,4.6
2016-07-20 08:00:00,86.0,23.3,16.6,1007.0,190.0,4.1
2016-07-20 09:00:00,109.125,23.9,18.0,1007.1,180.0,6.7
2016-07-20 10:00:00,128.125,22.8,17.7,1008.1,190.0,6.7
2016-07-20 11:00:00,142.0,22.6,17.0,1008.4,220.0,6.7
2016-07-20 12:00:00,131.5,24.1,18.2,1009.1,220.0,7.2
2016-07-20 13:00:00,134.75,26.2,18.1,1009.1,250.0,6.2
2016-07-20 14:00:00,135.375,28.0,18.3,1008.6,270.0,5.7
2016-07-20 15:00:00,150.25,30.7,18.2,1008.8,240.0,7.2
2016-07-20 16:00:00,153.625,30.1,16.3,1009.2,260.0,6.7
2016-07-20 17:00:00,146.5,30.1,14.1,1009.6,260.0,7.2
2016-07-20 18:00:00,123.5,29.7,12.6,1009.9,260.0,6.7
2016-07-20 19:00:00,108.875,27.8,12.3,1010.2,270.0,7.7
2016-07-20 20:00:00,94.125,25.2,13.7,1010.9,280.0,6.7
2016-07-20 21:00:00,87.75,23.2,14.2,1012.1,280.0,5.1
2016-07-20 22:00:00,79.0,21.6,13.9,1012.8,290.0,4.1
2016-07-20 23:00:00,71.25,19.9,14.0,1013.5,290.0,5.7
2016-07-21 00:00:00,65.75,18.0,12.1,1014.0,280.0,5.7
2016-07-21 01:00:00,67.4583,16.5,12.2,1014.2,270.0,4.6
2016-07-21 02:00:00,68.5,15.2,12.3,1014.4,260.0,4.1
2016-07-21 03:00:00,66.625,14.8,12.5,1014.3,260.0,3.1
2016-07-21 04:00:00,64.625,14.2,12.3,1014.5,250.0,4.1
2016-07-21 05:00:00,67.75,14.2,12.5,1014.8,260.0,2.6
2016-07-21 06:00:00,69.0,14.8,12.8,1015.3,260.0,2.6
2016-07-21 07:00:00,81.875,15.6,13.1,1015.6,260.0,2.6
2016-07-21 08:00:00,89.625,16.3,13.2,1016.2,280.0,3.1
2016-07-21 09:00:00,112.125,16.9,13.3,1016.4,280.0,2.1
2016-07-21 10:00:00,130.25,18.5,13.9,1016.7,290.0,1.5
2016-07-21 11:00:00,143.375,20.5,14.2,1016.7,310.0,1.5
2016-07-21 12:00:00,150.375,21.0,12.5,1016.5,310.0,1.5
2016-07-21 13:00:00,143.75,23.7,13.7,1016.4,210.0,1.0
2016-07-21 14:00:00,143.875,23.1,11.2,1016.3,340.0,1.5
2016-07-21 15:00:00,144.125,23.4,11.5,1016.3,300.0,3.6
2016-07-21 16:00:00,145.875,25.0,12.3,1016.2,250.0,3.6
2016-07-21 17:00:00,139.875,25.2,11.4,1016.3,290.0,3.6
2016-07-21 18:00:00,113.375,24.1,11.0,1016.2,330.0,2.6
2016-07-21 19:00:00,101.625,23.4,11.5,1016.2,320.0,2.6
2016-07-21 20:00:00,90.875,22.6,11.9,1016.5,310.0,2.6
2016-07-21 21:00:00,77.125,21.9,13.2,1016.9,300.0,3.1
2016-07-21 22:00:00,68.25,20.8,13.6,1017.4,310.0,2.6
2016-07-21 23:00:00,65.25,20.1,14.2,1017.7,300.0,3.6
2016-07-22 00:00:00,58.75,19.1,13.5,1018.0,310.0,2.6
2016-07-22 01:00:00,60.7917,18.6,13.8,1018.0,310.0,2.6
2016-07-22 02:00:00,58.5,18.0,14.5,1017.9,330.0,2.1
2016-07-22 03:00:00,58.125,18.2,14.6,1017.6,360.0,2.6
2016-07-22 04:00:00,55.875,17.9,14.7,1017.4,10.0,2.6
2016-07-22 05:00:00,55.5,17.6,15.2,1017.3,350.0,1.5
2016-07-22 06:00:00,59.875,17.4,15.7,1017.4,60.0,1.5
2016-07-22 07:00:00,72.0,17.5,15.9,1017.8,350.0,1.5
2016-07-22 08:00:00,81.5,18.1,16.2,1018.3,50.0,1.0
2016-07-22 09:00:00,96.875,18.8,16.4,1018.6,50.0,1.0
2016-07-22 10:00:00,107.625,19.8,16.6,1018.5,50.0,1.5
2016-07-22 11:00:00,121.875,20.9,16.6,1018.5,60.0,1.5
2016-07-22 12:00:00,126.125,21.9,15.7,1018.5,30.0,2.1
2016-07-22 13:00:00,134.625,22.7,14.5,1018.5,30.0,1.5
2016-07-22 14:00:00,137.0,23.3,13.3,1018.5,70.0,1.0
2016-07-22 15:00:00,142.0,22.1,15.0,1018.7,40.0,1.0
2016-07-22 16:00:00,142.375,22.7,14.7,1018.8,120.0,1.0
2016-07-22 17:00:00,127.625,23.0,15.3,1018.8,180.0,2.6
2016-07-22 18:00:00,115.875,23.1,14.0,1018.6,190.0,2.6
2016-07-22 19:00:00,95.625,23.0,15.7,1018.4,210.0,2.1
2016-07-22 20:00:00,83.25,22.4,15.1,1018.9,220.0,2.6
2016-07-22 21:00:00,76.25,21.0,16.0,1018.9,170.0,2.6
2016-07-22 22:00:00,62.5,21.8,14.9,1019.6,180.0,2.6
2016-07-22 23:00:00,58.875,20.8,15.0,1019.7,190.0,2.6
2016-07-23 00:00:00,54.1667,19.4,14.9,1020.1,180.0,2.6
2016-07-23 01:00:00,54.4583,18.8,14.5,1020.0,220.0,2.1
2016-07-23 02:00:00,54.25,17.6,14.7,1019.8,210.0,1.5
2016-07-23 03:00:00,54.625,17.1,14.9,1019.9,50.0,1.0
2016-07-23 04:00:00,51.875,16.5,14.8,1019.9,330.0,1.0
2016-07-23 05:00:00,53.875,15.8,14.5,1019.6,280.0,0.5
2016-07-23 06:00:00,54.0,15.6,14.8,1019.9,270.0,2.1
2016-07-23 07:00:00,55.25,16.7,14.9,1020.1,290.0,1.5
2016-07-23 08:00:00,62.5,18.5,15.5,1020.3,330.0,1.0
2016-07-23 09:00:00,63.125,20.6,15.7,1020.3,250.0,0.5
2016-07-23 10:00:00,62.375,23.6,16.6,1020.3,190.0,1.5
2016-07-23 11:00:00,60.125,24.8,16.0,1020.4,190.0,2.1
2016-07-23 12:00:00,63.25,26.1,14.0,1020.4,190.0,2.6
2016-07-23 13:00:00,66.375,26.8,13.5,1020.0,220.0,2.6
2016-07-23 14:00:00,64.375,26.5,13.4,1020.0,270.0,2.6
2016-07-23 15:00:00,74.375,27.7,14.3,1019.5,230.0,4.1
2016-07-23 16:00:00,79.875,27.2,14.8,1019.2,230.0,4.1
2016-07-23 17:00:00,66.5,27.5,12.7,1018.8,210.0,5.1
2016-07-23 18:00:00,66.125,26.8,13.4,1018.6,210.0,5.7
2016-07-23 19:00:00,64.5,26.1,13.3,1018.9,230.0,5.7
2016-07-23 20:00:00,63.125,23.9,14.3,1019.3,220.0,5.7
2016-07-23 21:00:00,59.125,22.3,13.4,1019.8,200.0,4.1
2016-07-23 22:00:00,57.0,21.0,13.6,1020.2,210.0,5.1
2016-07-23 23:00:00,56.0,19.6,13.9,1020.3,210.0,3.6
2016-07-24 00:00:00,54.3333,18.3,13.8,1020.4,220.0,3.6
2016-07-24 01:00:00,53.3333,17.6,13.8,1020.3,220.0,2.6
2016-07-24 02:00:00,53.375,17.1,13.4,1020.2,250.0,2.6
2016-07-24 03:00:00,52.625,16.8,12.3,1019.7,260.0,2.6
2016-07-24 04:00:00,53.125,16.1,13.1,1019.7,230.0,2.6
2016-07-24 05:00:00,51.75,15.0,12.5,1019.5,250.0,3.6
2016-07-24 06:00:00,53.125,15.3,13.1,1019.4,240.0,2.6
2016-07-24 07:00:00,50.25,16.2,13.2,1019.3,260.0,3.1
2016-07-24 08:00:00,52.375,17.1,14.1,1019.7,260.0,3.1
2016-07-24 09:00:00,52.5,19.5,15.2,1019.9,270.0,4.1
2016-07-24 10:00:00,54.75,20.6,15.6,1019.7,230.0,3.6
2016-07-24 11:00:00,56.5,21.8,14.3,1019.4,230.0,6.2
2016-07-24 12:00:00,58.25,22.0,14.7,1019.1,210.0,4.1
2016-07-24 13:00:00,62.75,24.3,14.0,1018.6,220.0,5.7
2016-07-24 14:00:00,65.25,25.8,15.2,1018.4,210.0,6.2
2016-07-24 15:00:00,68.25,24.6,13.4,1018.2,220.0,6.7
2016-07-24 16:00:00,73.0,23.4,14.6,1018.1,220.0,6.2
2016-07-24 17:00:00,69.875,22.9,15.3,1017.8,220.0,5.7
2016-07-24 18:00:00,69.0,22.0,15.4,1017.5,210.0,6.2
2016-07-24 19:00:00,68.0,21.6,15.6,1017.7,200.0,6.7
2016-07-24 20:00:00,67.625,20.0,15.9,1017.8,210.0,6.7
2016-07-24 21:00:00,65.5,19.4,16.0,1017.9,210.0,5.7
2016-07-24 22:00:00,61.125,19.2,16.5,1018.2,220.0,5.1
2016-07-24 23:00:00,60.0,19.0,16.8,1018.1,220.0,4.6
2016-07-25 00:00:00,66.8512,18.2,17.7,1018.2,220.0,4.1
2016-07-25 01:00:00,53.75,17.4,15.7,1018.4,280.0,5.7
2016-07-25 02:00:00,54.125,16.2,12.9,1018.6,270.0,4.6
2016-07-25 03:00:00,51.125,15.8,12.8,1018.5,270.0,3.6
2016-07-25 04:00:00,50.5,15.1,12.7,1018.6,260.0,3.1
2016-07-25 05:00:00,51.0,14.2,12.2,1018.5,240.0,3.6
2016-07-25 06:00:00,55.125,14.1,12.3,1018.7,260.0,3.1
2016-07-25 07:00:00,68.5,15.2,12.9,1019.0,260.0,4.1
2016-07-25 08:00:00,73.25,16.1,12.9,1019.4,260.0,4.6
2016-07-25 09:00:00,94.625,17.9,14.0,1019.5,260.0,4.6
2016-07-25 10:00:00,122.25,18.8,12.9,1019.5,270.0,4.1
2016-07-25 11:00:00,130.125,20.1,12.0,1019.6,260.0,4.1
2016-07-25 12:00:00,144.5,22.0,12.1,1019.5,260.0,5.1
2016-07-25 13:00:00,141.25,23.5,11.6,1019.4,260.0,5.1
2016-07-25 14:00:00,142.125,22.9,9.6,1019.4,260.0,5.1
2016-07-25 15:00:00,143.375,24.5,10.1,1019.2,250.0,6.7
2016-07-25 16:00:00,150.875,23.2,9.9,1019.3,260.0,6.7
2016-07-25 17:00:00,128.75,22.6,9.3,1019.3,260.0,6.2
2016-07-25 18:00:00,104.75,22.8,8.2,1018.9,300.0,5.1
2016-07-25 19:00:00,97.25,22.1,9.2,1019.3,260.0,6.2
2016-07-25 20:00:00,86.125,21.5,9.9,1019.6,280.0,4.6
2016-07-25 21:00:00,74.625,21.0,10.6,1019.9,290.0,2.6
2016-07-25 22:00:00,64.625,18.8,13.0,1020.7,280.0,6.2
2016-07-25 23:00:00,60.75,18.3,11.1,1020.9,260.0,5.1
2016-07-26 00:00:00,60.75,17.6,11.5,1020.9,260.0,4.1
2016-07-26 01:00:00,60.75,15.8,11.3,1021.1,250.0,4.6
2016-07-26 02:00:00,60.77321879895561,14.8,11.5,1021.2,260.0,3.6
2016-07-26 03:00:00,60.79643759791123,14.2,11.5,1021.3,260.0,3.1
2016-07-26 04:00:00,60.81965639686684,13.4,11.5,1021.3,250.0,2.6
2016-07-26 05:00:00,60.84287519582245,13.4,11.6,1021.3,270.0,2.6
2016-07-26 06:00:00,60.86609399477807,13.3,11.6,1021.6,260.0,2.6
2016-07-26 07:00:00,60.88931279373368,14.5,12.3,1021.8,260.0,2.6
2016-07-26 08:00:00,60.9125315926893,15.7,12.5,1022.2,270.0,2.6
2016-07-26 09:00:00,60.93575039164491,17.7,12.6,1022.0,270.0,2.6
2016-07-26 10:00:00,60.95896919060052,19.0,12.7,1021.9,250.0,2.6
2016-07-26 11:00:00,60.98218798955614,20.2,10.3,1021.8,250.0,3.1
2016-07-26 12:00:00,61.00540678851175,21.9,12.6,1021.6,240.0,3.6
2016-07-26 13:00:00,61.02862558746736,22.4,11.4,1021.3,220.0,4.6
2016-07-26 14:00:00,,21.9,11.4,1021.0,240.0,3.6
2016-07-26 15:00:00,,21.8,10.7,1020.8,220.0,4.6
2016-07-26 16:00:00,,21.3,11.9,1020.7,260.0,3.1
2016-07-26 17:00:00,,22.3,11.6,1020.2,240.0,5.1
2016-07-26 18:00:00,,21.5,11.7,1019.9,270.0,4.6
2016-07-26 19:00:00,,21.2,12.1,1019.6,250.0,5.7
2016-07-26 20:00:00,,20.8,12.3,1019.6,230.0,5.1
2016-07-26 21:00:00,,20.2,12.8,1019.7,250.0,4.6
2016-07-26 22:00:00,,19.6,13.1,1019.6,260.0,5.1
2016-07-26 23:00:00,,19.4,13.7,1019.3,230.0,4.6
2016-07-27 00:00:00,,18.1,13.5,1018.8,230.0,4.6
2016-07-27 01:00:00,,17.6,14.1,1018.4,210.0,4.1
2016-07-27 02:00:00,,17.1,14.1,1018.1,210.0,4.1
2016-07-27 03:00:00,,16.9,14.2,1017.3,210.0,3.6
2016-07-27 04:00:00,,17.2,14.4,1016.9,210.0,4.6
2016-07-27 05:00:00,,17.1,14.8,1016.1,210.0,4.6
2016-07-27 06:00:00,,17.3,15.0,1015.9,210.0,4.6
2016-07-27 07:00:00,,17.5,15.6,1015.4,210.0,5.1
2016-07-27 08:00:00,,17.5,16.3,1015.3,220.0,5.1
2016-07-27 09:00:00,,17.8,16.7,1015.2,230.0,5.1
2016-07-27 10:00:00,,18.2,16.3,1015.2,230.0,6.2
2016-07-27 11:00:00,,18.8,16.4,1015.2,230.0,5.7
2016-07-27 12:00:00,,19.9,16.9,1015.2,240.0,5.1
2016-07-27 13:00:00,,20.1,16.0,1015.3,230.0,5.7
2016-07-27 14:00:00,,21.9,16.3,1015.1,230.0,5.1
2016-07-27 15:00:00,,22.7,16.3,1014.8,220.0,5.1
2016-07-27 16:00:00,,23.9,16.2,1014.4,220.0,5.7
2016-07-27 17:00:00,,24.5,14.6,1014.4,230.0,6.2
2016-07-27 18:00:00,,23.7,14.6,1014.1,220.0,5.7
2016-07-27 19:00:00,,23.3,15.1,1014.2,280.0,3.6
2016-07-27 20:00:00,,23.0,14.7,1014.3,330.0,2.1
2016-07-27 21:00:00,,22.0,14.6,1014.5,20.0,2.1
2016-07-27 22:00:00,,21.2,13.5,1014.9,350.0,2.6
2016-07-27 23:00:00,,20.3,13.8,1015.4,310.0,1.5
2016-07-28 00:00:00,,19.5,12.2,1015.5,30.0,2.1
2016-07-28 01:00:00,,18.5,11.4,1015.5,20.0,1.5
2016-07-28 02:00:00,,18.0,10.8,1015.5,10.0,1.0
2016-07-28 03:00:00,,16.7,11.3,1015.5,360.0,1.5
2016-07-28 04:00:00,,16.1,10.7,1015.6,340.0,2.6
2016-07-28 05:00:00,,15.2,10.9,1015.4,330.0,1.5
2016-07-28 06:00:00,,14.9,10.5,1015.4,320.0,1.5
2016-07-28 07:00:00,,15.0,11.0,1015.4,310.0,1.5
2016-07-28 08:00:00,,16.6,11.2,1015.5,320.0,2.1
2016-07-28 09:00:00,,18.2,10.1,1015.4,290.0,2.1
2016-07-28 10:00:00,,19.3,10.8,1015.4,260.0,2.6
2016-07-28 11:00:00,,20.3,10.8,1015.1,220.0,2.6
2016-07-28 12:00:00,,21.3,11.0,1014.7,240.0,4.6
2016-07-28 13:00:00,,21.6,10.9,1014.2,230.0,5.1
2016-07-28 14:00:00,,21.0,10.9,1013.9,220.0,5.7
2016-07-28 15:00:00,,20.6,11.9,1013.7,230.0,5.7
2016-07-28 16:00:00,,18.8,14.9,1013.5,210.0,5.7
2016-07-28 17:00:00,,19.0,15.3,1012.9,210.0,6.2
2016-07-28 18:00:00,,19.2,16.0,1012.4,210.0,4.1
2016-07-28 19:00:00,,19.0,16.8,1012.1,220.0,4.6
2016-07-28 20:00:00,,19.6,16.4,1011.8,200.0,4.6
2016-07-28 21:00:00,,19.1,16.4,1011.9,210.0,4.1
2016-07-28 22:00:00,,18.7,16.4,1011.9,210.0,4.6
2016-07-28 23:00:00,,18.1,16.3,1011.8,200.0,3.6
2016-07-29 00:00:00,,17.9,16.2,1011.6,210.0,3.6
2016-07-29 01:00:00,,17.8,16.2,1011.5,210.0,4.1
2016-07-29 02:00:00,,17.4,15.3,1011.4,280.0,3.6
2016-07-29 03:00:00,,17.0,15.4,1011.2,260.0,2.1
2016-07-29 04:00:00,,16.9,15.1,1010.9,240.0,3.1
2016-07-29 05:00:00,,17.0,16.0,1010.9,230.0,4.6
2016-07-29 06:00:00,,16.4,14.8,1010.7,240.0,4.1
2016-07-29 07:00:00,,16.8,14.6,1010.8,230.0,3.6
2016-07-29 08:00:00,,17.0,14.6,1011.0,230.0,4.6
2016-07-29 09:00:00,,17.4,15.1,1011.0,250.0,5.1
2016-07-29 10:00:00,,18.6,15.3,1011.0,250.0,5.1
2016-07-29 11:00:00,,18.5,15.9,1011.3,250.0,5.1
2016-07-29 12:00:00,,20.4,14.8,1010.9,260.0,5.1
2016-07-29 13:00:00,,22.5,14.5,1010.7,230.0,5.7
2016-07-29 14:00:00,,19.4,13.9,1011.1,280.0,5.7
2016-07-29 15:00:00,,21.5,13.8,1010.8,250.0,3.6
2016-07-29 16:00:00,,21.1,14.3,1010.7,260.0,5.7
2016-07-29 17:00:00,,21.9,14.8,1010.5,240.0,4.6
2016-07-29 18:00:00,,22.3,14.3,1010.5,230.0,5.1
2016-07-29 19:00:00,,21.1,14.5,1010.6,210.0,5.1
2016-07-29 20:00:00,,20.8,14.3,1010.8,220.0,4.6
2016-07-29 21:00:00,,19.7,14.7,1011.2,290.0,3.1
2016-07-29 22:00:00,,19.1,13.9,1011.8,300.0,2.1
2016-07-29 23:00:00,,18.6,14.2,1012.2,290.0,2.1
2016-07-30 00:00:00,,18.4,13.7,1012.4,300.0,2.6
2016-07-30 01:00:00,,17.8,14.1,1012.4,270.0,3.1
2016-07-30 02:00:00,,17.5,14.1,1012.5,290.0,2.6
2016-07-30 03:00:00,,16.8,14.1,1012.5,300.0,1.5
2016-07-30 04:00:00,,17.0,14.1,1012.5,290.0,2.6
2016-07-30 05:00:00,,16.8,14.1,1012.7,290.0,2.1
2016-07-30 06:00:00,,16.6,14.3,1012.7,280.0,2.1
2016-07-30 07:00:00,,16.6,14.1,1013.0,310.0,2.6
2016-07-30 08:00:00,,16.2,13.0,1013.3,330.0,2.6
2016-07-30 09:00:00,,16.1,12.8,1013.7,320.0,2.6
2016-07-30 10:00:00,,16.7,13.0,1013.8,310.0,2.1
2016-07-30 11:00:00,,17.8,13.3,1014.0,290.0,2.1
2016-07-30 12:00:00,,18.6,11.7,1014.1,280.0,2.6
2016-07-30 13:00:00,,19.5,11.4,1013.9,270.0,3.1
2016-07-30 14:00:00,,20.8,10.9,1013.8,300.0,3.1
2016-07-30 15:00:00,,20.8,8.8,1013.7,290.0,2.6
2016-07-30 16:00:00,,22.0,10.0,1013.7,290.0,2.1
2016-07-30 17:00:00,,21.7,9.9,1013.7,320.0,2.6
2016-07-30 18:00:00,,21.9,9.0,1013.6,330.0,2.1
2016-07-30 19:00:00,,21.9,9.2,1013.6,320.0,2.6
2016-07-30 20:00:00,,21.1,9.3,1013.9,320.0,2.6
2016-07-30 21:00:00,,18.9,9.2,1014.3,330.0,2.1
2016-07-30 22:00:00,,18.3,9.8,1014.7,340.0,2.1
2016-07-30 23:00:00,,17.3,9.8,1014.7,330.0,2.1
2016-07-31 00:00:00,,16.6,9.9,1015.0,320.0,1.5
2016-07-31 01:00:00,,17.0,9.8,1015.4,360.0,2.6
2016-07-31 02:00:00,,16.3,9.7,1015.5,360.0,2.1
2016-07-31 03:00:00,,15.6,9.5,1015.5,350.0,2.6
2016-07-31 04:00:00,,15.0,9.6,1015.5,320.0,1.0
2016-07-31 05:00:00,,14.4,9.3,1015.8,340.0,1.5
2016-07-31 06:00:00,,13.7,9.1,1016.1,310.0,1.5
2016-07-31 07:00:00,,13.9,9.1,1016.5,300.0,1.5
2016-07-31 08:00:00,,15.0,10.1,1017.0,320.0,2.1
2016-07-31 09:00:00,,16.0,10.1,1017.2,320.0,2.1
2016-07-31 10:00:00,,18.3,10.8,1017.1,290.0,2.6
2016-07-31 11:00:00,,19.6,9.5,1017.1,290.0,4.1
2016-07-31 12:00:00,,21.0,9.8,1017.1,290.0,3.1
2016-07-31 13:00:00,,22.0,9.8,1017.2,280.0,3.6
2016-07-31 14:00:00,,20.4,9.3,1017.4,300.0,4.1
2016-07-31 15:00:00,,21.3,8.7,1017.5,270.0,4.1
2016-07-31 16:00:00,,21.3,8.8,1017.5,300.0,3.1
2016-07-31 17:00:00,,21.5,8.8,1017.4,280.0,4.1
2016-07-31 18:00:00,,21.1,9.3,1017.4,340.0,2.6
2016-07-31 19:00:00,,21.3,9.5,1017.4,310.0,2.1
2016-07-31 20:00:00,,20.7,9.5,1017.5,290.0,3.1
2016-07-31 21:00:00,,19.8,10.1,1017.8,290.0,4.1
2016-07-31 22:00:00,,18.4,10.3,1018.2,260.0,5.7
2016-07-31 23:00:00,,17.6,10.4,1018.6,260.0,5.7
2016-08-01 00:00:00,,17.1,10.6,1019.1,290.0,3.6
2016-08-01 01:00:00,,16.4,9.9,1019.2,300.0,3.1
2016-08-01 02:00:00,,14.7,8.9,1019.4,310.0,2.6
2016-08-01 03:00:00,,14.5,8.6,1019.6,290.0,2.6
2016-08-01 04:00:00,,13.4,8.4,1019.5,300.0,2.1
2016-08-01 05:00:00,,13.0,8.9,1019.3,290.0,2.1
2016-08-01 06:00:00,,12.3,8.3,1019.4,270.0,2.1
2016-08-01 07:00:00,,13.0,9.2,1019.6,260.0,2.1
2016-08-01 08:00:00,,14.1,9.4,1019.4,290.0,1.0
2016-08-01 09:00:00,,15.6,10.2,1019.7,230.0,2.1
2016-08-01 10:00:00,,16.2,10.6,1020.1,240.0,3.1
2016-08-01 11:00:00,,17.6,11.1,1020.2,240.0,3.1
2016-08-01 12:00:00,,18.1,10.3,1019.9,210.0,3.6
2016-08-01 13:00:00,,18.5,10.2,1019.6,240.0,4.6
2016-08-01 14:00:00,,18.3,10.0,1019.5,260.0,5.1
2016-08-01 15:00:00,,17.7,11.1,1019.2,240.0,3.6
2016-08-01 16:00:00,,16.9,12.3,1018.8,220.0,2.6
2016-08-01 17:00:00,,16.6,12.4,1018.4,210.0,5.7
2016-08-01 18:00:00,,15.8,12.4,1017.9,210.0,6.7
2016-08-01 19:00:00,,14.6,13.3,1017.5,200.0,4.1
2016-08-01 20:00:00,,14.5,13.5,1016.8,170.0,3.6
2016-08-01 21:00:00,,14.2,13.3,1016.0,160.0,4.1
2016-08-01 22:00:00,,14.2,13.6,1015.3,150.0,3.6
2016-08-01 23:00:00,,14.2,13.4,1014.3,150.0,4.1
2016-08-02 00:00:00,,14.1,13.7,1013.2,150.0,4.6
2016-08-02 01:00:00,,14.4,13.9,1011.8,150.0,4.6
2016-08-02 02:00:00,,14.7,14.4,1011.0,160.0,3.1
2016-08-02 03:00:00,,15.3,15.1,1010.5,220.0,4.1
2016-08-02 04:00:00,,15.6,15.4,1010.1,210.0,4.1
2016-08-02 05:00:00,,16.0,15.5,1009.6,230.0,4.6
2016-08-02 06:00:00,,16.2,15.9,1009.4,220.0,4.1
2016-08-02 07:00:00,,17.1,16.2,1009.5,230.0,5.1
2016-08-02 08:00:00,,17.5,16.3,1009.6,220.0,5.1
2016-08-02 09:00:00,,18.0,16.6,1009.7,230.0,5.7
2016-08-02 10:00:00,,18.9,17.1,1009.8,240.0,5.7
2016-08-02 11:00:00,,19.3,17.6,1009.8,220.0,5.1
2016-08-02 12:00:00,,19.4,18.2,1010.0,230.0,4.6
2016-08-02 13:00:00,,19.9,18.8,1010.0,220.0,5.7
2016-08-02 14:00:00,,20.5,18.5,1010.1,230.0,6.2
2016-08-02 15:00:00,,21.0,19.0,1010.1,240.0,6.2
2016-08-02 16:00:00,,21.5,17.9,1010.1,230.0,6.7
2016-08-02 17:00:00,,20.7,18.6,1010.1,240.0,6.2
2016-08-02 18:00:00,,21.4,18.3,1009.9,240.0,6.2
2016-08-02 19:00:00,,20.3,18.6,1009.8,200.0,4.1
2016-08-02 20:00:00,,20.4,18.1,1009.8,210.0,5.1
2016-08-02 21:00:00,,20.0,17.6,1010.0,220.0,5.7
2016-08-02 22:00:00,,19.5,17.5,1010.0,200.0,5.1
2016-08-02 23:00:00,,19.1,17.4,1010.0,210.0,5.7
2016-08-03 00:00:00,,19.0,17.4,1009.8,210.0,6.2
2016-08-03 01:00:00,,18.9,17.4,1009.0,0.0,0.0
