timestamp,electricity,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed,hour,day_of_week,month,is_weekend,HDD,CDD,airTemperature_rolling_24h_mean,airTemperature_rolling_24h_std,electricity_rolling_24h_mean,electricity_rolling_24h_std,electricity_lag_1h,electricity_lag_2h,electricity_lag_3h,electricity_lag_24h
2016-08-11 17:00:00,118.875,22.8,13.2,1021.3,290.0,4.6,17,3,8,0,0.0,0.8000000000000007,17.979166666666668,2.753334605396755,88.81911111111111,29.730684544321996,124.5,126.75,124.0,
2016-08-11 18:00:00,102.875,22.0,13.7,1021.5,300.0,5.7,18,3,8,0,0.0,0.0,18.091666666666665,2.8626404148840434,89.5588947368421,29.0724200680812,118.875,124.5,126.75,
2016-08-11 19:00:00,92.625,21.7,13.8,1021.6,300.0,5.7,19,3,8,0,0.0,0.0,18.191666666666666,2.947352041743737,89.7122,28.305320223813602,102.875,118.875,124.5,
2016-08-11 20:00:00,83.375,21.3,14.0,1021.8,270.0,6.7,20,3,8,0,0.0,0.0,18.320833333333333,3.0148875769171304,89.41042857142857,27.623250735949647,92.625,102.875,118.875,
2016-08-11 21:00:00,78.375,19.7,14.0,1022.2,270.0,5.7,21,3,8,0,0.0,0.0,18.395833333333332,3.026330705034045,88.90881818181818,27.060008114728593,83.375,92.625,102.875,
2016-08-11 22:00:00,73.5,18.7,13.8,1022.9,280.0,5.7,22,3,8,0,0.0,0.0,18.462500000000002,3.0141423901046993,88.23886956521739,26.632373826441086,78.375,83.375,92.625,
2016-08-11 23:00:00,64.375,17.9,13.6,1023.1,280.0,5.1,23,3,8,0,0.0,0.0,18.491666666666667,3.0047667444255604,87.24454166666668,26.49855545138946,73.5,78.375,83.375,
2016-08-12 00:00:00,60.0833,17.1,13.7,1023.4,280.0,3.6,0,4,8,0,0.0,0.0,18.520833333333332,2.9869250098542377,86.84622916666666,26.844231194761523,64.375,73.5,78.375,69.6428
2016-08-12 01:00:00,59.6667,15.9,13.2,1023.8,270.0,3.6,1,4,8,0,0.0,0.0,18.4875,3.0124830867286327,86.55208333333333,27.11162747798308,60.0833,64.375,73.5,66.7262
2016-08-12 02:00:00,60.5,15.8,13.8,1023.5,250.0,3.6,2,4,8,0,0.0,0.0,18.466666666666665,3.0299471464276255,86.72916666666667,26.918290299666157,59.6667,60.0833,64.375,56.25
2016-08-12 03:00:00,56.625,15.3,13.7,1023.5,260.0,3.6,3,4,8,0,0.1999999999999993,0.0,18.445833333333336,3.0507275207394517,86.83854166666667,26.78452303082179,60.5,59.6667,60.0833,54.0
2016-08-12 04:00:00,55.875,14.7,13.3,1023.5,250.0,3.6,4,4,8,0,0.8000000000000007,0.0,18.408333333333335,3.0924756744558923,86.94270833333333,26.653262608624015,56.625,60.5,59.6667,53.375
2016-08-12 05:00:00,58.25,14.0,12.7,1023.6,260.0,3.1,5,4,8,0,1.5,0.0,18.358333333333334,3.155659741765115,87.18229166666667,26.354366956621725,55.875,56.625,60.5,52.5
2016-08-12 06:00:00,61.625,13.9,12.7,1023.8,250.0,3.6,6,4,8,0,1.5999999999999996,0.0,18.3125,3.214006371574535,87.328125,26.19579261637672,58.25,55.875,56.625,58.125
2016-08-12 07:00:00,72.375,15.0,13.3,1024.0,260.0,2.6,7,4,8,0,0.5,0.0,18.316666666666666,3.2094516214058904,87.39583333333333,26.153145426517618,61.625,58.25,55.875,70.75
2016-08-12 08:00:00,74.25,16.5,14.0,1024.2,260.0,4.1,8,4,8,0,0.0,0.0,18.370833333333334,3.165229460281175,87.47395833333333,26.109087520680152,72.375,61.625,58.25,72.375
2016-08-12 09:00:00,87.0,17.0,13.9,1024.6,270.0,5.7,9,4,8,0,0.0,0.0,18.42083333333333,3.1321584676811365,87.33333333333333,26.10187096501882,74.25,72.375,61.625,90.375
2016-08-12 10:00:00,97.5,19.2,15.1,1024.6,240.0,5.1,10,4,8,0,0.0,0.0,18.537499999999998,3.105648780500795,86.99479166666667,25.906270645757402,87.0,74.25,72.375,105.625
2016-08-12 11:00:00,115.375,21.1,14.8,1024.3,230.0,4.6,11,4,8,0,0.0,0.0,18.683333333333334,3.1416786798678555,87.05208333333333,25.970031159356946,97.5,87.0,74.25,114.0
2016-08-12 12:00:00,120.25,23.5,14.2,1023.9,240.0,5.7,12,4,8,0,0.0,1.5,18.8875,3.291664373508652,87.14583333333333,26.090390627429937,115.375,97.5,87.0,118.0
2016-08-12 13:00:00,123.875,25.1,11.8,1023.3,230.0,7.2,13,4,8,0,0.0,3.1000000000000014,19.054166666666667,3.503039570413684,87.1875,26.150660294082854,120.25,115.375,97.5,122.875
2016-08-12 14:00:00,119.875,26.1,10.6,1022.9,260.0,7.2,14,4,8,0,0.0,4.100000000000001,19.2125,3.734365960967782,87.015625,25.910645196441354,123.875,120.25,115.375,124.0
2016-08-12 15:00:00,128.25,26.7,11.1,1022.8,230.0,5.7,15,4,8,0,0.0,4.699999999999999,19.34166666666667,3.9406374088979375,87.078125,26.01226689585294,119.875,123.875,120.25,126.75
2016-08-12 16:00:00,128.125,27.0,11.2,1022.5,260.0,7.2,16,4,8,0,0.0,5.0,19.5,4.17195606296428,87.22916666666667,26.248458638898605,128.25,119.875,123.875,124.5
2016-08-12 17:00:00,114.125,27.0,11.5,1022.5,260.0,7.2,17,4,8,0,0.0,5.0,19.675,4.398344550238052,87.03125,26.016352165747097,128.125,128.25,119.875,118.875
2016-08-12 18:00:00,104.625,25.0,12.3,1022.3,270.0,6.7,18,4,8,0,0.0,3.0,19.8,4.508542616160927,87.10416666666667,26.065095235076793,114.125,128.125,128.25,102.875
2016-08-12 19:00:00,91.625,23.7,12.5,1022.3,280.0,7.2,19,4,8,0,0.0,1.6999999999999993,19.883333333333333,4.563338467724544,87.0625,26.05668405259045,104.625,114.125,128.125,92.625
2016-08-12 20:00:00,84.0,21.2,12.5,1022.6,280.0,7.2,20,4,8,0,0.0,0.0,19.879166666666666,4.562034173162401,87.08854166666667,26.05315052444699,91.625,104.625,114.125,83.375
2016-08-12 21:00:00,75.25,19.0,12.1,1023.3,280.0,6.7,21,4,8,0,0.0,0.0,19.849999999999998,4.5654658317492265,86.95833333333333,26.106347188503154,84.0,91.625,104.625,78.375
2016-08-12 22:00:00,68.875,17.9,11.9,1023.6,260.0,7.2,22,4,8,0,0.0,0.0,19.816666666666666,4.577132828260103,86.765625,26.226803658624572,75.25,84.0,91.625,73.5
2016-08-12 23:00:00,63.625,17.0,12.0,1023.6,270.0,6.7,23,4,8,0,0.0,0.0,19.779166666666665,4.597161616425544,86.734375,26.255074286701557,68.875,75.25,84.0,64.375
2016-08-13 00:00:00,58.7917,16.4,11.7,1023.2,250.0,4.6,0,5,8,1,0.0,0.0,19.75,4.617076055724869,86.68055833333334,26.313336898844685,63.625,68.875,75.25,60.0833
2016-08-13 01:00:00,59.2917,16.6,11.8,1022.9,230.0,4.6,1,5,8,1,0.0,0.0,19.779166666666665,4.593850252775728,86.66493333333334,26.330181252925012,58.7917,63.625,68.875,59.6667
2016-08-13 02:00:00,58.75,16.5,12.0,1022.6,240.0,5.1,2,5,8,1,0.0,0.0,19.808333333333334,4.5696462299248894,86.59201666666667,26.408098554579908,59.2917,58.7917,63.625,60.5
2016-08-13 03:00:00,58.625,16.1,12.0,1022.4,240.0,5.1,3,5,8,1,0.0,0.0,19.841666666666665,4.538139502585573,86.67535,26.31240545565168,58.75,59.2917,58.7917,56.625
2016-08-13 04:00:00,59.875,15.6,12.0,1022.4,240.0,4.6,4,5,8,1,0.0,0.0,19.879166666666666,4.497340196224854,86.84201666666667,26.12079980230092,58.625,58.75,59.2917,55.875
2016-08-13 05:00:00,58.125,15.1,12.2,1022.2,230.0,4.6,5,5,8,1,0.40000000000000036,0.0,19.925,4.440059733244893,86.83680833333334,26.126760536725662,59.875,58.625,58.75,58.25
2016-08-13 06:00:00,58.5,14.6,12.2,1022.5,220.0,4.1,6,5,8,1,0.9000000000000004,0.0,19.95416666666667,4.40088717999162,86.7066,26.26529177561636,58.125,59.875,58.625,61.625
2016-08-13 07:00:00,57.125,15.2,12.8,1022.5,220.0,4.1,7,5,8,1,0.3000000000000007,0.0,19.962500000000002,4.391277173828977,86.07118333333334,26.80598075152286,58.5,58.125,59.875,72.375
2016-08-13 08:00:00,57.375,17.0,13.0,1022.5,250.0,4.6,8,5,8,1,0.0,0.0,19.983333333333334,4.375292950854515,85.36805833333334,27.345422652730182,57.125,58.5,58.125,74.25
2016-08-13 09:00:00,57.0,18.8,13.4,1022.9,250.0,5.7,9,5,8,1,0.0,0.0,20.058333333333334,4.337191704785262,84.11805833333334,27.946643822219762,57.375,57.125,58.5,87.0
2016-08-13 10:00:00,62.125,18.4,13.2,1023.0,260.0,6.2,10,5,8,1,0.0,0.0,20.025000000000002,4.347137989028217,82.6441,28.142355280855803,57.0,57.375,57.125,97.5
2016-08-13 11:00:00,63.625,19.4,14.1,1022.9,250.0,6.2,11,5,8,1,0.0,0.0,19.954166666666666,4.342707947679729,80.48785,27.500709959088553,62.125,57.0,57.375,115.375
2016-08-13 12:00:00,67.5,20.8,14.7,1022.9,240.0,6.2,12,5,8,1,0.0,0.0,19.841666666666665,4.2813972390845345,78.28993333333334,26.264841502657298,63.625,62.125,57.0,120.25
2016-08-13 13:00:00,63.125,22.3,14.3,1022.4,240.0,5.7,13,5,8,1,0.0,0.3000000000000007,19.724999999999998,4.168541607137306,75.75868333333334,24.552133656659898,67.5,63.625,62.125,123.875
2016-08-13 14:00:00,67.75,22.6,14.7,1022.3,260.0,4.1,14,5,8,1,0.0,0.6000000000000014,19.57916666666667,3.9933617924997953,73.58680833333334,22.716827483740182,63.125,67.5,63.625,119.875
2016-08-13 15:00:00,66.875,25.5,13.7,1021.9,250.0,6.7,15,5,8,1,0.0,3.5,19.529166666666665,3.906903496061338,71.02951666666667,19.52621186260118,67.75,63.125,67.5,128.25
2016-08-13 16:00:00,68.5,24.2,13.4,1021.9,250.0,6.7,16,5,8,1,0.0,2.1999999999999993,19.412499999999998,3.711007422110145,68.54514166666667,15.276653431182094,66.875,67.75,63.125,128.125
2016-08-13 17:00:00,64.75,25.2,11.9,1021.7,260.0,7.2,17,5,8,1,0.0,3.1999999999999993,19.3375,3.566366132536648,66.48785,11.800795956647711,68.5,66.875,67.75,114.125
2016-08-13 18:00:00,65.875,25.0,11.7,1021.7,270.0,6.7,18,5,8,1,0.0,3.0,19.3375,3.566366132536648,64.87326666666667,8.562609137795834,64.75,68.5,66.875,104.625
2016-08-13 19:00:00,65.25,23.3,11.0,1022.0,260.0,5.1,19,5,8,1,0.0,1.3000000000000007,19.320833333333333,3.5459688277727834,63.77430833333333,6.399123568720292,65.875,64.75,68.5,91.625
2016-08-13 20:00:00,64.875,22.1,10.9,1022.2,260.0,5.1,20,5,8,1,0.0,0.10000000000000142,19.358333333333334,3.571373705582713,62.97743333333333,4.748980122424836,65.25,65.875,64.75,84.0
2016-08-13 21:00:00,61.875,20.9,11.3,1022.7,330.0,2.1,21,5,8,1,0.0,0.0,19.4375,3.5841210795735607,62.420141666666666,3.966492105332419,64.875,65.25,65.875,75.25
2016-08-13 22:00:00,58.75,20.0,10.3,1023.4,330.0,2.6,22,5,8,1,0.0,0.0,19.525000000000002,3.5705620066704253,61.998266666666666,3.78437078035254,61.875,64.875,65.25,68.875
2016-08-13 23:00:00,59.75,19.1,10.6,1023.8,320.0,2.1,23,5,8,1,0.0,0.0,19.6125,3.5315118698592256,61.83680833333333,3.794598112983197,58.75,61.875,64.875,63.625
2016-08-14 00:00:00,59.4583,18.1,10.7,1024.1,320.0,1.5,0,6,8,1,0.0,0.0,19.683333333333334,3.480962718742539,61.864583333333336,3.7737222059306252,59.75,58.75,61.875,58.7917
2016-08-14 01:00:00,57.625,17.9,10.8,1024.2,40.0,1.5,1,6,8,1,0.0,0.0,19.7375,3.4407800556420978,61.7951375,3.8379178936104785,59.4583,59.75,58.75,59.2917
2016-08-14 02:00:00,58.0,18.0,10.0,1024.2,30.0,2.6,2,6,8,1,0.0,0.0,19.8,3.392703167477048,61.7638875,3.8667359855579138,57.625,59.4583,59.75,58.75
2016-08-14 03:00:00,58.0,17.2,9.4,1024.1,40.0,2.1,3,6,8,1,0.0,0.0,19.845833333333335,3.3476765682779455,61.73784583333333,3.890824454486699,58.0,57.625,59.4583,58.625
2016-08-14 04:00:00,55.75,16.9,9.0,1024.2,20.0,2.1,4,6,8,1,0.0,0.0,19.9,3.285938420656713,61.56597083333333,4.063950542479406,58.0,58.0,57.625,59.875
2016-08-14 05:00:00,57.25,16.7,9.3,1024.4,10.0,2.1,5,6,8,1,0.0,0.0,19.966666666666665,3.199411177710374,61.5295125,4.099927810532001,55.75,58.0,58.0,58.125
2016-08-14 06:00:00,56.0,16.4,9.5,1024.6,350.0,2.1,6,6,8,1,0.0,0.0,20.041666666666668,3.0872693248335312,61.42534583333333,4.2105123669398505,57.25,55.75,58.0,58.5
2016-08-14 07:00:00,56.25,16.2,10.0,1025.1,340.0,1.0,7,6,8,1,0.0,0.0,20.083333333333332,3.0252081015974976,61.3888875,4.252942000576702,56.0,57.25,55.75,57.125
2016-08-14 08:00:00,56.625,16.7,9.9,1025.4,330.0,1.5,8,6,8,1,0.0,0.0,20.070833333333333,3.0390901336715617,61.3576375,4.28634208061005,56.25,56.0,57.25,57.375
2016-08-14 09:00:00,55.0,17.4,9.1,1025.6,20.0,1.5,9,6,8,1,0.0,0.0,20.0125,3.077733850119927,61.27430416666667,4.3928629728999224,56.625,56.25,56.0,57.0
2016-08-14 10:00:00,56.125,18.9,9.7,1025.9,10.0,1.5,10,6,8,1,0.0,0.0,20.033333333333335,3.0680211249579954,61.02430416666667,4.511474680670091,55.0,56.625,56.25,62.125
2016-08-14 11:00:00,60.5,19.5,9.7,1025.9,20.0,3.1,11,6,8,1,0.0,0.0,20.0375,3.0671913933562047,60.89409583333333,4.4781239388519145,56.125,55.0,56.625,63.625
2016-08-14 12:00:00,62.125,19.4,8.7,1025.9,360.0,2.6,12,6,8,1,0.0,0.0,19.979166666666668,3.065371694132462,60.6701375,4.262608108720547,60.5,56.125,55.0,67.5
2016-08-14 13:00:00,61.75,19.8,8.8,1025.8,20.0,2.1,13,6,8,1,0.0,0.0,19.875,3.025291937044743,60.61284583333333,4.23734442330554,62.125,60.5,56.125,63.125
2016-08-14 14:00:00,64.25,19.9,8.8,1025.9,10.0,2.6,14,6,8,1,0.0,0.0,19.7625,2.969235372221655,60.4670125,4.036499358765309,61.75,62.125,60.5,67.75
2016-08-14 15:00:00,64.25,21.4,9.0,1025.9,320.0,2.1,15,6,8,1,0.0,0.0,19.591666666666665,2.7333554258562964,60.3576375,3.888154272839453,64.25,61.75,62.125,66.875
2016-08-14 16:00:00,65.125,21.9,8.8,1025.5,330.0,2.1,16,6,8,1,0.0,0.0,19.495833333333334,2.601918884988164,60.2170125,3.6335583989431233,64.25,64.25,61.75,68.5
2016-08-14 17:00:00,64.5,21.7,8.4,1025.2,80.0,1.5,17,6,8,1,0.0,0.0,19.349999999999998,2.3546438851951748,60.20659583333333,3.6203325259808716,65.125,64.25,64.25,64.75
2016-08-14 18:00:00,64.375,22.5,8.7,1025.0,350.0,2.1,18,6,8,1,0.0,0.5,19.245833333333334,2.1392764251467056,60.14409583333333,3.530042568221755,64.5,65.125,64.25,65.875
2016-08-14 19:00:00,64.0,22.2,8.7,1024.8,10.0,2.1,19,6,8,1,0.0,0.1999999999999993,19.2,2.0589148682698535,60.0920125,3.4599588316612917,64.375,64.5,65.125,65.25
2016-08-14 20:00:00,65.125,21.4,9.0,1025.1,40.0,2.1,20,6,8,1,0.0,0.0,19.17083333333333,2.0206497376633332,60.10242916666667,3.475326930317214,64.0,64.375,64.5,64.875
2016-08-14 21:00:00,62.25,19.8,9.1,1025.5,40.0,2.6,21,6,8,1,0.0,0.0,19.125,1.9919948489544155,60.11805416666667,3.484473829778918,65.125,64.0,64.375,61.875
2016-08-14 22:00:00,61.875,18.7,9.2,1026.0,60.0,2.1,22,6,8,1,0.0,0.0,19.070833333333333,1.9848292373525052,60.2482625,3.489513585364464,62.25,65.125,64.0,58.75
2016-08-14 23:00:00,60.375,17.7,9.2,1026.2,50.0,1.5,23,6,8,1,0.0,0.0,19.0125,2.004410896866785,60.27430416666667,3.4879652550468694,61.875,62.25,65.125,59.75
2016-08-15 00:00:00,58.7917,16.2,9.0,1026.3,80.0,1.5,0,0,8,0,0.0,0.0,18.933333333333334,2.078182037192649,60.24652916666667,3.49738706670097,60.375,61.875,62.25,59.4583
2016-08-15 01:00:00,59.5833,15.3,10.1,1026.3,120.0,3.6,1,0,8,0,0.1999999999999993,0.0,18.825,2.1986656032199723,60.328125,3.456167413699639,58.7917,60.375,61.875,57.625
2016-08-15 02:00:00,58.125,13.8,9.8,1026.3,120.0,2.6,2,0,8,0,1.6999999999999993,0.0,18.65,2.422898013249571,60.333333333333336,3.4525988076612926,59.5833,58.7917,60.375,58.0
2016-08-15 03:00:00,59.75,13.3,10.3,1026.2,0.0,0.0,3,0,8,0,2.1999999999999993,0.0,18.4875,2.644980890865469,60.40625,3.419498534809269,58.125,59.5833,58.7917,58.0
2016-08-15 04:00:00,59.75,13.5,10.2,1025.9,360.0,0.5,4,0,8,0,2.0,0.0,18.345833333333335,2.819031465911139,60.572916666666664,3.277204857624575,59.75,58.125,59.5833,55.75
2016-08-15 05:00:00,58.125,12.8,10.2,1025.6,30.0,1.0,5,0,8,0,2.6999999999999993,0.0,18.183333333333334,3.0230515344118993,60.609375,3.243322695101854,59.75,59.75,58.125,57.25
2016-08-15 06:00:00,62.625,12.5,10.2,1025.6,30.0,1.5,6,0,8,0,3.0,0.0,18.020833333333332,3.2213930509029445,60.885416666666664,3.1132807986129447,58.125,59.75,59.75,56.0
2016-08-15 07:00:00,67.75,13.2,10.8,1025.8,20.0,1.0,7,0,8,0,2.3000000000000007,0.0,17.895833333333332,3.3507272626111746,61.364583333333336,3.250771805435149,62.625,58.125,59.75,56.25
2016-08-15 08:00:00,72.875,15.6,11.9,1026.1,30.0,2.1,8,0,8,0,0.0,0.0,17.849999999999998,3.3752294607986952,62.041666666666664,3.8565378487496074,67.75,62.625,58.125,56.625
2016-08-15 09:00:00,86.375,18.4,12.1,1026.1,40.0,2.6,9,0,8,0,0.0,0.0,17.89166666666667,3.375605152402679,63.348958333333336,6.056208103864714,72.875,67.75,62.625,55.0
2016-08-15 10:00:00,101.875,19.9,10.6,1025.7,70.0,4.1,10,0,8,0,0.0,0.0,17.933333333333334,3.394710292648619,65.25520833333333,9.754476066731993,86.375,72.875,67.75,56.125
2016-08-15 11:00:00,116.5,21.7,10.3,1025.3,60.0,4.6,11,0,8,0,0.0,0.0,18.025,3.467770866509014,67.58854166666667,14.235893821663073,101.875,86.375,72.875,60.5
2016-08-15 12:00:00,120.75,21.8,10.0,1024.9,50.0,4.1,12,0,8,0,0.0,0.0,18.125,3.5429354078712487,70.03125,17.832898354104547,116.5,101.875,86.375,62.125
2016-08-15 13:00:00,121.0,22.8,10.0,1024.4,100.0,5.1,13,0,8,0,0.0,0.8000000000000007,18.25,3.6557280842654243,72.5,20.533369450492863,120.75,116.5,101.875,61.75
2016-08-15 14:00:00,121.75,23.5,10.2,1024.1,110.0,4.6,14,0,8,0,0.0,1.5,18.400000000000002,3.7974820032776178,74.89583333333333,22.762462029778337,121.0,120.75,116.5,64.25
2016-08-15 15:00:00,123.5,23.7,10.2,1023.7,90.0,4.6,15,0,8,0,0.0,1.6999999999999993,18.495833333333334,3.904008994851838,77.36458333333333,24.689146003345115,121.75,121.0,120.75,64.25
2016-08-15 16:00:00,121.75,23.9,10.3,1023.2,100.0,4.1,16,0,8,0,0.0,1.8999999999999986,18.579166666666666,3.9999977355066054,79.72395833333333,26.13210469380056,123.5,121.75,121.0,65.125
2016-08-15 17:00:00,116.625,23.3,10.5,1022.8,90.0,4.1,17,0,8,0,0.0,1.3000000000000007,18.645833333333332,4.0670445595389495,81.89583333333333,26.96463673367102,121.75,123.5,121.75,64.5
2016-08-15 18:00:00,102.0,22.3,10.5,1022.5,110.0,5.1,18,0,8,0,0.0,0.3000000000000007,18.6375,4.059001001531631,83.46354166666667,26.99542672761471,116.625,121.75,123.5,64.375
2016-08-15 19:00:00,83.375,20.8,10.8,1022.2,90.0,5.7,19,0,8,0,0.0,0.0,18.57916666666667,4.01540286209585,84.27083333333333,26.675878687384568,102.0,116.625,121.75,64.0
2016-08-15 20:00:00,71.375,19.2,10.9,1022.4,110.0,5.7,20,0,8,0,0.0,0.0,18.4875,3.9730956608713544,84.53125,26.51084238020034,83.375,102.0,116.625,65.125
2016-08-15 21:00:00,65.25,17.4,10.0,1022.7,100.0,4.6,21,0,8,0,0.0,0.0,18.3875,3.9688255299214803,84.65625,26.40809087586277,71.375,83.375,102.0,62.25
2016-08-15 22:00:00,64.75,16.6,10.8,1022.6,110.0,4.6,22,0,8,0,0.0,0.0,18.3,3.984753551923282,84.77604166666667,26.306583819445144,65.25,71.375,83.375,61.875
2016-08-15 23:00:00,58.0,15.9,10.7,1022.8,100.0,4.6,23,0,8,0,0.0,0.0,18.224999999999998,4.013374379875801,84.67708333333333,26.406641661762933,64.75,65.25,71.375,60.375
2016-08-16 00:00:00,59.5,14.9,10.7,1022.8,90.0,2.6,0,1,8,0,0.5999999999999996,0.0,18.170833333333334,4.050494244309995,84.70659583333334,26.376832884815045,58.0,64.75,65.25,58.7917
2016-08-16 01:00:00,54.4583,14.8,11.3,1022.4,80.0,2.1,1,1,8,0,0.6999999999999993,0.0,18.150000000000002,4.06715368906005,84.49305416666667,26.608794889643395,59.5,58.0,64.75,59.5833
2016-08-16 02:00:00,54.0,14.1,11.6,1022.2,80.0,1.0,2,1,8,0,1.4000000000000004,0.0,18.162499999999998,4.053641679966942,84.32117916666667,26.79916148389688,54.4583,59.5,58.0,58.125
2016-08-16 03:00:00,53.25,13.7,11.5,1021.5,40.0,2.1,3,1,8,0,1.8000000000000007,0.0,18.179166666666664,4.033552665014958,84.05034583333334,27.089546520687716,54.0,54.4583,59.5,59.75
2016-08-16 04:00:00,49.375,13.4,11.5,1021.3,20.0,1.5,4,1,8,0,2.0999999999999996,0.0,18.175,4.038644843745614,83.61805416666667,27.57266209177015,53.25,54.0,54.4583,59.75
2016-08-16 05:00:00,53.25,12.8,11.1,1021.0,30.0,3.1,5,1,8,0,2.6999999999999993,0.0,18.175,4.038644843745614,83.41492916666667,27.78576555327001,49.375,53.25,54.0,58.125
2016-08-16 06:00:00,53.25,12.3,10.8,1020.8,20.0,2.6,6,1,8,0,3.1999999999999993,0.0,18.166666666666668,4.051051035565168,83.02430416666667,28.15420374610048,53.25,49.375,53.25,62.625
2016-08-16 07:00:00,67.125,12.9,11.1,1020.8,20.0,2.1,7,1,8,0,2.5999999999999996,0.0,18.154166666666665,4.067472152350268,82.9982625,28.169231261166043,53.25,53.25,49.375,67.75
2016-08-16 08:00:00,74.75,15.4,12.7,1020.5,60.0,3.1,8,1,8,0,0.09999999999999964,0.0,18.145833333333332,4.073133519376287,83.0763875,28.142521960384194,67.125,53.25,53.25,72.875
2016-08-16 09:00:00,86.375,17.6,13.3,1020.6,70.0,2.6,9,1,8,0,0.0,0.0,18.1125,4.074236391511057,83.0763875,28.142521960384194,74.75,67.125,53.25,86.375
2016-08-16 10:00:00,98.0,19.4,13.2,1020.5,70.0,3.6,10,1,8,0,0.0,0.0,18.091666666666665,4.065968697527731,82.91492916666667,28.040914361890046,86.375,74.75,67.125,101.875
2016-08-16 11:00:00,111.625,21.0,12.8,1020.1,70.0,3.1,11,1,8,0,0.0,0.0,18.0625,4.041395852274633,82.71180416666667,27.80370412433315,98.0,86.375,74.75,116.5
2016-08-16 12:00:00,115.75,21.1,12.2,1019.5,60.0,3.6,12,1,8,0,0.0,0.0,18.033333333333335,4.015693850562973,82.50347083333334,27.52361320186058,111.625,98.0,86.375,120.75
2016-08-16 13:00:00,117.625,22.2,11.3,1019.0,50.0,2.6,13,1,8,0,0.0,0.1999999999999993,18.008333333333333,3.9864898656932963,82.36284583333334,27.32628768477867,115.75,111.625,98.0,121.0
2016-08-16 14:00:00,121.125,23.6,11.5,1018.5,110.0,3.6,14,1,8,0,0.0,1.6000000000000014,18.0125,3.992526986650238,82.33680416666667,27.287390283210357,117.625,115.75,111.625,121.75
2016-08-16 15:00:00,127.375,24.1,10.8,1018.1,110.0,3.6,15,1,8,0,0.0,2.1000000000000014,18.029166666666665,4.018054814553134,82.4982625,27.55172457037084,121.125,117.625,115.75,123.5
2016-08-16 16:00:00,127.875,24.0,10.9,1017.7,100.0,4.6,16,1,8,0,0.0,2.0,18.033333333333335,4.024454234310284,82.75347083333334,27.956510772183275,127.375,121.125,117.625,121.75
2016-08-16 17:00:00,123.0,24.1,11.2,1017.4,90.0,4.1,17,1,8,0,0.0,2.1000000000000014,18.066666666666666,4.072993415452428,83.01909583333334,28.32024827733652,127.875,127.375,121.125,116.625
2016-08-16 18:00:00,102.25,23.4,11.5,1017.1,100.0,4.6,18,1,8,0,0.0,1.3999999999999986,18.1125,4.128512996857027,83.0295125,28.327578347047215,123.0,127.875,127.375,102.0
2016-08-16 19:00:00,84.125,21.0,11.3,1017.0,80.0,4.6,19,1,8,0,0.0,0.0,18.120833333333334,4.134371217285506,83.0607625,28.328389723060088,102.25,123.0,127.875,83.375
2016-08-16 20:00:00,71.875,19.2,11.0,1016.9,100.0,5.7,20,1,8,0,0.0,0.0,18.120833333333334,4.134371217285506,83.08159583333334,28.31960459359926,84.125,102.25,123.0,71.375
2016-08-16 21:00:00,69.125,18.1,10.6,1017.1,90.0,4.1,21,1,8,0,0.0,0.0,18.150000000000002,4.131533034769455,83.24305416666667,28.224407573418027,71.875,84.125,102.25,65.25
2016-08-16 22:00:00,68.375,16.3,10.6,1017.3,100.0,3.1,22,1,8,0,0.0,0.0,18.1375,4.136876841289815,83.39409583333334,28.130683898910405,69.125,71.875,84.125,64.75
2016-08-16 23:00:00,62.25,16.5,10.3,1017.2,70.0,2.1,23,1,8,0,0.0,0.0,18.1625,4.124561900319258,83.57117916666667,27.976833384784314,68.375,69.125,71.875,58.0
2016-08-17 00:00:00,60.875,15.9,10.6,1017.2,60.0,2.6,0,2,8,0,0.0,0.0,18.204166666666666,4.095116833993625,83.62847083333334,27.926759685142873,62.25,68.375,69.125,59.5
2016-08-17 01:00:00,58.7917,15.1,11.5,1017.0,40.0,2.1,1,2,8,0,0.40000000000000036,0.0,18.216666666666665,4.084718783004759,83.80902916666666,27.743368762932686,60.875,62.25,68.375,54.4583
2016-08-17 02:00:00,53.875,14.4,11.5,1016.6,30.0,1.5,2,2,8,0,1.0999999999999996,0.0,18.229166666666668,4.072012553011601,83.80382083333333,27.749219314141612,58.7917,60.875,62.25,54.0
2016-08-17 03:00:00,56.25,13.6,11.3,1016.1,20.0,2.1,3,2,8,0,1.9000000000000004,0.0,18.225,4.076896731157381,83.92882083333333,27.61201931383882,53.875,58.7917,60.875,53.25
2016-08-17 04:00:00,53.5,13.6,11.6,1015.6,30.0,2.1,4,2,8,0,1.9000000000000004,0.0,18.233333333333334,4.06679733693605,84.10069583333333,27.399603823119328,56.25,53.875,58.7917,49.375
2016-08-17 05:00:00,54.75,13.4,11.6,1015.2,30.0,2.1,5,2,8,0,2.0999999999999996,0.0,18.258333333333333,4.033653718260974,84.16319583333333,27.327788711484644,53.5,56.25,53.875,53.25
2016-08-17 06:00:00,59.0,13.5,11.8,1014.6,40.0,2.6,6,2,8,0,2.0,0.0,18.308333333333334,3.9634105500699524,84.40277916666666,27.068968249816013,54.75,53.5,56.25,53.25
