timestamp,electricity,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed
2016-06-18 16:00:00,22.8,42.2,4.0,-5.0,0.0,,1009.7,,1.5
2016-06-18 17:00:00,21.44,42.8,4.0,-4.4,0.0,,1008.9,260.0,4.1
2016-06-18 18:00:00,20.27,42.8,4.0,-3.9,0.0,,1008.5,290.0,5.7
2016-06-18 19:00:00,23.87,42.8,4.0,-2.8,0.0,,1008.3,260.0,5.1
2016-06-18 20:00:00,20.75,42.2,4.0,-1.7,0.0,,1008.2,240.0,5.1
2016-06-18 21:00:00,17.96,41.1,2.0,-1.1,0.0,,1008.1,260.0,5.7
2016-06-18 22:00:00,18.46,39.4,2.0,-0.6,0.0,,1008.6,260.0,4.1
2016-06-18 23:00:00,17.08,37.2,0.0,0.6,0.0,,1009.2,250.0,3.6
2016-06-19 00:00:00,15.44,37.2,0.0,0.6,0.0,,1009.4,270.0,3.1
2016-06-19 01:00:00,13.02,33.9,0.0,1.1,0.0,,1009.1,260.0,4.1
2016-06-19 02:00:00,12.37,33.3,0.0,1.1,0.0,,1008.8,250.0,3.1
2016-06-19 03:00:00,13.3,31.7,0.0,1.7,0.0,,1008.9,240.0,2.6
2016-06-19 04:00:00,12.98,31.1,0.0,1.7,0.0,,1008.7,0.0,0.0
2016-06-19 05:00:00,13.72,30.6,0.0,1.7,0.0,,1008.5,0.0,0.0
2016-06-19 06:00:00,14.75,29.4,2.0,3.3,0.0,,1008.7,0.0,0.0
2016-06-19 07:00:00,13.2,29.4,2.0,3.3,0.0,,1009.2,100.0,2.1
2016-06-19 08:00:00,13.93,31.7,2.0,4.4,0.0,,1009.2,0.0,0.0
2016-06-19 09:00:00,14.95,33.9,2.0,1.7,0.0,,1009.5,140.0,2.6
2016-06-19 10:00:00,16.63,36.7,4.0,0.6,0.0,,1009.1,0.0,0.0
2016-06-19 11:00:00,19.94,38.9,2.0,1.1,0.0,,1008.9,200.0,1.5
2016-06-19 12:00:00,23.21,41.7,2.0,-1.1,0.0,,1008.3,240.0,2.1
2016-06-19 13:00:00,24.67,43.9,2.0,-1.7,0.0,,1007.9,320.0,1.5
2016-06-19 14:00:00,27.87,45.0,0.0,-2.8,0.0,,1006.8,,2.6
2016-06-19 15:00:00,27.89,46.7,2.0,-1.7,0.0,,1006.0,,2.1
2016-06-19 16:00:00,26.52,47.2,2.0,-0.6,0.0,,1004.9,,2.6
2016-06-19 17:00:00,27.06,47.2,2.0,-2.2,0.0,,1004.0,,2.6
2016-06-19 18:00:00,27.09,47.2,2.0,-1.1,0.0,,1003.3,,2.1
2016-06-19 19:00:00,26.97,47.2,2.0,-1.1,0.0,,1002.8,300.0,5.7
2016-06-19 20:00:00,24.29,46.1,,1.1,0.0,,1002.7,260.0,5.7
2016-06-19 21:00:00,23.34,44.4,4.0,2.8,0.0,,1002.9,260.0,4.6
2016-06-19 22:00:00,23.01,42.8,4.0,4.4,0.0,,1003.5,260.0,4.6
2016-06-19 23:00:00,21.37,38.9,,5.6,0.0,,1004.1,240.0,4.1
2016-06-20 00:00:00,19.37,37.2,6.0,6.1,0.0,,1004.4,250.0,2.6
2016-06-20 01:00:00,20.61,38.9,,3.3,0.0,,1004.6,270.0,3.6
2016-06-20 02:00:00,17.14,36.7,,3.9,0.0,,1004.3,240.0,4.6
2016-06-20 03:00:00,17.34,37.2,4.0,3.3,0.0,,1004.1,250.0,3.6
2016-06-20 04:00:00,15.91,36.7,4.0,3.3,0.0,,1004.1,270.0,2.6
2016-06-20 05:00:00,15.21,35.0,4.0,3.9,0.0,,1004.1,260.0,3.1
2016-06-20 06:00:00,19.58,34.4,4.0,4.4,0.0,,1004.9,0.0,0.0
2016-06-20 07:00:00,19.42,32.2,,6.1,0.0,,1005.6,70.0,4.6
2016-06-20 08:00:00,19.57,32.8,,5.0,0.0,,1006.6,100.0,4.6
2016-06-20 09:00:00,22.42,35.6,2.0,4.4,0.0,,1007.4,110.0,4.6
2016-06-20 10:00:00,23.59,37.8,2.0,4.4,0.0,,1007.8,110.0,5.7
2016-06-20 11:00:00,27.64,39.4,2.0,5.6,0.0,,1008.2,140.0,5.7
2016-06-20 12:00:00,30.57,40.6,4.0,5.0,0.0,,1008.4,130.0,6.2
2016-06-20 13:00:00,31.31,42.8,2.0,4.4,0.0,,1007.9,140.0,6.2
2016-06-20 14:00:00,32.25,43.3,2.0,4.4,0.0,,1007.3,140.0,5.1
2016-06-20 15:00:00,33.41,45.0,2.0,3.9,0.0,,1006.6,,2.6
2016-06-20 16:00:00,32.34,45.6,4.0,2.8,0.0,,1005.6,180.0,4.6
2016-06-20 17:00:00,32.61,46.7,4.0,2.8,0.0,,1004.6,190.0,3.6
2016-06-20 18:00:00,31.3,46.1,6.0,3.9,0.0,,1004.3,280.0,5.1
2016-06-20 19:00:00,29.15,45.0,,3.9,0.0,,1004.2,280.0,6.2
2016-06-20 20:00:00,30.25,44.4,,5.0,0.0,,1004.1,270.0,7.7
2016-06-20 21:00:00,28.78,42.8,,5.0,0.0,,1004.7,270.0,7.2
2016-06-20 22:00:00,24.73,41.7,,6.1,0.0,,1006.3,280.0,5.1
2016-06-20 23:00:00,22.34,40.0,,7.2,0.0,,1007.4,290.0,7.7
2016-06-21 00:00:00,21.55,38.3,6.0,8.3,0.0,,1008.3,270.0,3.6
2016-06-21 01:00:00,19.55,38.3,,8.3,0.0,,1007.5,310.0,5.7
2016-06-21 02:00:00,21.08,36.7,,8.9,0.0,,1008.2,240.0,2.6
2016-06-21 03:00:00,18.51,35.6,4.0,9.4,0.0,,1008.6,0.0,0.0
2016-06-21 04:00:00,18.3,36.1,4.0,9.4,0.0,,1008.4,30.0,2.1
2016-06-21 05:00:00,17.19,34.4,2.0,10.0,0.0,,1009.0,100.0,3.1
2016-06-21 06:00:00,20.6,33.3,4.0,10.0,0.0,,1009.6,110.0,2.1
2016-06-21 07:00:00,22.64,32.2,4.0,9.4,0.0,,1010.4,100.0,3.6
2016-06-21 08:00:00,20.89,32.8,2.0,10.0,0.0,,1011.1,100.0,3.1
2016-06-21 09:00:00,23.45,33.9,2.0,8.9,0.0,,1011.5,110.0,4.1
2016-06-21 10:00:00,26.23,35.6,2.0,8.3,0.0,,1012.1,0.0,0.0
2016-06-21 11:00:00,29.34,37.2,2.0,7.8,0.0,,1011.9,0.0,0.0
2016-06-21 12:00:00,31.69,38.3,2.0,8.3,0.0,,1011.3,10.0,3.6
2016-06-21 13:00:00,31.51,39.4,2.0,8.3,0.0,,1010.7,300.0,3.6
2016-06-21 14:00:00,30.82,41.1,2.0,8.3,0.0,,1009.6,300.0,4.1
2016-06-21 15:00:00,33.28,42.2,2.0,7.8,0.0,,1008.6,280.0,4.1
2016-06-21 16:00:00,33.86,43.3,2.0,6.1,0.0,,1007.4,,3.1
2016-06-21 17:00:00,32.73,43.3,2.0,5.6,0.0,,1006.4,280.0,6.2
2016-06-21 18:00:00,32.07,42.8,4.0,6.1,0.0,,1005.5,290.0,5.7
2016-06-21 19:00:00,32.45,42.8,4.0,6.7,0.0,,1005.1,280.0,7.7
2016-06-21 20:00:00,29.52,42.2,4.0,6.7,0.0,,1005.3,270.0,6.2
2016-06-21 21:00:00,28.34,41.1,4.0,6.7,0.0,,1005.6,280.0,7.2
2016-06-21 22:00:00,25.25,39.4,4.0,7.8,0.0,,1005.9,260.0,4.1
2016-06-21 23:00:00,22.41,38.3,4.0,7.8,0.0,,1006.5,260.0,3.6
2016-06-22 00:00:00,20.34,37.8,4.0,7.2,0.0,,1006.6,280.0,4.6
2016-06-22 01:00:00,20.39,37.2,2.0,6.1,0.0,,1006.4,280.0,5.1
2016-06-22 02:00:00,19.5,35.6,4.0,6.1,0.0,,1006.7,230.0,1.5
2016-06-22 03:00:00,19.42,35.0,4.0,6.1,0.0,,1006.9,330.0,5.1
2016-06-22 04:00:00,17.0,34.4,,6.7,0.0,,1007.0,290.0,3.6
2016-06-22 05:00:00,16.2,33.9,4.0,6.1,0.0,,1007.1,330.0,2.1
2016-06-22 06:00:00,22.5,32.2,4.0,6.7,0.0,,1007.5,230.0,1.5
2016-06-22 07:00:00,18.9,32.2,,6.7,0.0,,1007.9,0.0,0.0
2016-06-22 08:00:00,21.83,33.3,4.0,7.2,0.0,,1008.7,120.0,1.5
2016-06-22 09:00:00,22.19,33.3,2.0,7.8,0.0,,1009.0,160.0,1.5
2016-06-22 10:00:00,25.1,36.1,2.0,7.8,0.0,,1009.1,110.0,3.1
2016-06-22 11:00:00,28.5,38.3,2.0,6.7,0.0,,1009.1,160.0,2.6
2016-06-22 12:00:00,29.78,38.3,2.0,6.7,0.0,,1008.9,170.0,2.6
2016-06-22 13:00:00,29.26,40.6,2.0,6.1,0.0,,1008.4,240.0,2.6
2016-06-22 14:00:00,30.55,42.2,2.0,5.6,0.0,,1007.6,250.0,3.6
2016-06-22 15:00:00,30.83,42.8,2.0,6.1,0.0,,1006.8,230.0,5.1
2016-06-22 16:00:00,30.32,43.9,2.0,6.7,0.0,,1005.9,260.0,5.1
2016-06-22 17:00:00,30.99,43.3,2.0,7.2,0.0,,1005.2,280.0,3.6
2016-06-22 18:00:00,31.08,43.9,2.0,7.8,0.0,,1004.5,290.0,9.3
2016-06-22 19:00:00,30.05,42.8,2.0,7.8,0.0,,1004.2,290.0,5.7
2016-06-22 20:00:00,27.63,42.2,2.0,7.8,0.0,,1004.3,260.0,5.1
2016-06-22 21:00:00,28.61,40.6,0.0,7.8,0.0,,1004.7,260.0,3.6
2016-06-22 22:00:00,22.5,40.0,0.0,7.8,0.0,,1005.4,250.0,3.1
2016-06-22 23:00:00,20.32,38.3,0.0,7.8,0.0,,1006.0,260.0,3.6
2016-06-23 00:00:00,20.23,36.7,0.0,9.4,0.0,,1006.6,240.0,3.1
2016-06-23 01:00:00,18.49,36.7,2.0,8.9,0.0,,1006.7,240.0,3.1
2016-06-23 02:00:00,18.15,36.7,2.0,8.3,0.0,,1006.8,330.0,4.6
2016-06-23 03:00:00,16.36,34.4,2.0,8.9,0.0,,1007.2,40.0,1.5
2016-06-23 04:00:00,15.91,33.9,2.0,8.3,0.0,,1007.5,0.0,0.0
2016-06-23 05:00:00,15.32,33.9,,9.4,0.0,,1007.6,60.0,1.5
2016-06-23 06:00:00,18.95,33.9,6.0,8.3,0.0,,1008.1,360.0,1.5
2016-06-23 07:00:00,17.4,32.2,,10.6,0.0,,1008.7,120.0,1.5
2016-06-23 08:00:00,19.25,33.9,4.0,8.9,0.0,,1009.3,80.0,3.6
2016-06-23 09:00:00,21.47,34.4,4.0,8.9,0.0,,1009.8,100.0,2.1
2016-06-23 10:00:00,23.43,35.6,,8.9,0.0,,1010.0,120.0,2.1
2016-06-23 11:00:00,27.89,37.2,,8.9,0.0,,1009.9,150.0,3.6
2016-06-23 12:00:00,28.48,39.4,2.0,8.9,0.0,,1009.8,150.0,2.1
2016-06-23 13:00:00,29.16,40.0,4.0,7.8,0.0,,1009.6,0.0,0.0
2016-06-23 14:00:00,29.19,41.1,,7.8,0.0,,1008.9,140.0,2.6
2016-06-23 15:00:00,29.4,42.8,,7.2,0.0,,1008.2,210.0,5.7
2016-06-23 16:00:00,24.3,43.3,,7.8,0.0,,1007.2,,2.1
2016-06-23 17:00:00,25.61,43.9,,7.8,0.0,,1006.3,180.0,5.7
2016-06-23 18:00:00,25.92,40.6,8.0,10.0,0.0,,1006.0,150.0,7.7
2016-06-23 19:00:00,25.72,39.4,,8.9,0.0,,1005.6,150.0,6.7
2016-06-23 20:00:00,24.16,39.4,,7.8,0.0,,1005.7,170.0,5.7
2016-06-23 21:00:00,25.34,39.4,,8.3,0.0,,1005.6,150.0,2.1
2016-06-23 22:00:00,22.15,38.9,,6.7,0.0,,1006.4,240.0,3.6
2016-06-23 23:00:00,17.94,37.8,4.0,7.2,0.0,,1007.2,240.0,2.1
2016-06-24 00:00:00,16.76,37.2,4.0,7.8,0.0,,1007.3,250.0,2.6
2016-06-24 01:00:00,16.48,36.1,4.0,10.0,0.0,,1007.5,250.0,2.6
2016-06-24 02:00:00,17.09,35.6,4.0,10.0,0.0,,1007.6,,1.5
2016-06-24 03:00:00,15.4,35.0,4.0,10.0,0.0,,1007.7,310.0,1.5
2016-06-24 04:00:00,15.96,33.3,4.0,10.0,0.0,,1007.6,90.0,1.5
2016-06-24 05:00:00,14.98,32.2,,11.7,0.0,,1007.7,130.0,1.5
2016-06-24 06:00:00,17.59,31.1,6.0,12.2,0.0,,1008.1,110.0,2.1
2016-06-24 07:00:00,17.2,31.1,,12.2,0.0,,1008.5,110.0,1.5
2016-06-24 08:00:00,18.5,32.8,,11.7,0.0,,1009.2,0.0,0.0
2016-06-24 09:00:00,20.91,34.4,4.0,10.6,0.0,,1009.6,20.0,2.1
2016-06-24 10:00:00,22.23,36.1,2.0,10.0,0.0,,1009.8,,1.5
2016-06-24 11:00:00,25.04,37.2,2.0,10.0,0.0,,1009.7,,1.5
2016-06-24 12:00:00,25.66,38.3,2.0,8.3,0.0,,1009.3,170.0,2.6
2016-06-24 13:00:00,26.76,40.0,4.0,7.8,0.0,,1008.6,240.0,2.6
2016-06-24 14:00:00,29.19,40.6,,8.3,0.0,,1007.6,0.0,0.0
2016-06-24 15:00:00,29.71,41.1,,7.2,0.0,,1006.6,260.0,3.1
2016-06-24 16:00:00,28.93,42.8,,6.7,0.0,,1005.6,230.0,4.6
2016-06-24 17:00:00,28.88,42.2,4.0,6.1,0.0,,1004.8,300.0,4.6
2016-06-24 18:00:00,29.61,42.8,4.0,6.7,0.0,,1003.7,320.0,5.1
2016-06-24 19:00:00,29.18,42.2,4.0,7.2,0.0,,1003.1,,2.1
2016-06-24 20:00:00,27.41,42.2,4.0,5.6,0.0,,1002.9,280.0,5.7
2016-06-24 21:00:00,26.03,41.1,4.0,4.4,0.0,,1003.1,290.0,6.2
2016-06-24 22:00:00,20.45,38.9,2.0,5.0,0.0,,1003.9,260.0,3.6
2016-06-24 23:00:00,19.97,37.2,0.0,5.6,0.0,,1004.8,250.0,3.1
2016-06-25 00:00:00,19.17,36.1,0.0,6.7,0.0,,1005.2,250.0,3.1
2016-06-25 01:00:00,17.01,35.6,4.0,7.2,0.0,,1005.4,280.0,1.5
2016-06-25 02:00:00,15.4,33.9,2.0,8.3,0.0,,1005.7,100.0,3.6
2016-06-25 03:00:00,15.82,33.9,2.0,8.3,0.0,,1006.1,80.0,3.6
2016-06-25 04:00:00,15.56,33.3,2.0,8.9,0.0,,1006.4,10.0,4.1
2016-06-25 05:00:00,13.8,32.2,2.0,10.0,0.0,,1007.1,300.0,1.5
2016-06-25 06:00:00,14.05,30.0,2.0,9.4,0.0,,1007.8,110.0,1.5
2016-06-25 07:00:00,14.81,30.0,2.0,9.4,0.0,,1008.5,0.0,0.0
2016-06-25 08:00:00,14.7,32.8,2.0,8.3,0.0,,1008.8,0.0,0.0
2016-06-25 09:00:00,16.28,33.9,2.0,7.2,0.0,,1009.2,0.0,0.0
2016-06-25 10:00:00,16.85,35.0,2.0,7.2,0.0,,1009.2,,1.5
2016-06-25 11:00:00,17.85,35.6,2.0,8.9,0.0,,1009.1,360.0,2.6
2016-06-25 12:00:00,21.14,36.7,2.0,8.3,0.0,,1008.7,300.0,2.1
2016-06-25 13:00:00,18.53,38.3,2.0,8.9,0.0,,1007.9,220.0,3.1
2016-06-25 14:00:00,20.94,38.9,2.0,7.8,0.0,,1007.3,320.0,2.1
2016-06-25 15:00:00,22.21,41.1,2.0,7.2,0.0,,1006.5,,1.5
2016-06-25 16:00:00,22.2,41.1,2.0,7.2,0.0,,1005.5,340.0,3.1
2016-06-25 17:00:00,23.19,42.2,2.0,7.2,0.0,,1004.7,270.0,5.1
2016-06-25 18:00:00,22.99,41.1,2.0,7.2,0.0,,1004.1,,1.5
2016-06-25 19:00:00,22.55,41.1,4.0,7.2,0.0,,1004.0,240.0,3.1
2016-06-25 20:00:00,22.43,41.1,4.0,6.7,0.0,,1004.1,300.0,3.6
2016-06-25 21:00:00,22.73,40.0,4.0,7.2,0.0,,1004.2,260.0,4.1
2016-06-25 22:00:00,20.6,38.9,4.0,7.2,0.0,,1004.7,260.0,2.6
2016-06-25 23:00:00,19.19,37.2,2.0,8.3,0.0,,1005.5,230.0,1.5
2016-06-26 00:00:00,20.13,36.7,2.0,8.3,0.0,,1005.9,140.0,2.6
2016-06-26 01:00:00,18.47,36.1,2.0,8.9,0.0,,1005.9,0.0,0.0
2016-06-26 02:00:00,17.35,34.4,4.0,12.2,0.0,,1006.7,70.0,4.1
2016-06-26 03:00:00,17.8,33.9,4.0,12.8,0.0,,1006.7,80.0,3.6
2016-06-26 04:00:00,17.16,33.3,4.0,12.8,0.0,,1006.8,0.0,0.0
2016-06-26 05:00:00,17.24,32.8,2.0,12.8,0.0,,1007.2,90.0,1.5
2016-06-26 06:00:00,14.64,32.2,6.0,13.9,0.0,,1007.8,20.0,3.6
2016-06-26 07:00:00,15.97,32.2,,12.2,0.0,,1008.7,30.0,2.6
2016-06-26 08:00:00,16.01,32.2,,11.1,0.0,,1009.4,0.0,0.0
2016-06-26 09:00:00,15.07,32.8,,11.7,0.0,,1010.1,,1.5
2016-06-26 10:00:00,17.43,34.4,,10.6,0.0,,1010.3,270.0,3.1
2016-06-26 11:00:00,18.97,35.0,,10.6,0.0,,1010.5,0.0,0.0
2016-06-26 12:00:00,18.46,35.6,6.0,10.6,0.0,,1010.3,120.0,4.1
2016-06-26 13:00:00,19.2,36.7,,12.2,0.0,,1010.3,180.0,3.1
2016-06-26 14:00:00,19.56,36.7,,11.7,0.0,,1010.3,160.0,2.6
2016-06-26 15:00:00,19.4,37.8,,10.6,0.0,,1009.7,0.0,0.0
2016-06-26 16:00:00,21.22,39.4,,10.0,0.0,,1008.7,170.0,2.6
2016-06-26 17:00:00,20.86,40.0,,7.8,0.0,,1007.6,0.0,0.0
2016-06-26 18:00:00,18.44,40.6,6.0,8.3,0.0,,1007.0,250.0,3.6
2016-06-26 19:00:00,18.29,40.0,,6.7,0.0,,1006.8,230.0,4.1
2016-06-26 20:00:00,17.54,38.9,,9.4,0.0,,1007.5,250.0,4.6
2016-06-26 21:00:00,18.16,38.9,,11.1,0.0,,1007.8,270.0,4.6
2016-06-26 22:00:00,17.76,38.3,,11.1,0.0,,1008.6,310.0,3.6
2016-06-26 23:00:00,16.85,37.8,,11.1,0.0,,1008.8,310.0,1.5
2016-06-27 00:00:00,16.48,36.7,6.0,11.7,0.0,,1009.2,250.0,1.5
2016-06-27 01:00:00,16.69,36.7,4.0,11.7,0.0,,1009.0,300.0,2.1
2016-06-27 02:00:00,16.52,34.4,4.0,12.2,0.0,,1009.7,140.0,3.6
2016-06-27 03:00:00,16.23,33.3,,13.3,0.0,,1009.5,100.0,2.6
2016-06-27 04:00:00,15.72,32.8,4.0,13.9,0.0,,1009.7,100.0,3.6
2016-06-27 05:00:00,15.24,32.8,,14.4,0.0,,1009.9,0.0,0.0
2016-06-27 06:00:00,19.54,32.2,6.0,14.4,0.0,,1010.0,110.0,2.6
2016-06-27 07:00:00,18.02,32.8,,15.0,0.0,,1010.4,90.0,2.1
2016-06-27 08:00:00,17.42,32.2,,15.6,0.0,,1011.1,100.0,3.1
2016-06-27 09:00:00,20.42,33.3,,15.6,0.0,,1011.7,100.0,3.1
2016-06-27 10:00:00,22.56,34.4,,15.0,0.0,,1011.9,110.0,3.1
2016-06-27 11:00:00,23.7,36.7,,13.9,0.0,,1011.5,200.0,2.6
2016-06-27 12:00:00,26.53,38.9,6.0,13.3,0.0,,1011.1,,2.1
2016-06-27 13:00:00,27.79,39.4,,12.2,0.0,,1010.6,140.0,2.6
2016-06-27 14:00:00,30.62,40.0,,11.7,0.0,,1009.6,0.0,0.0
2016-06-27 15:00:00,33.25,40.6,,11.1,0.0,,1008.5,0.0,0.0
2016-06-27 16:00:00,31.96,41.7,,11.1,0.0,,1007.6,300.0,3.6
2016-06-27 17:00:00,31.86,41.7,4.0,11.1,0.0,,1006.8,310.0,2.1
2016-06-27 18:00:00,31.52,42.2,4.0,11.1,0.0,,1006.3,270.0,2.1
2016-06-27 19:00:00,30.0,42.2,4.0,11.1,0.0,,1005.9,270.0,2.1
2016-06-27 20:00:00,27.74,41.7,4.0,11.1,0.0,,1006.1,330.0,3.6
2016-06-27 21:00:00,27.07,38.3,4.0,12.8,0.0,,1006.8,320.0,5.7
2016-06-27 22:00:00,22.55,37.8,,11.7,0.0,,1007.7,310.0,5.7
2016-06-27 23:00:00,18.55,36.7,,12.2,0.0,,1008.5,200.0,1.5
2016-06-28 00:00:00,18.64,34.4,6.0,17.8,3.0,3.0,1008.9,40.0,2.6
2016-06-28 01:00:00,17.62,35.6,,13.9,0.0,,1008.0,220.0,3.1
2016-06-28 02:00:00,17.45,34.4,,15.6,0.0,,1008.0,50.0,5.1
2016-06-28 03:00:00,17.22,34.4,,15.0,0.0,,1008.1,140.0,1.5
2016-06-28 04:00:00,17.48,34.4,,13.9,0.0,,1008.3,170.0,3.1
2016-06-28 05:00:00,17.55,33.9,,14.4,0.0,,1008.4,80.0,2.6
2016-06-28 06:00:00,22.81,32.8,6.0,16.1,0.0,,1008.9,70.0,4.1
2016-06-28 07:00:00,22.38,32.2,,16.7,0.0,,1009.4,80.0,2.1
2016-06-28 08:00:00,22.26,32.8,4.0,17.2,0.0,,1010.2,70.0,1.5
2016-06-28 09:00:00,22.87,35.0,2.0,16.1,0.0,,1011.0,140.0,3.6
2016-06-28 10:00:00,24.69,36.1,2.0,15.0,0.0,,1011.1,150.0,3.6
2016-06-28 11:00:00,27.91,38.3,2.0,13.9,0.0,,1010.8,150.0,4.1
2016-06-28 12:00:00,28.41,39.4,2.0,13.3,0.0,,1010.4,130.0,4.1
2016-06-28 13:00:00,29.99,40.6,2.0,12.8,0.0,,1009.7,130.0,5.7
2016-06-28 14:00:00,29.93,41.1,2.0,12.2,0.0,,1008.6,60.0,1.5
2016-06-28 15:00:00,31.82,43.3,2.0,12.2,0.0,,1007.4,190.0,3.6
2016-06-28 16:00:00,31.06,43.3,2.0,11.7,0.0,,1006.1,230.0,4.1
2016-06-28 17:00:00,30.7,42.8,2.0,11.1,0.0,,1005.1,,2.6
2016-06-28 18:00:00,32.48,43.9,2.0,10.0,0.0,,1004.8,300.0,4.1
2016-06-28 19:00:00,30.13,43.9,2.0,10.6,0.0,,1004.2,300.0,4.6
2016-06-28 20:00:00,28.75,42.8,2.0,10.0,0.0,,1004.2,330.0,2.1
2016-06-28 21:00:00,30.29,42.2,2.0,10.0,0.0,,1004.4,,2.1
2016-06-28 22:00:00,24.66,41.1,4.0,10.0,0.0,,1005.3,60.0,5.1
2016-06-28 23:00:00,20.95,39.4,,9.4,0.0,,1005.9,80.0,6.2
2016-06-29 00:00:00,20.13,38.9,6.0,10.6,0.0,,1006.3,70.0,4.1
2016-06-29 01:00:00,19.08,37.2,,13.9,-1.0,,,140.0,7.2
2016-06-29 02:00:00,18.16,34.4,,15.0,0.0,,1008.0,130.0,7.7
2016-06-29 03:00:00,18.26,33.9,,15.6,0.0,,1008.1,110.0,8.2
2016-06-29 04:00:00,17.02,32.8,,16.1,0.0,,1008.7,130.0,8.2
2016-06-29 05:00:00,17.01,31.7,,16.7,0.0,,1009.2,130.0,6.7
2016-06-29 06:00:00,21.66,31.7,6.0,16.7,0.0,0.0,1009.7,140.0,3.1
2016-06-29 07:00:00,21.49,31.1,4.0,16.7,0.0,,1010.2,110.0,5.1
2016-06-29 08:00:00,20.52,32.2,4.0,16.7,0.0,,1010.5,130.0,5.1
2016-06-29 09:00:00,22.25,33.3,,16.1,0.0,,1011.4,130.0,6.2
2016-06-29 10:00:00,26.52,35.0,,15.0,0.0,,1011.3,160.0,3.6
2016-06-29 11:00:00,28.37,36.1,,14.4,0.0,,1011.0,,2.6
2016-06-29 12:00:00,27.58,37.2,6.0,13.9,0.0,,1010.6,170.0,3.1
2016-06-29 13:00:00,28.29,37.8,,13.9,0.0,,1009.9,130.0,3.1
2016-06-29 14:00:00,28.63,38.9,,14.4,0.0,,1008.9,,2.1
2016-06-29 15:00:00,33.86,39.4,,14.4,0.0,,1008.0,150.0,3.6
2016-06-29 16:00:00,35.41,40.0,,15.0,0.0,,1006.7,160.0,2.6
2016-06-29 17:00:00,31.48,40.6,,13.9,0.0,,1006.0,160.0,2.1
2016-06-29 18:00:00,31.9,40.0,6.0,13.9,0.0,,1005.5,280.0,3.1
2016-06-29 19:00:00,30.16,40.6,,13.9,0.0,,1004.6,,2.6
2016-06-29 20:00:00,31.48,40.0,,13.9,0.0,,1005.1,200.0,2.1
2016-06-29 21:00:00,28.99,39.4,,13.9,0.0,,1005.8,290.0,2.6
2016-06-29 22:00:00,20.03,38.3,,12.2,0.0,,1006.3,350.0,5.1
2016-06-29 23:00:00,17.28,33.3,,15.6,0.0,,,150.0,6.2
2016-06-30 00:00:00,17.55,31.7,6.0,17.8,0.0,,1009.3,40.0,9.8
2016-06-30 01:00:00,17.4,29.4,,18.3,0.0,,1008.7,90.0,6.7
2016-06-30 02:00:00,17.43,30.0,,17.8,0.0,,1008.8,90.0,7.7
2016-06-30 03:00:00,16.99,30.0,,16.7,0.0,,1010.5,120.0,8.2
2016-06-30 04:00:00,16.25,28.3,,18.3,0.0,,1010.7,140.0,6.2
2016-06-30 05:00:00,14.9,27.2,,18.9,0.0,,1010.8,150.0,5.1
2016-06-30 06:00:00,22.76,27.2,6.0,18.3,0.0,,1011.6,150.0,2.6
2016-06-30 07:00:00,23.09,27.8,,18.3,0.0,,1011.7,160.0,3.1
2016-06-30 08:00:00,20.39,27.8,,18.3,0.0,,1011.9,110.0,2.6
2016-06-30 09:00:00,20.83,28.3,,19.4,0.0,,1012.1,0.0,0.0
2016-06-30 10:00:00,25.1,28.9,,18.3,0.0,,1011.8,10.0,2.6
2016-06-30 11:00:00,20.6,29.4,,18.9,0.0,,1012.1,110.0,3.1
2016-06-30 12:00:00,35.72,30.0,6.0,18.3,0.0,,1012.1,110.0,2.6
2016-06-30 13:00:00,23.08,31.1,,18.3,0.0,,1011.9,120.0,2.6
2016-06-30 14:00:00,22.86,31.7,,18.3,0.0,,1010.9,50.0,2.1
2016-06-30 15:00:00,21.19,32.8,,17.2,0.0,,1010.3,90.0,2.1
2016-06-30 16:00:00,21.82,34.4,,17.2,0.0,,1009.5,180.0,4.1
2016-06-30 17:00:00,21.81,35.0,,16.1,0.0,,1008.5,120.0,5.1
2016-06-30 18:00:00,21.2,35.0,6.0,15.6,0.0,,1007.7,130.0,5.7
2016-06-30 19:00:00,21.19,34.4,,15.6,0.0,,1007.2,150.0,4.6
2016-06-30 20:00:00,21.2,35.0,,13.9,0.0,,1007.1,120.0,3.6
2016-06-30 21:00:00,20.93,33.3,,16.1,0.0,,1007.6,180.0,4.1
2016-06-30 22:00:00,19.16,32.8,,16.7,0.0,,1008.4,190.0,2.1
2016-06-30 23:00:00,15.0,32.2,,17.2,0.0,,1009.5,160.0,2.6
2016-07-01 00:00:00,16.08,32.2,8.0,17.2,0.0,,1009.4,190.0,2.6
2016-07-01 01:00:00,16.23,31.7,,17.2,0.0,,1009.2,140.0,4.6
2016-07-01 02:00:00,14.7,30.6,,17.2,0.0,,1009.1,160.0,2.6
2016-07-01 03:00:00,15.23,28.3,,18.3,0.0,,1009.6,150.0,4.1
2016-07-01 04:00:00,14.26,28.9,,18.3,0.0,,1008.9,120.0,4.6
2016-07-01 05:00:00,15.05,29.4,,18.3,0.0,,1008.9,60.0,4.1
2016-07-01 06:00:00,16.14,27.8,8.0,20.0,-1.0,-1.0,1009.4,100.0,4.1
2016-07-01 07:00:00,15.39,26.1,,20.0,-1.0,,1010.0,80.0,5.1
