timestamp,electricity,airTemperature,dewTemperature,precipDepth1HR,seaLvlPressure,windDirection,windSpeed,hour,day_of_week,month,is_weekend,HDD,CDD,airTemperature_rolling_24h_mean,airTemperature_rolling_24h_std,electricity_rolling_24h_mean,electricity_rolling_24h_std,electricity_lag_24h
2016-04-16 17:00:00,79.71,26.7,-4.4,0.0,1008.1,240.0,5.1,17,5,4,1,0.0,4.699999999999999,20.404166666666665,3.5789820227042344,57.44583333333333,24.661860523747013,98.15
2016-04-16 18:00:00,88.89,26.1,-5.0,0.0,1008.1,210.0,4.1,18,5,4,1,0.0,4.100000000000001,20.425,3.611846450585657,57.08541666666667,24.107409284855432,97.54
2016-04-16 19:00:00,72.07,26.1,-5.0,0.0,1008.3,220.0,4.6,19,5,4,1,0.0,4.100000000000001,20.495833333333334,3.7085657800458454,56.63375,23.700649195382947,82.91
2016-04-16 20:00:00,77.12,26.1,-5.6,0.0,1008.7,180.0,1.5,20,5,4,1,0.0,4.100000000000001,20.633333333333333,3.855957182996326,56.74166666666667,23.79140229554373,74.53
2016-04-16 21:00:00,70.08,25.0,-4.4,0.0,1009.6,90.0,4.6,21,5,4,1,0.0,3.0,20.770833333333332,3.953257233424446,56.79333333333333,23.820147056580048,68.84
2016-04-16 22:00:00,64.15,23.9,-3.3,0.0,1010.4,110.0,4.1,22,5,4,1,0.0,1.8999999999999986,20.90833333333333,4.004119255778013,57.47541666666666,23.785180804563897,47.78
2016-04-16 23:00:00,60.03,23.3,-4.4,0.0,1010.7,150.0,3.6,23,5,4,1,0.0,1.3000000000000007,21.070833333333333,4.019353091650674,58.169999999999995,23.597718386392277,43.36
2016-04-17 00:00:00,31.83,22.2,-2.2,0.0,1010.8,80.0,3.6,0,6,4,1,0.0,0.1999999999999993,21.208333333333332,3.9982514294067526,58.3125,23.419848373251373,28.41
2016-04-17 01:00:00,26.06,20.6,-1.7,0.0,1011.1,80.0,3.1,1,6,4,1,0.0,0.0,21.304166666666667,3.9528172855260006,58.097500000000004,23.701370947322996,31.22
2016-04-17 02:00:00,26.07,20.0,-2.2,0.0,1011.4,80.0,3.6,2,6,4,1,0.0,0.0,21.395833333333332,3.893079608816037,57.958333333333336,23.88622300145756,29.41
2016-04-17 03:00:00,25.44,20.0,-1.1,0.0,1011.7,90.0,1.5,3,6,4,1,0.0,0.0,21.4875,3.830122316130551,57.89833333333333,23.96934703118646,26.88
2016-04-17 04:00:00,25.6,20.0,-1.1,0.0,1011.7,80.0,4.6,4,6,4,1,0.0,0.0,21.604166666666668,3.735316663913471,57.895,23.974027431876056,25.68
2016-04-17 05:00:00,36.24,18.3,-0.6,0.0,1011.9,100.0,3.6,5,6,4,1,0.0,0.0,21.670833333333334,3.6574497133653963,57.87708333333333,23.990734167711395,36.67
2016-04-17 06:00:00,40.51,18.3,-1.1,0.0,1012.2,110.0,2.6,6,6,4,1,0.0,0.0,21.7625,3.537355005478264,57.87875,23.989473653993535,40.47
2016-04-17 07:00:00,34.22,17.2,-1.1,0.0,1012.9,110.0,2.6,7,6,4,1,0.0,0.0,21.854166666666668,3.3794750256918427,57.84166666666667,24.02685900452213,35.11
2016-04-17 08:00:00,52.76,17.8,-0.6,0.0,1013.8,0.0,0.0,8,6,4,1,0.0,0.0,21.945833333333336,3.228942371826916,58.57458333333333,23.569135856798606,35.17
2016-04-17 09:00:00,59.79,20.0,-1.1,0.0,1014.4,0.0,0.0,9,6,4,1,0.0,0.0,22.0625,3.097939357196826,59.614583333333336,23.020132394732496,34.83
2016-04-17 10:00:00,56.23,21.7,-2.8,0.0,1014.5,60.0,5.1,10,6,4,1,0.0,0.0,22.204166666666666,2.994412066364268,59.32041666666667,23.016231792059166,63.29
2016-04-17 11:00:00,64.05,22.2,-3.3,0.0,1014.3,80.0,5.1,11,6,4,1,0.0,0.1999999999999993,22.295833333333334,2.9574488369518623,58.66333333333333,22.627371971106996,79.82
2016-04-17 14:00:00,88.75,25.6,-3.9,0.0,1012.7,300.0,4.6,14,6,4,1,0.0,3.6000000000000014,22.55,3.0733072399784347,57.85583333333333,22.010729975581658,81.72
2016-04-17 15:00:00,82.41,26.1,-4.4,0.0,1012.2,270.0,4.1,15,6,4,1,0.0,4.100000000000001,22.570833333333336,3.0964887782168216,57.702916666666674,21.8180257503956,86.08
2016-04-17 17:00:00,90.85,26.7,-5.0,0.0,1011.1,0.0,0.0,17,6,4,1,0.0,4.699999999999999,22.57083333333333,3.0964887782168216,58.334583333333335,22.639279443742947,79.71
2016-04-17 18:00:00,84.06,27.2,-4.4,0.0,1011.2,20.0,3.1,18,6,4,1,0.0,5.199999999999999,22.61666666666667,3.158517355351635,58.13333333333333,22.375784594777496,88.89
2016-04-17 19:00:00,96.88,26.7,-4.4,0.0,1011.3,50.0,2.6,19,6,4,1,0.0,4.699999999999999,22.641666666666666,3.189509525693922,59.16708333333333,23.587918882558142,72.07
2016-04-17 20:00:00,82.0,26.1,-3.9,0.0,1011.8,20.0,3.6,20,6,4,1,0.0,4.100000000000001,22.641666666666666,3.189509525693922,59.37041666666667,23.76973843011803,77.12
2016-04-17 21:00:00,79.42,25.6,-3.3,0.0,1012.5,20.0,2.6,21,6,4,1,0.0,3.6000000000000014,22.666666666666668,3.211076843171639,59.75958333333333,24.027761566691876,70.08
2016-04-17 22:00:00,75.73,25.0,-2.8,0.0,1013.4,40.0,5.1,22,6,4,1,0.0,3.0,22.712500000000002,3.2371904753833314,60.24208333333333,24.23513223816712,64.15
2016-04-17 23:00:00,62.53,22.8,-2.2,0.0,1014.4,80.0,4.6,23,6,4,1,0.0,0.8000000000000007,22.691666666666663,3.2348532211397716,60.34625,24.23955334150467,60.03
2016-04-18 00:00:00,38.44,22.8,-3.3,0.0,1014.6,70.0,5.1,0,0,4,0,0.0,0.8000000000000007,22.71666666666667,3.2332063324825575,60.62166666666667,23.93712191966903,31.83
2016-04-18 01:00:00,36.96,20.6,-2.8,0.0,1015.0,100.0,3.6,1,0,4,0,0.0,0.0,22.71666666666667,3.2332063324825575,61.07583333333333,23.349042232785568,26.06
2016-04-18 02:00:00,31.66,20.0,-2.8,0.0,1015.4,100.0,1.5,2,0,4,0,0.0,0.0,22.71666666666667,3.2332063324825575,61.30875,23.010082537217535,26.07
2016-04-18 03:00:00,25.62,19.4,-2.8,0.0,1015.3,130.0,1.5,3,0,4,0,0.0,0.0,22.691666666666666,3.257355110951229,61.31625,22.99790913227809,25.44
2016-04-18 04:00:00,25.54,20.0,-3.3,0.0,1015.4,0.0,0.0,4,0,4,0,0.0,0.0,22.691666666666666,3.257355110951229,61.31375,23.001963396821015,25.6
2016-04-18 05:00:00,36.69,17.8,-1.7,0.0,1015.6,110.0,1.5,5,0,4,0,0.0,0.0,22.670833333333334,3.2881181570150835,61.3325,22.98080962171619,36.24
2016-04-18 06:00:00,43.31,17.2,-1.7,0.0,1015.7,0.0,0.0,6,0,4,0,0.0,0.0,22.625,3.3586034882527986,61.44916666666666,22.87737859653666,40.51
2016-04-18 07:00:00,41.74,16.7,-1.1,0.0,1015.9,90.0,2.1,7,0,4,0,0.0,0.0,22.604166666666668,3.3950704886920864,61.762499999999996,22.537196162556764,34.22
2016-04-18 08:00:00,67.47,17.8,-2.2,0.0,1016.5,90.0,2.6,8,0,4,0,0.0,0.0,22.604166666666668,3.3950704886920864,62.375416666666666,22.481677946654685,52.76
2016-04-18 09:00:00,98.38,20.0,-1.7,0.0,1016.9,60.0,3.1,9,0,4,0,0.0,0.0,22.604166666666668,3.3950704886920864,63.98333333333334,23.638942201498686,59.79
2016-04-18 10:00:00,94.2,22.2,-2.2,0.0,1017.0,70.0,3.1,10,0,4,0,0.0,0.1999999999999993,22.625,3.390812394641097,65.56541666666666,24.35717160333874,56.23
2016-04-18 11:00:00,103.15,23.9,-2.8,0.0,1017.0,60.0,2.6,11,0,4,0,0.0,1.8999999999999986,22.695833333333336,3.3992939377702887,67.19458333333334,25.530762004188034,64.05
2016-04-18 12:00:00,106.72,24.4,-2.8,0.0,1016.8,320.0,2.1,12,0,4,0,0.0,2.3999999999999986,22.71666666666667,3.4085144879393234,68.89083333333333,26.770893168037773,66.01
2016-04-18 13:00:00,111.36,26.1,-3.9,0.0,1016.1,0.0,0.0,13,0,4,0,0.0,4.100000000000001,22.762500000000003,3.447722941052599,70.53333333333333,28.140363964561118,71.94
2016-04-18 14:00:00,116.79,27.2,-6.1,0.0,1015.5,340.0,6.2,14,0,4,0,0.0,5.199999999999999,22.829166666666666,3.519693559618891,71.70166666666667,29.47977503699584,88.75
2016-04-18 15:00:00,116.0,28.3,-5.0,0.0,1014.7,290.0,6.2,15,0,4,0,0.0,6.300000000000001,22.920833333333334,3.6353313546319987,73.10125000000001,30.778999095586034,82.41
2016-04-18 16:00:00,111.25,29.4,-7.2,0.0,1013.7,320.0,6.2,16,0,4,0,0.0,7.399999999999999,23.079166666666666,3.8343957254969983,74.03125,31.60420738535489,88.93
2016-04-18 17:00:00,121.16,28.9,-5.6,0.0,1013.1,180.0,3.1,17,0,4,0,0.0,6.899999999999999,23.170833333333334,3.949295937986492,75.29416666666667,32.88515324007457,90.85
2016-04-18 20:00:00,99.94,28.3,-6.7,0.0,1012.0,210.0,3.1,20,0,4,0,0.0,6.300000000000001,23.445833333333336,4.260942860209523,77.855,34.5600922150541,82.0
2016-04-18 21:00:00,103.19,26.7,-6.7,0.0,1012.2,180.0,2.1,21,0,4,0,0.0,4.699999999999999,23.491666666666664,4.290932468505519,78.84541666666667,34.94534253711402,79.42
2016-04-18 22:00:00,87.75,25.6,-6.7,0.0,1012.8,150.0,2.6,22,0,4,0,0.0,3.6000000000000014,23.516666666666666,4.3018364800918185,79.34625,34.98486378452456,75.73
2016-04-18 23:00:00,73.83,25.0,-6.7,0.0,1013.0,180.0,3.1,23,0,4,0,0.0,3.0,23.608333333333334,4.309334324328999,79.81708333333334,34.824378202778355,62.53
2016-04-19 00:00:00,47.54,24.4,-6.1,0.0,1013.1,180.0,3.1,0,1,4,0,0.0,2.3999999999999986,23.674999999999997,4.308661650372514,80.19625,34.401248057807166,38.44
2016-04-19 01:00:00,45.2,22.8,-5.0,0.0,1013.1,90.0,3.6,1,1,4,0,0.0,0.8000000000000007,23.766666666666666,4.263563182889664,80.53958333333334,33.98963403095082,36.96
2016-04-19 02:00:00,34.13,21.1,-3.9,0.0,1013.6,80.0,5.1,2,1,4,0,0.0,0.0,23.8125,4.227067284310299,80.6425,33.83860134970632,31.66
2016-04-19 03:00:00,30.98,20.0,-3.9,0.0,1013.0,90.0,4.1,3,1,4,0,0.0,0.0,23.837500000000002,4.201533105282177,80.86583333333333,33.47540497747258,25.62
2016-04-19 04:00:00,29.98,18.9,-2.8,0.0,1013.1,150.0,1.5,4,1,4,0,0.0,0.0,23.791666666666668,4.250924878051841,81.05083333333333,33.16720602940652,25.54
2016-04-19 05:00:00,42.15,18.9,-3.3,0.0,1013.5,100.0,3.1,5,1,4,0,0.0,0.0,23.837500000000002,4.18899308229051,81.27833333333334,32.867064876912686,36.69
2016-04-19 06:00:00,48.81,19.4,-3.9,0.0,1013.6,130.0,2.1,6,1,4,0,0.0,0.0,23.929166666666664,4.0595008438783164,81.50750000000001,32.608980391510435,43.31
2016-04-19 07:00:00,42.31,18.3,-3.9,0.0,1013.9,90.0,2.1,7,1,4,0,0.0,0.0,23.995833333333337,3.9472036515318223,81.53125,32.57895110176666,41.74
2016-04-19 08:00:00,71.79,18.9,-2.2,0.0,1014.3,120.0,2.1,8,1,4,0,0.0,0.0,24.041666666666668,3.8779103143054487,81.71124999999999,32.50974493534006,67.47
2016-04-19 09:00:00,103.87,21.1,-3.9,0.0,1014.7,100.0,4.1,9,1,4,0,0.0,0.0,24.087500000000002,3.834320131335502,81.94,32.65113887087579,98.38
2016-04-19 10:00:00,100.92,23.9,-5.0,0.0,1014.5,100.0,4.1,10,1,4,0,0.0,1.8999999999999986,24.158333333333335,3.8135817543486503,82.22000000000001,32.78936678121495,94.2
2016-04-19 11:00:00,110.31,25.6,-3.9,0.0,1014.4,140.0,4.6,11,1,4,0,0.0,3.6000000000000014,24.229166666666668,3.8243475336285138,82.51833333333333,33.01984010530198,103.15
2016-04-19 12:00:00,115.41,26.7,-5.0,0.0,1014.3,0.0,0.0,12,1,4,0,0.0,4.699999999999999,24.325,3.8574884823293805,82.88041666666668,33.34283111517918,106.72
2016-04-19 13:00:00,127.42,28.9,-5.0,0.0,1013.5,110.0,2.1,13,1,4,0,0.0,6.899999999999999,24.441666666666663,3.9546248837296782,83.54958333333333,34.0919867518513,111.36
2016-04-19 14:00:00,122.48,30.0,-6.1,0.0,1012.6,330.0,2.1,14,1,4,0,0.0,8.0,24.558333333333334,4.07888696099551,83.78666666666666,34.35199186259125,116.79
2016-04-19 15:00:00,134.25,31.1,-7.8,0.0,1011.8,290.0,4.6,15,1,4,0,0.0,9.100000000000001,24.674999999999997,4.227883631321879,84.54708333333333,35.28538094614385,116.0
2016-04-19 16:00:00,138.07,31.1,-8.3,0.0,1011.1,20.0,3.6,16,1,4,0,0.0,9.100000000000001,24.745833333333334,4.323643709596769,85.66458333333333,36.56918517230957,111.25
2016-04-19 17:00:00,137.58,32.2,-7.2,0.0,1010.4,250.0,5.7,17,1,4,0,0.0,10.200000000000003,24.883333333333336,4.509956778609637,86.34875,37.406157283492654,121.16
2016-04-19 18:00:00,135.78,31.1,-7.2,0.0,1009.8,240.0,4.6,18,1,4,0,0.0,9.100000000000001,24.954166666666666,4.596499534538644,87.41041666666666,38.46218283605978,110.3
2016-04-19 19:00:00,130.36,31.1,-7.2,0.0,1009.4,240.0,4.6,19,1,4,0,0.0,9.100000000000001,25.045833333333334,4.6993967389596305,88.08541666666667,39.08908454100227,114.16
2016-04-19 20:00:00,120.96,30.0,-6.7,0.0,1009.2,220.0,3.1,20,1,4,0,0.0,8.0,25.116666666666664,4.762960959471404,88.96125,39.59841743790976,99.94
2016-04-19 21:00:00,115.71,28.3,-5.6,0.0,1009.3,200.0,2.1,21,1,4,0,0.0,6.300000000000001,25.183333333333337,4.797160996171369,89.48291666666667,39.87551515045909,103.19
2016-04-19 22:00:00,96.42,27.8,-6.1,0.0,1009.8,0.0,0.0,22,1,4,0,0.0,5.800000000000001,25.275000000000002,4.826399324007711,89.84416666666665,39.89839943576974,87.75
2016-04-19 23:00:00,73.81,26.1,-4.4,0.0,1010.3,90.0,1.5,23,1,4,0,0.0,4.100000000000001,25.320833333333336,4.828896639360038,89.84333333333332,39.898748663680365,73.83
2016-04-20 00:00:00,40.13,26.1,-2.2,0.0,1010.2,20.0,1.5,0,2,4,0,0.0,4.100000000000001,25.39166666666667,4.82727005997008,89.53458333333333,40.2673073757993,47.54
2016-04-20 01:00:00,38.98,23.3,-2.2,0.0,1010.0,130.0,1.5,1,2,4,0,0.0,1.3000000000000007,25.412499999999998,4.816666039817367,89.27541666666667,40.58383036106081,45.2
2016-04-20 02:00:00,33.94,22.2,0.0,0.0,1010.0,80.0,2.6,2,2,4,0,0.0,0.1999999999999993,25.458333333333332,4.778931722236319,89.2675,40.595072227185824,34.13
2016-04-20 03:00:00,27.49,20.0,1.1,0.0,1009.8,120.0,2.1,3,2,4,0,0.0,0.0,25.458333333333332,4.778931722236319,89.12208333333335,40.81857888789779,30.98
2016-04-20 04:00:00,25.52,20.0,0.0,0.0,1009.8,90.0,4.1,4,2,4,0,0.0,0.0,25.504166666666666,4.718186752544195,88.93625000000002,41.10866139693465,29.98
2016-04-20 05:00:00,39.11,18.9,1.1,0.0,1009.8,90.0,3.6,5,2,4,0,0.0,0.0,25.504166666666666,4.718186752544195,88.80958333333332,41.26348206335418,42.15
2016-04-20 06:00:00,53.92,18.3,-0.6,0.0,1010.1,130.0,2.6,6,2,4,0,0.0,0.0,25.458333333333332,4.784932571117843,89.0225,41.06079916734291,48.81
2016-04-20 07:00:00,54.91,17.8,-1.7,0.0,1010.4,110.0,3.6,7,2,4,0,0.0,0.0,25.4375,4.81842591111133,89.5475,40.51448600299595,42.31
2016-04-20 08:00:00,90.8,18.9,-1.7,0.0,1011.3,110.0,3.1,8,2,4,0,0.0,0.0,25.4375,4.81842591111133,90.33958333333334,40.33766429391276,71.79
2016-04-20 09:00:00,116.95,21.7,-2.2,0.0,1012.0,120.0,4.1,9,2,4,0,0.0,0.0,25.462499999999995,4.796449094178209,90.88458333333334,40.615823750716594,103.87
2016-04-20 10:00:00,99.96,25.6,-4.4,0.0,1012.1,100.0,3.1,10,2,4,0,0.0,3.6000000000000014,25.53333333333333,4.784909854829039,90.84458333333333,40.60598231564949,100.92
2016-04-20 11:00:00,113.51,27.2,-3.9,0.0,1012.3,110.0,3.6,11,2,4,0,0.0,5.199999999999999,25.599999999999998,4.797009938266291,90.97791666666667,40.6778678184295,110.31
2016-04-20 12:00:00,114.4,28.9,-2.2,0.0,1012.1,120.0,2.6,12,2,4,0,0.0,6.899999999999999,25.691666666666666,4.839773320838583,90.93583333333333,40.652006840313874,115.41
2016-04-20 13:00:00,116.8,30.6,-3.9,0.0,1011.5,0.0,0.0,13,2,4,0,0.0,8.600000000000001,25.762500000000003,4.900826239124015,90.49333333333333,40.29382924670126,127.42
2016-04-20 14:00:00,132.92,31.7,-6.7,0.0,1010.6,300.0,3.1,14,2,4,0,0.0,9.7,25.833333333333332,4.976437233225329,90.92833333333333,40.70838250037823,122.48
2016-04-20 15:00:00,137.4,33.3,-7.2,0.0,1010.1,280.0,3.6,15,2,4,0,0.0,11.299999999999997,25.925,5.096482162706163,91.05958333333332,40.858930637772666,134.25
2016-04-20 16:00:00,142.48,32.8,-7.8,0.0,1009.3,230.0,2.6,16,2,4,0,0.0,10.799999999999997,25.995833333333334,5.18261971414542,91.24333333333334,41.08880654373408,138.07
2016-04-20 17:00:00,145.16,33.3,-6.7,0.0,1008.4,330.0,2.6,17,2,4,0,0.0,11.299999999999997,26.041666666666668,5.244368960809387,91.55916666666667,41.48766017867781,137.58
2016-04-20 18:00:00,132.85,33.9,-10.0,0.0,1008.0,310.0,4.1,18,2,4,0,0.0,11.899999999999999,26.158333333333335,5.390887372841891,91.43708333333332,41.35597843108965,135.78
2016-04-20 19:00:00,126.46,33.3,-9.4,0.0,1008.0,290.0,3.6,19,2,4,0,0.0,11.299999999999997,26.25,5.4962437766326735,91.27458333333333,41.20377114222166,130.36
2016-04-20 20:00:00,130.97,32.2,-8.3,0.0,1007.9,300.0,3.1,20,2,4,0,0.0,10.200000000000003,26.34166666666667,5.579225181258406,91.69166666666666,41.566392430786486,120.96
2016-04-20 21:00:00,122.09,30.0,-5.0,0.0,1008.2,210.0,1.5,21,2,4,0,0.0,8.0,26.412499999999998,5.6158403684112805,91.9575,41.74668789257417,115.71
2016-04-20 22:00:00,108.13,28.3,-4.4,0.0,1008.5,200.0,1.5,22,2,4,0,0.0,6.300000000000001,26.433333333333334,5.622135341407296,92.44541666666667,41.869361629920995,96.42
2016-04-20 23:00:00,79.17,27.2,-3.3,0.0,1008.8,100.0,1.5,23,2,4,0,0.0,5.199999999999999,26.479166666666668,5.623783282257291,92.66875,41.77983706677284,73.81
2016-04-21 00:00:00,47.1,25.6,-0.6,0.0,1008.6,90.0,3.6,0,3,4,0,0.0,3.6000000000000014,26.458333333333332,5.626174595558658,92.95916666666666,41.42144297831494,40.13
2016-04-21 01:00:00,47.93,23.9,-1.1,0.0,1008.7,90.0,3.1,1,3,4,0,0.0,1.8999999999999986,26.483333333333334,5.612847581309685,93.33208333333334,40.951967832865584,38.98
2016-04-21 02:00:00,45.58,22.8,-1.1,0.0,1008.8,100.0,2.6,2,3,4,0,0.0,0.8000000000000007,26.50833333333333,5.594245231498563,93.81708333333334,40.281434333856005,33.94
2016-04-21 03:00:00,38.18,22.2,-1.7,0.0,1008.4,120.0,2.6,3,3,4,0,0.0,0.1999999999999993,26.599999999999998,5.500197624907942,94.26249999999999,39.5689285490742,27.49
2016-04-21 04:00:00,30.42,21.7,-2.2,0.0,1008.4,110.0,2.6,4,3,4,0,0.0,0.0,26.67083333333333,5.4218943558314185,94.46666666666665,39.20982326636668,25.52
2016-04-21 05:00:00,43.48,20.6,-1.7,0.0,1008.7,90.0,2.1,5,3,4,0,0.0,0.0,26.741666666666664,5.326220347338747,94.64875,38.95087176704833,39.11
2016-04-21 06:00:00,53.35,18.3,-0.6,0.0,1009.1,110.0,2.6,6,3,4,0,0.0,0.0,26.74166666666667,5.326220347338747,94.625,38.976950602386395,53.92
2016-04-21 07:00:00,54.79,18.3,-2.2,0.0,1009.4,100.0,3.1,7,3,4,0,0.0,0.0,26.7625,5.290583308022843,94.62,38.98227412109475,54.91
2016-04-21 08:00:00,112.4,20.6,-2.2,0.0,1010.1,130.0,2.6,8,3,4,0,0.0,0.0,26.833333333333332,5.191185394214017,95.52,39.13927361526315,90.8
2016-04-21 09:00:00,118.33,22.8,-2.2,0.0,1010.4,120.0,4.6,9,3,4,0,0.0,0.8000000000000007,26.879166666666666,5.148573391825543,95.5775,39.173124577067306,116.95
2016-04-21 10:00:00,118.87,25.6,-3.9,0.0,1010.4,90.0,4.1,10,3,4,0,0.0,3.6000000000000014,26.879166666666666,5.148573391825543,96.36541666666666,39.45427160200689,99.96
2016-04-21 11:00:00,112.14,27.8,-3.9,0.0,1010.4,150.0,3.1,11,3,4,0,0.0,5.800000000000001,26.904166666666665,5.151654792534993,96.30833333333334,39.4293711609116,113.51
2016-04-21 12:00:00,123.72,29.4,-3.9,0.0,1010.3,0.0,0.0,12,3,4,0,0.0,7.399999999999999,26.925,5.1610792602356215,96.69666666666666,39.660518059571835,114.4
2016-04-21 13:00:00,125.11,31.7,-3.9,0.0,1009.7,0.0,0.0,13,3,4,0,0.0,9.7,26.97083333333333,5.199872838467434,97.04291666666667,39.87932890272709,116.8
2016-04-21 14:00:00,136.32,33.3,-7.2,0.0,1008.6,50.0,1.5,14,3,4,0,0.0,11.299999999999997,27.037500000000005,5.272884904622023,97.18458333333335,40.01811687323268,132.92
2016-04-21 15:00:00,150.82,35.0,-7.2,0.0,1007.8,120.0,2.6,15,3,4,0,0.0,13.0,27.108333333333334,5.371172381670754,97.74374999999999,40.69254646123784,137.4
2016-04-21 16:00:00,142.9,34.4,-10.0,0.0,1007.0,0.0,0.0,16,3,4,0,0.0,12.399999999999999,27.175,5.454176700315124,97.76125,40.71270726876529,142.48
2016-04-21 17:00:00,143.82,35.6,-8.9,0.0,1006.0,150.0,3.1,17,3,4,0,0.0,13.600000000000001,27.270833333333332,5.58511057589078,97.70541666666668,40.645742274391196,145.16
2016-04-21 19:00:00,130.1,34.4,-8.9,0.0,1005.3,0.0,0.0,19,3,4,0,0.0,12.399999999999999,27.387500000000003,5.737088528392097,98.07125,40.96914706719001,126.46
2016-04-21 20:00:00,128.12,33.9,-8.9,0.0,1005.1,330.0,3.6,20,3,4,0,0.0,11.899999999999999,27.458333333333332,5.809131991335119,97.95249999999999,40.873662429916685,130.97
2016-04-21 21:00:00,125.48,33.3,-8.3,0.0,1005.6,310.0,3.1,21,3,4,0,0.0,11.299999999999997,27.59583333333333,5.910085643951371,98.09375,40.96645497418802,122.09
2016-04-21 22:00:00,110.9,28.3,-3.3,0.0,1006.9,230.0,3.6,22,3,4,0,0.0,6.300000000000001,27.595833333333335,5.910085643951371,98.20916666666666,40.99984834719214,108.13
2016-04-21 23:00:00,83.27,30.0,-6.1,0.0,1007.3,260.0,5.1,23,3,4,0,0.0,8.0,27.712500000000002,5.929536421501478,98.38,40.92554342153353,79.17
2016-04-22 00:00:00,40.69,28.9,-6.1,0.0,1007.2,290.0,3.6,0,4,4,0,0.0,6.899999999999999,27.849999999999998,5.916667687282989,98.11291666666666,41.294008458872696,47.1
2016-04-22 01:00:00,39.65,27.8,-5.0,0.0,1007.0,280.0,2.6,1,4,4,0,0.0,5.800000000000001,28.0125,5.856717622042857,97.76791666666666,41.763422208931225,47.93
2016-04-22 02:00:00,40.12,24.4,-2.8,0.0,1007.2,0.0,0.0,2,4,4,0,0.0,2.3999999999999986,28.079166666666666,5.803670440308414,97.54041666666666,42.07378637368927,45.58
2016-04-22 03:00:00,38.39,25.0,-3.3,0.0,1007.1,0.0,0.0,3,4,4,0,0.0,3.0,28.19583333333333,5.707697256426099,97.54916666666668,42.06092443697302,38.18
2016-04-22 04:00:00,36.8,22.2,1.1,0.0,1007.3,120.0,1.5,4,4,4,0,0.0,0.1999999999999993,28.21666666666667,5.683818883589518,97.815,41.63622565695073,30.42
2016-04-22 05:00:00,41.53,22.8,-1.1,0.0,1007.5,100.0,2.1,5,4,4,0,0.0,0.8000000000000007,28.308333333333334,5.572285197191552,97.73375,41.748617348883286,43.48
2016-04-22 06:00:00,54.12,22.2,-1.1,0.0,1007.9,70.0,3.6,6,4,4,0,0.0,0.1999999999999993,28.47083333333333,5.318832755789328,97.76583333333333,41.71330690784904,53.35
2016-04-22 07:00:00,69.71,21.1,0.6,0.0,1008.8,90.0,4.6,7,4,4,0,0.0,0.0,28.587500000000002,5.112755787159207,98.3875,41.152384710868276,54.79
2016-04-22 08:00:00,115.17,21.7,-0.6,0.0,1010.1,110.0,1.5,8,4,4,0,0.0,0.0,28.63333333333333,5.042486159293468,98.50291666666668,41.197253019352885,112.4
2016-04-22 09:00:00,112.58,23.3,-1.7,0.0,1010.4,80.0,3.1,9,4,4,0,0.0,1.3000000000000007,28.65416666666667,5.01831247980106,98.26333333333334,41.09352404991059,118.33
2016-04-22 10:00:00,121.87,26.1,-1.7,0.0,1010.6,100.0,3.1,10,4,4,0,0.0,4.100000000000001,28.675,5.006104968587981,98.38833333333334,41.163434878718434,118.87
2016-04-22 11:00:00,116.88,28.3,-3.3,0.0,1010.8,130.0,2.6,11,4,4,0,0.0,6.300000000000001,28.695833333333336,5.003344895660009,98.58583333333333,41.24357646076977,112.14
2016-04-22 12:00:00,122.72,29.4,-3.9,0.0,1010.9,0.0,0.0,12,4,4,0,0.0,7.399999999999999,28.69583333333333,5.003344895660009,98.54416666666667,41.21757739401826,123.72
2016-04-22 13:00:00,122.57,31.1,-4.4,0.0,1010.4,280.0,2.6,13,4,4,0,0.0,9.100000000000001,28.670833333333334,4.989160351651597,98.43833333333333,41.149604115235185,125.11
2016-04-22 14:00:00,124.49,33.3,-3.3,0.0,1009.3,240.0,3.1,14,4,4,0,0.0,11.299999999999997,28.67083333333333,4.989160351651597,97.94541666666665,40.74496799863936,136.32
2016-04-22 15:00:00,144.39,35.6,-3.9,0.0,1008.4,210.0,5.7,15,4,4,0,0.0,13.600000000000001,28.69583333333333,5.023637965239597,97.67750000000001,40.401872884913345,150.82
2016-04-22 17:00:00,127.16,35.0,-5.0,0.0,1006.6,300.0,2.6,17,4,4,0,0.0,13.0,28.67083333333333,4.989160351651597,97.01999999999998,39.75645356416994,143.82
2016-04-22 18:00:00,129.77,35.0,-6.1,0.0,1005.9,290.0,1.5,18,4,4,0,0.0,13.0,28.645833333333332,4.954311180715423,96.67750000000001,39.42215502127883,137.99
2016-04-22 19:00:00,112.63,35.0,-6.1,0.0,1005.7,240.0,4.6,19,4,4,0,0.0,13.0,28.67083333333333,4.98602212857767,95.94958333333334,38.93648512297797,130.1
2016-04-22 20:00:00,100.0,32.8,-4.4,0.0,1005.6,260.0,8.8,20,4,4,0,0.0,10.799999999999997,28.625,4.940713731224728,94.77791666666667,38.34492767081078,128.12
2016-04-22 21:00:00,100.29,31.1,-2.8,0.0,1006.3,250.0,6.7,21,4,4,0,0.0,9.100000000000001,28.533333333333335,4.870109959178774,93.72833333333334,37.809014414746294,125.48
2016-04-22 22:00:00,82.98,30.0,-1.1,0.0,1007.2,250.0,5.1,22,4,4,0,0.0,8.0,28.604166666666668,4.878923541882549,92.565,37.68702717635479,110.9
