building_id,date,daily_total,daily_peak,day_of_week,is_weekend,month,primaryspaceusage,sqm
Robin_education_Megan,2016-02-11,6021.5,341.0,Thursday,False,2,Education,7579.0
Robin_education_Megan,2016-02-12,5763.0,309.0,Friday,False,2,Education,7579.0
Robin_education_Megan,2016-02-13,4984.0,223.5,Saturday,True,2,Education,7579.0
Robin_education_Megan,2016-02-14,4914.5,220.0,Sunday,True,2,Education,7579.0
Robin_education_Megan,2016-02-15,5978.0,328.5,Monday,False,2,Education,7579.0
Robin_education_Megan,2016-02-16,6085.5,351.0,Tuesday,False,2,Education,7579.0
Robin_education_Megan,2016-02-17,5827.0,320.0,Wednesday,False,2,Education,7579.0
Robin_education_Megan,2016-02-18,6060.0,340.0,Thursday,False,2,Education,7579.0
Robin_education_Megan,2016-02-19,5948.0,335.5,Friday,False,2,Education,7579.0
Robin_education_Megan,2016-02-20,5088.5,244.5,Saturday,True,2,Education,7579.0
Robin_education_Megan,2016-02-21,4277.5,227.5,Sunday,True,2,Education,7579.0
Robin_education_Megan,2016-02-22,5748.5,318.0,Monday,False,2,Education,7579.0
Robin_education_Megan,2016-02-23,6098.0,352.0,Tuesday,False,2,Education,7579.0
Robin_education_Megan,2016-02-24,6268.8,262.16,Wednesday,False,2,Education,7579.0
Robin_education_Megan,2016-02-25,6371.7,351.5,Thursday,False,2,Education,7579.0
Robin_education_Megan,2016-02-26,6050.5,344.0,Friday,False,2,Education,7579.0
Robin_education_Megan,2016-02-27,5227.0,255.0,Saturday,True,2,Education,7579.0
Robin_education_Megan,2016-02-28,5120.5,247.0,Sunday,True,2,Education,7579.0
Robin_education_Megan,2016-02-29,6130.0,345.5,Monday,False,2,Education,7579.0
Robin_education_Megan,2016-03-01,5877.0,338.5,Tuesday,False,3,Education,7579.0
Robin_education_Megan,2016-03-02,5969.5,329.5,Wednesday,False,3,Education,7579.0
Robin_education_Megan,2016-03-03,5955.5,349.5,Thursday,False,3,Education,7579.0
Robin_education_Megan,2016-03-04,5826.5,331.5,Friday,False,3,Education,7579.0
Robin_education_Megan,2016-03-05,4962.0,226.0,Saturday,True,3,Education,7579.0
Robin_education_Megan,2016-03-06,4845.0,218.5,Sunday,True,3,Education,7579.0
Robin_education_Megan,2016-03-07,6009.5,350.0,Monday,False,3,Education,7579.0
Robin_education_Megan,2016-03-08,5631.1,324.5,Tuesday,False,3,Education,7579.0
Robin_education_Megan,2016-03-09,5552.5,231.36,Wednesday,False,3,Education,7579.0
Robin_education_Megan,2016-03-10,5552.5,231.36,Thursday,False,3,Education,7579.0
Robin_education_Megan,2016-03-11,5552.5,231.36,Friday,False,3,Education,7579.0
Robin_education_Megan,2016-03-12,5552.5,231.36,Saturday,True,3,Education,7579.0
Robin_education_Megan,2016-03-13,5552.5,231.36,Sunday,True,3,Education,7579.0
Robin_education_Megan,2016-03-14,5552.5,231.36,Monday,False,3,Education,7579.0
Robin_education_Megan,2016-03-15,5552.5,231.36,Tuesday,False,3,Education,7579.0
Robin_education_Megan,2016-03-16,5552.5,231.36,Wednesday,False,3,Education,7579.0
Robin_education_Megan,2016-03-17,5552.5,231.36,Thursday,False,3,Education,7579.0
Robin_education_Megan,2016-03-18,5552.5,231.36,Friday,False,3,Education,7579.0
Robin_education_Megan,2016-03-19,5552.5,231.36,Saturday,True,3,Education,7579.0
Robin_education_Megan,2016-03-20,5552.5,231.36,Sunday,True,3,Education,7579.0
Robin_education_Megan,2016-03-21,5552.5,231.36,Monday,False,3,Education,7579.0
Robin_education_Megan,2016-03-22,5552.5,231.36,Tuesday,False,3,Education,7579.0
Robin_education_Megan,2016-03-23,5552.5,231.36,Wednesday,False,3,Education,7579.0
Robin_education_Megan,2016-03-24,5552.5,231.36,Thursday,False,3,Education,7579.0
Robin_education_Megan,2016-03-25,5552.5,231.36,Friday,False,3,Education,7579.0
Robin_education_Megan,2016-03-26,5552.5,231.36,Saturday,True,3,Education,7579.0
Robin_education_Megan,2016-03-27,5552.5,231.36,Sunday,True,3,Education,7579.0
Robin_education_Megan,2016-03-28,5552.5,231.36,Monday,False,3,Education,7579.0
Robin_education_Megan,2016-03-29,5552.5,231.36,Tuesday,False,3,Education,7579.0
Robin_education_Megan,2016-03-30,5552.5,231.36,Wednesday,False,3,Education,7579.0
Robin_education_Megan,2016-03-31,5552.5,231.36,Thursday,False,3,Education,7579.0
Robin_education_Megan,2016-04-01,5552.5,231.36,Friday,False,4,Education,7579.0
Robin_education_Megan,2016-04-02,5552.5,231.36,Saturday,True,4,Education,7579.0
Robin_education_Megan,2016-04-03,5552.5,231.36,Sunday,True,4,Education,7579.0
Robin_education_Megan,2016-04-04,5552.5,231.36,Monday,False,4,Education,7579.0
Robin_education_Megan,2016-04-05,5552.5,231.36,Tuesday,False,4,Education,7579.0
Robin_education_Megan,2016-04-06,5552.5,231.36,Wednesday,False,4,Education,7579.0
Robin_education_Megan,2016-04-07,5552.5,231.36,Thursday,False,4,Education,7579.0
Robin_education_Megan,2016-04-08,5552.5,231.36,Friday,False,4,Education,7579.0
Robin_education_Megan,2016-04-09,5552.5,231.36,Saturday,True,4,Education,7579.0
Robin_education_Megan,2016-04-10,5552.5,231.36,Sunday,True,4,Education,7579.0
Robin_education_Megan,2016-04-11,5552.5,231.36,Monday,False,4,Education,7579.0
Robin_education_Megan,2016-04-12,5552.5,231.36,Tuesday,False,4,Education,7579.0
Robin_education_Megan,2016-04-13,5552.5,231.36,Wednesday,False,4,Education,7579.0
Robin_education_Megan,2016-04-14,5552.5,231.36,Thursday,False,4,Education,7579.0
Robin_education_Megan,2016-04-15,5552.5,231.36,Friday,False,4,Education,7579.0
Robin_education_Megan,2016-04-16,5552.5,231.36,Saturday,True,4,Education,7579.0
Robin_education_Megan,2016-04-17,5552.5,231.36,Sunday,True,4,Education,7579.0
Robin_education_Megan,2016-04-18,5552.5,231.36,Monday,False,4,Education,7579.0
Robin_education_Megan,2016-04-19,5552.5,231.36,Tuesday,False,4,Education,7579.0
Robin_education_Megan,2016-04-20,5552.5,231.36,Wednesday,False,4,Education,7579.0
Robin_education_Megan,2016-04-21,6398.3,339.84,Thursday,False,4,Education,7579.0
Robin_education_Megan,2016-04-22,5840.8,318.5,Friday,False,4,Education,7579.0
Robin_education_Megan,2016-04-23,5343.5,259.5,Saturday,True,4,Education,7579.0
Robin_education_Megan,2016-04-24,5134.5,246.0,Sunday,True,4,Education,7579.0
Robin_education_Megan,2016-04-25,5876.0,314.0,Monday,False,4,Education,7579.0
Robin_education_Megan,2016-04-26,6132.5,339.5,Tuesday,False,4,Education,7579.0
Robin_education_Megan,2016-04-27,6289.5,306.51,Wednesday,False,4,Education,7579.0
Robin_education_Megan,2016-04-28,6415.0,370.0,Thursday,False,4,Education,7579.0
Robin_education_Megan,2016-04-29,6344.3,265.67,Friday,False,4,Education,7579.0
Robin_education_Megan,2016-04-30,6207.7,304.0,Saturday,True,4,Education,7579.0
Robin_education_Megan,2016-05-01,6044.0,298.5,Sunday,True,5,Education,7579.0
Robin_education_Megan,2016-05-02,5465.5,304.5,Monday,False,5,Education,7579.0
Robin_education_Megan,2016-05-03,6990.5,389.0,Tuesday,False,5,Education,7579.0
Robin_education_Megan,2016-05-04,7318.0,392.0,Wednesday,False,5,Education,7579.0
Robin_education_Megan,2016-05-05,7456.0,395.0,Thursday,False,5,Education,7579.0
Robin_education_Megan,2016-05-06,7280.0,409.0,Friday,False,5,Education,7579.0
Robin_education_Megan,2016-05-07,6512.5,338.5,Saturday,True,5,Education,7579.0
Robin_education_Megan,2016-05-08,6966.5,328.5,Sunday,True,5,Education,7579.0
Robin_education_Megan,2016-05-09,6725.5,395.5,Monday,False,5,Education,7579.0
Robin_education_Megan,2016-05-10,5392.5,301.5,Tuesday,False,5,Education,7579.0
Robin_education_Megan,2016-05-11,5352.5,284.0,Wednesday,False,5,Education,7579.0
Robin_education_Megan,2016-05-12,5686.5,367.5,Thursday,False,5,Education,7579.0
Robin_education_Megan,2016-05-13,5748.5,344.5,Friday,False,5,Education,7579.0
Robin_education_Megan,2016-05-14,5804.5,289.5,Saturday,True,5,Education,7579.0
Robin_education_Megan,2016-05-15,6106.0,299.0,Sunday,True,5,Education,7579.0
Robin_education_Megan,2016-05-16,6557.5,379.0,Monday,False,5,Education,7579.0
Robin_education_Megan,2016-05-17,6401.5,370.0,Tuesday,False,5,Education,7579.0
Robin_education_Megan,2016-05-18,5257.0,281.0,Wednesday,False,5,Education,7579.0
Robin_education_Megan,2016-05-19,5359.5,316.5,Thursday,False,5,Education,7579.0
Robin_education_Megan,2016-05-20,5805.0,378.0,Friday,False,5,Education,7579.0
Robin_education_Megan,2016-05-21,4363.5,208.5,Saturday,True,5,Education,7579.0
Robin_education_Megan,2016-05-22,4837.5,223.0,Sunday,True,5,Education,7579.0
Robin_education_Megan,2016-05-23,6656.0,397.0,Monday,False,5,Education,7579.0
Robin_education_Megan,2016-05-24,6607.0,369.0,Tuesday,False,5,Education,7579.0
Robin_education_Megan,2016-05-25,6203.0,330.0,Wednesday,False,5,Education,7579.0
Robin_education_Megan,2016-05-26,6849.5,391.0,Thursday,False,5,Education,7579.0
Robin_education_Megan,2016-05-27,6455.5,378.0,Friday,False,5,Education,7579.0
Robin_education_Megan,2016-05-28,5038.0,268.0,Saturday,True,5,Education,7579.0
Robin_education_Megan,2016-05-29,4724.5,214.0,Sunday,True,5,Education,7579.0
Robin_education_Megan,2016-05-30,5136.0,253.0,Monday,False,5,Education,7579.0
Robin_education_Megan,2016-05-31,5352.0,304.5,Tuesday,False,5,Education,7579.0
Robin_education_Megan,2016-06-01,4922.5,264.5,Wednesday,False,6,Education,7579.0
Robin_education_Megan,2016-06-02,5669.5,324.0,Thursday,False,6,Education,7579.0
Robin_education_Megan,2016-06-03,5578.5,307.0,Friday,False,6,Education,7579.0
Robin_education_Megan,2016-06-04,4533.5,204.0,Saturday,True,6,Education,7579.0
Robin_education_Megan,2016-06-05,4599.0,221.5,Sunday,True,6,Education,7579.0
Robin_education_Megan,2016-06-06,6907.0,413.0,Monday,False,6,Education,7579.0
Robin_education_Megan,2016-06-07,6529.5,352.5,Tuesday,False,6,Education,7579.0
Robin_education_Megan,2016-06-08,6326.0,349.5,Wednesday,False,6,Education,7579.0
Robin_education_Megan,2016-06-09,6297.5,409.5,Thursday,False,6,Education,7579.0
Robin_education_Megan,2016-06-10,7235.0,445.0,Friday,False,6,Education,7579.0
Robin_education_Megan,2016-06-11,4873.0,221.5,Saturday,True,6,Education,7579.0
Robin_education_Megan,2016-06-12,4564.5,209.5,Sunday,True,6,Education,7579.0
Robin_education_Megan,2016-06-13,5387.0,289.5,Monday,False,6,Education,7579.0
Robin_education_Megan,2016-06-14,5426.0,295.0,Tuesday,False,6,Education,7579.0
Robin_education_Megan,2016-06-15,6149.5,372.5,Wednesday,False,6,Education,7579.0
Robin_education_Megan,2016-06-16,5443.5,296.0,Thursday,False,6,Education,7579.0
Robin_education_Megan,2016-06-17,5374.0,302.5,Friday,False,6,Education,7579.0
Robin_education_Megan,2016-06-18,4423.3,195.05,Saturday,True,6,Education,7579.0
Robin_education_Megan,2016-06-19,4538.6,189.11,Sunday,True,6,Education,7579.0
Robin_education_Megan,2016-06-20,5405.6,324.5,Monday,False,6,Education,7579.0
Robin_education_Megan,2016-06-21,5363.8,316.0,Tuesday,False,6,Education,7579.0
Robin_education_Megan,2016-06-22,5633.8,309.0,Wednesday,False,6,Education,7579.0
Robin_education_Megan,2016-06-23,6334.5,357.5,Thursday,False,6,Education,7579.0
Robin_education_Megan,2016-06-24,5540.3,292.5,Friday,False,6,Education,7579.0
Robin_education_Megan,2016-06-25,5183.5,308.0,Saturday,True,6,Education,7579.0
Robin_education_Megan,2016-06-26,5162.7,298.0,Sunday,True,6,Education,7579.0
Robin_education_Megan,2016-06-27,6331.0,386.5,Monday,False,6,Education,7579.0
Robin_education_Megan,2016-06-28,6861.3,396.0,Tuesday,False,6,Education,7579.0
Robin_education_Megan,2016-06-29,5370.2,282.0,Wednesday,False,6,Education,7579.0
Robin_education_Megan,2016-06-30,5395.0,309.0,Thursday,False,6,Education,7579.0
Robin_education_Megan,2016-07-01,5482.8,274.5,Friday,False,7,Education,7579.0
Robin_education_Megan,2016-07-02,5908.3,298.5,Saturday,True,7,Education,7579.0
Robin_education_Megan,2016-07-03,5216.5,272.0,Sunday,True,7,Education,7579.0
Robin_education_Megan,2016-07-04,5628.2,342.0,Monday,False,7,Education,7579.0
Robin_education_Megan,2016-07-05,6653.0,394.0,Tuesday,False,7,Education,7579.0
Robin_education_Megan,2016-07-06,7756.8,442.5,Wednesday,False,7,Education,7579.0
Robin_education_Megan,2016-07-07,6564.5,403.0,Thursday,False,7,Education,7579.0
Robin_education_Megan,2016-07-08,5670.2,318.0,Friday,False,7,Education,7579.0
Robin_education_Megan,2016-07-09,5061.3,242.0,Saturday,True,7,Education,7579.0
Robin_education_Megan,2016-07-10,4882.7,220.0,Sunday,True,7,Education,7579.0
Robin_education_Megan,2016-07-11,5676.2,323.0,Monday,False,7,Education,7579.0
Robin_education_Megan,2016-07-12,5518.0,310.0,Tuesday,False,7,Education,7579.0
Robin_education_Megan,2016-07-13,6372.7,385.0,Wednesday,False,7,Education,7579.0
Robin_education_Megan,2016-07-14,6813.2,369.5,Thursday,False,7,Education,7579.0
Robin_education_Megan,2016-07-15,5845.8,380.0,Friday,False,7,Education,7579.0
Robin_education_Megan,2016-07-16,5281.7,263.0,Saturday,True,7,Education,7579.0
Robin_education_Megan,2016-07-17,5417.5,264.5,Sunday,True,7,Education,7579.0
Robin_education_Megan,2016-07-18,7165.7,442.0,Monday,False,7,Education,7579.0
Robin_education_Megan,2016-07-19,6787.5,410.5,Tuesday,False,7,Education,7579.0
Robin_education_Megan,2016-07-20,7012.3,390.0,Wednesday,False,7,Education,7579.0
Robin_education_Megan,2016-07-21,5993.7,353.5,Thursday,False,7,Education,7579.0
Robin_education_Megan,2016-07-22,6005.7,332.5,Friday,False,7,Education,7579.0
Robin_education_Megan,2016-07-23,6054.7,375.5,Saturday,True,7,Education,7579.0
Robin_education_Megan,2016-07-24,4766.2,274.5,Sunday,True,7,Education,7579.0
Robin_education_Megan,2016-07-25,5510.4,326.0,Monday,False,7,Education,7579.0
Robin_education_Megan,2016-07-26,5689.7,237.07,Tuesday,False,7,Education,7579.0
Robin_education_Megan,2016-07-27,5689.7,237.07,Wednesday,False,7,Education,7579.0
Robin_education_Megan,2016-07-28,5689.7,237.07,Thursday,False,7,Education,7579.0
Robin_education_Megan,2016-07-29,5689.7,237.07,Friday,False,7,Education,7579.0
Robin_education_Megan,2016-07-30,5689.7,237.07,Saturday,True,7,Education,7579.0
Robin_education_Megan,2016-07-31,5689.7,237.07,Sunday,True,7,Education,7579.0
Robin_education_Megan,2016-08-01,5689.7,237.07,Monday,False,8,Education,7579.0
Robin_education_Megan,2016-08-02,5689.7,237.07,Tuesday,False,8,Education,7579.0
Robin_education_Megan,2016-08-03,5689.7,237.07,Wednesday,False,8,Education,7579.0
Robin_education_Megan,2016-08-04,5689.7,237.07,Thursday,False,8,Education,7579.0
Robin_education_Megan,2016-08-05,5689.7,237.07,Friday,False,8,Education,7579.0
Robin_education_Megan,2016-08-06,5689.7,237.07,Saturday,True,8,Education,7579.0
Robin_education_Megan,2016-08-07,5689.7,237.07,Sunday,True,8,Education,7579.0
Robin_education_Megan,2016-08-08,5689.7,237.07,Monday,False,8,Education,7579.0
Robin_education_Megan,2016-08-09,5689.7,237.07,Tuesday,False,8,Education,7579.0
Robin_education_Megan,2016-08-10,5689.7,237.07,Wednesday,False,8,Education,7579.0
Robin_education_Megan,2016-08-11,6564.1,396.0,Thursday,False,8,Education,7579.0
Robin_education_Megan,2016-08-12,6890.3,383.5,Friday,False,8,Education,7579.0
Robin_education_Megan,2016-08-13,6031.0,317.0,Saturday,True,8,Education,7579.0
Robin_education_Megan,2016-08-14,6653.7,312.0,Sunday,True,8,Education,7579.0
Robin_education_Megan,2016-08-15,7037.5,421.5,Monday,False,8,Education,7579.0
Robin_education_Megan,2016-08-16,6676.3,378.5,Tuesday,False,8,Education,7579.0
Robin_education_Megan,2016-08-17,6226.3,357.5,Wednesday,False,8,Education,7579.0
Robin_education_Megan,2016-08-18,6218.7,379.5,Thursday,False,8,Education,7579.0
Robin_education_Megan,2016-08-19,5587.8,308.0,Friday,False,8,Education,7579.0
Robin_education_Megan,2016-08-20,4667.5,203.0,Saturday,True,8,Education,7579.0
Robin_education_Megan,2016-08-21,4637.2,211.0,Sunday,True,8,Education,7579.0
Robin_education_Megan,2016-08-22,6063.7,366.5,Monday,False,8,Education,7579.0
Robin_education_Megan,2016-08-23,6957.3,434.0,Tuesday,False,8,Education,7579.0
Robin_education_Megan,2016-08-24,7303.0,386.5,Wednesday,False,8,Education,7579.0
Robin_education_Megan,2016-08-25,7037.7,374.5,Thursday,False,8,Education,7579.0
Robin_education_Megan,2016-08-26,6842.0,408.0,Friday,False,8,Education,7579.0
Robin_education_Megan,2016-08-27,5969.0,297.0,Saturday,True,8,Education,7579.0
Robin_education_Megan,2016-08-28,5134.8,232.5,Sunday,True,8,Education,7579.0
Robin_education_Megan,2016-08-29,5137.8,243.0,Monday,False,8,Education,7579.0
Robin_education_Megan,2016-08-30,6744.3,439.0,Tuesday,False,8,Education,7579.0
Robin_education_Megan,2016-08-31,6311.5,360.0,Wednesday,False,8,Education,7579.0
Robin_education_Megan,2016-09-01,6135.2,353.5,Thursday,False,9,Education,7579.0
Robin_education_Megan,2016-09-02,5921.3,336.5,Friday,False,9,Education,7579.0
Robin_education_Megan,2016-09-03,5416.2,250.5,Saturday,True,9,Education,7579.0
Robin_education_Megan,2016-09-04,5336.5,233.0,Sunday,True,9,Education,7579.0
Robin_education_Megan,2016-09-05,6898.7,406.0,Monday,False,9,Education,7579.0
Robin_education_Megan,2016-09-06,7441.7,400.0,Tuesday,False,9,Education,7579.0
Robin_education_Megan,2016-09-07,7293.7,400.5,Wednesday,False,9,Education,7579.0
Robin_education_Megan,2016-09-08,6742.2,385.5,Thursday,False,9,Education,7579.0
Robin_education_Megan,2016-09-09,6398.2,354.0,Friday,False,9,Education,7579.0
Robin_education_Megan,2016-09-10,5527.8,238.5,Saturday,True,9,Education,7579.0
Robin_education_Megan,2016-09-11,5261.8,284.5,Sunday,True,9,Education,7579.0
Robin_education_Megan,2016-09-12,6822.8,385.0,Monday,False,9,Education,7579.0
Robin_education_Megan,2016-09-13,7807.5,451.5,Tuesday,False,9,Education,7579.0
Robin_education_Megan,2016-09-14,7644.3,414.0,Wednesday,False,9,Education,7579.0
Robin_education_Megan,2016-09-15,7139.5,383.0,Thursday,False,9,Education,7579.0
Robin_education_Megan,2016-09-16,5645.2,274.5,Friday,False,9,Education,7579.0
Robin_education_Megan,2016-09-17,4869.5,212.5,Saturday,True,9,Education,7579.0
Robin_education_Megan,2016-09-18,4991.7,217.0,Sunday,True,9,Education,7579.0
Robin_education_Megan,2016-09-19,5619.0,281.5,Monday,False,9,Education,7579.0
Robin_education_Megan,2016-09-20,5506.0,307.5,Tuesday,False,9,Education,7579.0
Robin_education_Megan,2016-09-21,6494.3,405.5,Wednesday,False,9,Education,7579.0
Robin_education_Megan,2016-09-22,6244.0,322.0,Thursday,False,9,Education,7579.0
Robin_education_Megan,2016-09-23,7267.2,438.0,Friday,False,9,Education,7579.0
Robin_education_Megan,2016-09-24,6633.7,376.0,Saturday,True,9,Education,7579.0
Robin_education_Megan,2016-09-25,6109.0,317.5,Sunday,True,9,Education,7579.0
Robin_education_Megan,2016-09-26,6610.3,395.0,Monday,False,9,Education,7579.0
Robin_education_Megan,2016-09-27,6100.7,319.5,Tuesday,False,9,Education,7579.0
Robin_education_Megan,2016-09-28,6283.7,354.5,Wednesday,False,9,Education,7579.0
Robin_education_Megan,2016-09-29,6815.5,441.0,Thursday,False,9,Education,7579.0
Robin_education_Megan,2016-09-30,6886.7,412.0,Friday,False,9,Education,7579.0
Robin_education_Megan,2016-10-01,5203.5,277.5,Saturday,True,10,Education,7579.0
Robin_education_Megan,2016-10-02,5770.5,309.5,Sunday,True,10,Education,7579.0
Robin_education_Megan,2016-10-03,7080.8,434.5,Monday,False,10,Education,7579.0
Robin_education_Megan,2016-10-04,5955.8,348.5,Tuesday,False,10,Education,7579.0
Robin_education_Megan,2016-10-05,6807.4,377.5,Wednesday,False,10,Education,7579.0
Robin_education_Megan,2016-10-06,6853.2,285.55,Thursday,False,10,Education,7579.0
Robin_education_Megan,2016-10-07,6166.9,315.5,Friday,False,10,Education,7579.0
Robin_education_Megan,2016-10-08,5382.3,295.5,Saturday,True,10,Education,7579.0
Robin_education_Megan,2016-10-09,5634.2,284.5,Sunday,True,10,Education,7579.0
Robin_education_Megan,2016-10-10,6132.2,353.5,Monday,False,10,Education,7579.0
Robin_education_Megan,2016-10-11,6243.5,375.0,Tuesday,False,10,Education,7579.0
Robin_education_Megan,2016-10-12,6380.0,352.0,Wednesday,False,10,Education,7579.0
Robin_education_Megan,2016-10-13,6336.3,366.5,Thursday,False,10,Education,7579.0
Robin_education_Megan,2016-10-14,6328.8,348.0,Friday,False,10,Education,7579.0
Robin_education_Megan,2016-10-15,5117.3,213.22,Saturday,True,10,Education,7579.0
Robin_education_Megan,2016-10-16,5117.3,213.22,Sunday,True,10,Education,7579.0
Robin_education_Megan,2016-10-17,5806.4,342.5,Monday,False,10,Education,7579.0
Robin_education_Megan,2016-10-18,6383.5,362.5,Tuesday,False,10,Education,7579.0
Robin_education_Megan,2016-10-19,6176.0,257.33,Wednesday,False,10,Education,7579.0
Robin_education_Megan,2016-10-20,6050.0,348.0,Thursday,False,10,Education,7579.0
Robin_education_Megan,2016-10-21,5817.0,323.5,Friday,False,10,Education,7579.0
Robin_education_Megan,2016-10-22,5220.5,268.0,Saturday,True,10,Education,7579.0
Robin_education_Megan,2016-10-23,5078.2,244.5,Sunday,True,10,Education,7579.0
Robin_education_Megan,2016-10-24,5854.5,322.0,Monday,False,10,Education,7579.0
Robin_education_Megan,2016-10-25,5825.9,242.75,Tuesday,False,10,Education,7579.0
Robin_education_Megan,2016-10-26,5866.2,349.0,Wednesday,False,10,Education,7579.0
Robin_education_Megan,2016-10-27,6082.3,333.5,Thursday,False,10,Education,7579.0
Robin_education_Megan,2016-10-28,5968.3,334.5,Friday,False,10,Education,7579.0
Robin_education_Megan,2016-10-29,5024.3,225.0,Saturday,True,10,Education,7579.0
Robin_education_Megan,2016-10-30,4870.0,385.5,Sunday,True,10,Education,7579.0
Robin_education_Megan,2016-10-31,5332.5,301.5,Monday,False,10,Education,7579.0
Robin_education_Megan,2016-11-01,5311.5,299.0,Tuesday,False,11,Education,7579.0
Robin_education_Megan,2016-11-02,6692.5,366.0,Wednesday,False,11,Education,7579.0
Robin_education_Megan,2016-11-03,6544.0,350.0,Thursday,False,11,Education,7579.0
Robin_education_Megan,2016-11-04,6081.5,321.5,Friday,False,11,Education,7579.0
Robin_education_Megan,2016-11-05,5745.0,257.0,Saturday,True,11,Education,7579.0
Robin_education_Megan,2016-11-06,5757.0,267.5,Sunday,True,11,Education,7579.0
Robin_education_Megan,2016-11-07,6419.0,343.0,Monday,False,11,Education,7579.0
Robin_education_Megan,2016-11-08,6795.5,350.5,Tuesday,False,11,Education,7579.0
Robin_education_Megan,2016-11-09,6013.5,300.0,Wednesday,False,11,Education,7579.0
Robin_education_Megan,2016-11-10,6163.5,350.0,Thursday,False,11,Education,7579.0
Robin_education_Megan,2016-11-11,6193.5,344.5,Friday,False,11,Education,7579.0
Robin_education_Megan,2016-11-12,4962.5,214.5,Saturday,True,11,Education,7579.0
Robin_education_Megan,2016-11-13,4837.0,216.5,Sunday,True,11,Education,7579.0
Robin_education_Megan,2016-11-14,5955.0,328.0,Monday,False,11,Education,7579.0
Robin_education_Megan,2016-11-15,6456.0,344.0,Tuesday,False,11,Education,7579.0
Robin_education_Megan,2016-11-16,6265.0,261.51,Wednesday,False,11,Education,7579.0
Robin_education_Megan,2016-11-17,6415.0,329.0,Thursday,False,11,Education,7579.0
Robin_education_Megan,2016-11-18,6419.5,327.0,Friday,False,11,Education,7579.0
Robin_education_Megan,2016-11-19,3938.5,241.5,Saturday,True,11,Education,7579.0
Robin_education_Megan,2016-11-20,2147.8,89.49,Sunday,True,11,Education,7579.0
Robin_education_Megan,2016-11-21,2147.8,89.49,Monday,False,11,Education,7579.0
Robin_education_Megan,2016-11-22,2147.8,89.49,Tuesday,False,11,Education,7579.0
Robin_education_Megan,2016-11-23,2147.8,89.49,Wednesday,False,11,Education,7579.0
Robin_education_Megan,2016-11-24,4504.6,321.0,Thursday,False,11,Education,7579.0
Robin_education_Megan,2016-11-25,6231.8,334.0,Friday,False,11,Education,7579.0
Robin_education_Megan,2016-11-26,5257.5,242.0,Saturday,True,11,Education,7579.0
Robin_education_Megan,2016-11-27,5289.8,239.5,Sunday,True,11,Education,7579.0
Robin_education_Megan,2016-11-28,6468.2,339.0,Monday,False,11,Education,7579.0
Robin_education_Megan,2016-11-29,6801.5,355.0,Tuesday,False,11,Education,7579.0
Robin_education_Megan,2016-11-30,6852.5,372.5,Wednesday,False,11,Education,7579.0
Robin_education_Megan,2016-12-01,6735.0,370.5,Thursday,False,12,Education,7579.0
Robin_education_Megan,2016-12-02,6235.5,339.0,Friday,False,12,Education,7579.0
Robin_education_Megan,2016-12-03,5894.0,270.0,Saturday,True,12,Education,7579.0
Robin_education_Megan,2016-12-04,5990.7,259.0,Sunday,True,12,Education,7579.0
Robin_education_Megan,2016-12-05,6652.0,365.0,Monday,False,12,Education,7579.0
Robin_education_Megan,2016-12-06,6543.0,344.5,Tuesday,False,12,Education,7579.0
Robin_education_Megan,2016-12-07,6503.3,333.0,Wednesday,False,12,Education,7579.0
Robin_education_Megan,2016-12-08,6488.0,353.5,Thursday,False,12,Education,7579.0
Robin_education_Megan,2016-12-09,6304.5,335.0,Friday,False,12,Education,7579.0
Robin_education_Megan,2016-12-10,5325.5,237.5,Saturday,True,12,Education,7579.0
Robin_education_Megan,2016-12-11,4887.5,226.5,Sunday,True,12,Education,7579.0
Robin_education_Megan,2016-12-12,5870.2,317.5,Monday,False,12,Education,7579.0
Robin_education_Megan,2016-12-13,6223.5,326.0,Tuesday,False,12,Education,7579.0
Robin_education_Megan,2016-12-14,6493.7,360.0,Wednesday,False,12,Education,7579.0
Robin_education_Megan,2016-12-15,5854.7,294.0,Thursday,False,12,Education,7579.0
Robin_education_Megan,2016-12-16,5797.5,336.5,Friday,False,12,Education,7579.0
Robin_education_Megan,2016-12-17,4940.5,222.0,Saturday,True,12,Education,7579.0
Robin_education_Megan,2016-12-18,4903.2,216.0,Sunday,True,12,Education,7579.0
Robin_education_Megan,2016-12-19,5904.3,310.5,Monday,False,12,Education,7579.0
Robin_education_Megan,2016-12-20,6194.3,330.5,Tuesday,False,12,Education,7579.0
Robin_education_Megan,2016-12-21,5846.3,315.0,Wednesday,False,12,Education,7579.0
Robin_education_Megan,2016-12-22,5834.5,333.5,Thursday,False,12,Education,7579.0
Robin_education_Megan,2016-12-23,4970.5,262.5,Friday,False,12,Education,7579.0
Robin_education_Megan,2016-12-24,4740.8,208.0,Saturday,True,12,Education,7579.0
Robin_education_Megan,2016-12-25,4331.3,195.5,Sunday,True,12,Education,7579.0
Robin_education_Megan,2016-12-26,4850.2,231.0,Monday,False,12,Education,7579.0
Robin_education_Megan,2016-12-27,4855.3,216.0,Tuesday,False,12,Education,7579.0
Robin_education_Megan,2016-12-28,4873.0,227.5,Wednesday,False,12,Education,7579.0
Robin_education_Megan,2016-12-29,5083.1,248.0,Thursday,False,12,Education,7579.0
Robin_education_Megan,2016-12-30,4964.7,206.86,Friday,False,12,Education,7579.0
