timestamp,electricity,building_id,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed
2016-08-13 09:00:00,57.0,Robin_education_Kiera,18.8,,13.4,,,1022.9,250.0,5.7
2016-08-13 10:00:00,62.125,Robin_education_Kiera,18.4,,13.2,,,1023.0,260.0,6.2
2016-08-13 11:00:00,63.625,Robin_education_Kiera,19.4,,14.1,,,1022.9,250.0,6.2
2016-08-13 12:00:00,67.5,Robin_education_Kiera,20.8,,14.7,,,1022.9,240.0,6.2
2016-08-13 13:00:00,63.125,Robin_education_Kiera,22.3,,14.3,,0.0,1022.4,240.0,5.7
2016-08-13 14:00:00,67.75,Robin_education_Kiera,22.6,,14.7,,,1022.3,260.0,4.1
2016-08-13 15:00:00,66.875,Robin_education_Kiera,25.5,,13.7,,,1021.9,250.0,6.7
2016-08-13 16:00:00,68.5,Robin_education_Kiera,24.2,,13.4,,,1021.9,250.0,6.7
2016-08-13 17:00:00,64.75,Robin_education_Kiera,25.2,,11.9,,,1021.7,260.0,7.2
2016-08-13 18:00:00,65.875,Robin_education_Kiera,25.0,,11.7,,,1021.7,270.0,6.7
2016-08-13 19:00:00,65.25,Robin_education_Kiera,23.3,,11.0,,,1022.0,260.0,5.1
2016-08-13 20:00:00,64.875,Robin_education_Kiera,22.1,,10.9,,,1022.2,260.0,5.1
2016-08-13 21:00:00,61.875,Robin_education_Kiera,20.9,,11.3,,,1022.7,330.0,2.1
2016-08-13 22:00:00,58.75,Robin_education_Kiera,20.0,,10.3,,,1023.4,330.0,2.6
2016-08-13 23:00:00,59.75,Robin_education_Kiera,19.1,,10.6,,,1023.8,320.0,2.1
2016-08-14 00:00:00,59.4583,Robin_education_Kiera,18.1,,10.7,,,1024.1,320.0,1.5
2016-08-14 01:00:00,57.625,Robin_education_Kiera,17.9,,10.8,,0.0,1024.2,40.0,1.5
2016-08-14 02:00:00,58.0,Robin_education_Kiera,18.0,,10.0,,,,30.0,2.6
2016-08-14 03:00:00,58.0,Robin_education_Kiera,17.2,,9.4,,,1024.1,40.0,2.1
2016-08-14 04:00:00,55.75,Robin_education_Kiera,16.9,,9.0,,,1024.2,20.0,2.1
2016-08-14 05:00:00,57.25,Robin_education_Kiera,16.7,,9.3,,,1024.4,10.0,2.1
2016-08-14 06:00:00,56.0,Robin_education_Kiera,16.4,,9.5,,,1024.6,350.0,2.1
2016-08-14 07:00:00,56.25,Robin_education_Kiera,16.2,,10.0,,,1025.1,340.0,1.0
2016-08-14 08:00:00,56.625,Robin_education_Kiera,16.7,,9.9,,,1025.4,330.0,1.5
2016-08-14 09:00:00,55.0,Robin_education_Kiera,17.4,,9.1,,,1025.6,20.0,1.5
2016-08-14 10:00:00,56.125,Robin_education_Kiera,18.9,,9.7,,,1025.9,10.0,1.5
2016-08-14 11:00:00,60.5,Robin_education_Kiera,19.5,,9.7,,,1025.9,20.0,3.1
2016-08-14 12:00:00,62.125,Robin_education_Kiera,19.4,,8.7,,,1025.9,360.0,2.6
2016-08-14 13:00:00,61.75,Robin_education_Kiera,19.8,,8.8,,0.0,1025.8,20.0,2.1
2016-08-14 14:00:00,64.25,Robin_education_Kiera,19.9,,8.8,,,1025.9,10.0,2.6
2016-08-14 15:00:00,64.25,Robin_education_Kiera,21.4,,9.0,,,1025.9,320.0,2.1
2016-08-14 16:00:00,65.125,Robin_education_Kiera,21.9,,8.8,,,1025.5,330.0,2.1
2016-08-14 17:00:00,64.5,Robin_education_Kiera,21.7,,8.4,,,1025.2,80.0,1.5
2016-08-14 18:00:00,64.375,Robin_education_Kiera,22.5,,8.7,,,1025.0,350.0,2.1
2016-08-14 19:00:00,64.0,Robin_education_Kiera,22.2,0.0,8.7,,,1024.8,10.0,2.1
2016-08-14 20:00:00,65.125,Robin_education_Kiera,21.4,,9.0,,,1025.1,40.0,2.1
2016-08-14 21:00:00,62.25,Robin_education_Kiera,19.8,,9.1,,,1025.5,40.0,2.6
2016-08-14 22:00:00,61.875,Robin_education_Kiera,18.7,0.0,9.2,,,1026.0,60.0,2.1
2016-08-14 23:00:00,60.375,Robin_education_Kiera,17.7,0.0,9.2,,,1026.2,50.0,1.5
2016-08-15 00:00:00,58.7917,Robin_education_Kiera,16.2,0.0,9.0,,,1026.3,80.0,1.5
2016-08-15 01:00:00,59.5833,Robin_education_Kiera,15.3,0.0,10.1,,0.0,1026.3,120.0,3.6
2016-08-15 02:00:00,58.125,Robin_education_Kiera,13.8,0.0,9.8,,,1026.3,120.0,2.6
2016-08-15 03:00:00,59.75,Robin_education_Kiera,13.3,0.0,10.3,,,1026.2,0.0,0.0
2016-08-15 04:00:00,59.75,Robin_education_Kiera,13.5,0.0,10.2,,,1025.9,360.0,0.5
2016-08-15 05:00:00,58.125,Robin_education_Kiera,12.8,0.0,10.2,,,1025.6,30.0,1.0
2016-08-15 06:00:00,62.625,Robin_education_Kiera,12.5,0.0,10.2,,,1025.6,30.0,1.5
2016-08-15 07:00:00,67.75,Robin_education_Kiera,13.2,0.0,10.8,,,1025.8,20.0,1.0
2016-08-15 08:00:00,72.875,Robin_education_Kiera,15.6,0.0,11.9,,,1026.1,30.0,2.1
2016-08-15 09:00:00,86.375,Robin_education_Kiera,18.4,0.0,12.1,,,1026.1,40.0,2.6
2016-08-15 10:00:00,101.875,Robin_education_Kiera,19.9,,10.6,,,1025.7,70.0,4.1
2016-08-15 11:00:00,116.5,Robin_education_Kiera,21.7,,10.3,,,1025.3,60.0,4.6
2016-08-15 12:00:00,120.75,Robin_education_Kiera,21.8,,10.0,,,1024.9,50.0,4.1
2016-08-15 13:00:00,121.0,Robin_education_Kiera,22.8,0.0,10.0,,0.0,1024.4,100.0,5.1
2016-08-15 14:00:00,121.75,Robin_education_Kiera,23.5,0.0,10.2,,,1024.1,110.0,4.6
2016-08-15 15:00:00,123.5,Robin_education_Kiera,23.7,0.0,10.2,,,1023.7,90.0,4.6
2016-08-15 16:00:00,121.75,Robin_education_Kiera,23.9,0.0,10.3,,,1023.2,100.0,4.1
2016-08-15 17:00:00,116.625,Robin_education_Kiera,23.3,0.0,10.5,,,1022.8,90.0,4.1
2016-08-15 18:00:00,102.0,Robin_education_Kiera,22.3,0.0,10.5,,,1022.5,110.0,5.1
2016-08-15 19:00:00,83.375,Robin_education_Kiera,20.8,0.0,10.8,,,1022.2,90.0,5.7
2016-08-15 20:00:00,71.375,Robin_education_Kiera,19.2,0.0,10.9,,,1022.4,110.0,5.7
2016-08-15 21:00:00,65.25,Robin_education_Kiera,17.4,0.0,10.0,,,1022.7,100.0,4.6
2016-08-15 22:00:00,64.75,Robin_education_Kiera,16.6,0.0,10.8,,,1022.6,110.0,4.6
2016-08-15 23:00:00,58.0,Robin_education_Kiera,15.9,0.0,10.7,,,1022.8,100.0,4.6
2016-08-16 00:00:00,59.5,Robin_education_Kiera,14.9,0.0,10.7,,,1022.8,90.0,2.6
2016-08-16 01:00:00,54.4583,Robin_education_Kiera,14.8,0.0,11.3,,0.0,1022.4,80.0,2.1
2016-08-16 02:00:00,54.0,Robin_education_Kiera,14.1,0.0,11.6,,,1022.2,80.0,1.0
2016-08-16 03:00:00,53.25,Robin_education_Kiera,13.7,0.0,11.5,,,1021.5,40.0,2.1
2016-08-16 04:00:00,49.375,Robin_education_Kiera,13.4,0.0,11.5,,,1021.3,20.0,1.5
2016-08-16 05:00:00,53.25,Robin_education_Kiera,12.8,0.0,11.1,,,1021.0,30.0,3.1
2016-08-16 06:00:00,53.25,Robin_education_Kiera,12.3,0.0,10.8,,,1020.8,20.0,2.6
2016-08-16 07:00:00,67.125,Robin_education_Kiera,12.9,0.0,11.1,,,1020.8,20.0,2.1
2016-08-16 08:00:00,74.75,Robin_education_Kiera,15.4,0.0,12.7,,,1020.5,60.0,3.1
2016-08-16 09:00:00,86.375,Robin_education_Kiera,17.6,,13.3,,,1020.6,70.0,2.6
2016-08-16 10:00:00,98.0,Robin_education_Kiera,19.4,,13.2,,,1020.5,70.0,3.6
2016-08-16 11:00:00,111.625,Robin_education_Kiera,21.0,,12.8,,,1020.1,70.0,3.1
2016-08-16 12:00:00,115.75,Robin_education_Kiera,21.1,,12.2,,,1019.5,60.0,3.6
2016-08-16 13:00:00,117.625,Robin_education_Kiera,22.2,,11.3,,,1019.0,50.0,2.6
2016-08-16 14:00:00,121.125,Robin_education_Kiera,23.6,,11.5,,,1018.5,110.0,3.6
2016-08-16 15:00:00,127.375,Robin_education_Kiera,24.1,,10.8,,,1018.1,110.0,3.6
2016-08-16 16:00:00,127.875,Robin_education_Kiera,24.0,,10.9,,,1017.7,100.0,4.6
2016-08-16 17:00:00,123.0,Robin_education_Kiera,24.1,,11.2,,,1017.4,90.0,4.1
2016-08-16 18:00:00,102.25,Robin_education_Kiera,23.4,,11.5,,,1017.1,100.0,4.6
2016-08-16 19:00:00,84.125,Robin_education_Kiera,21.0,0.0,11.3,,,1017.0,80.0,4.6
2016-08-16 20:00:00,71.875,Robin_education_Kiera,19.2,0.0,11.0,,,1016.9,100.0,5.7
2016-08-16 21:00:00,69.125,Robin_education_Kiera,18.1,0.0,10.6,,,1017.1,90.0,4.1
2016-08-16 22:00:00,68.375,Robin_education_Kiera,16.3,0.0,10.6,,,1017.3,100.0,3.1
2016-08-16 23:00:00,62.25,Robin_education_Kiera,16.5,0.0,10.3,,,1017.2,70.0,2.1
2016-08-17 00:00:00,60.875,Robin_education_Kiera,15.9,0.0,10.6,,,1017.2,60.0,2.6
2016-08-17 01:00:00,58.7917,Robin_education_Kiera,15.1,,11.5,,,1017.0,40.0,2.1
2016-08-17 02:00:00,53.875,Robin_education_Kiera,14.4,0.0,11.5,,,1016.6,30.0,1.5
2016-08-17 03:00:00,56.25,Robin_education_Kiera,13.6,,11.3,,,1016.1,20.0,2.1
2016-08-17 04:00:00,53.5,Robin_education_Kiera,13.6,,11.6,,,1015.6,30.0,2.1
2016-08-17 05:00:00,54.75,Robin_education_Kiera,13.4,0.0,11.6,,,1015.2,30.0,2.1
2016-08-17 06:00:00,59.0,Robin_education_Kiera,13.5,,11.8,,,1014.6,40.0,2.6
2016-08-17 07:00:00,71.625,Robin_education_Kiera,14.0,,12.2,,,1014.4,40.0,2.1
2016-08-17 08:00:00,78.75,Robin_education_Kiera,15.8,,13.0,,,1014.3,60.0,2.6
2016-08-17 09:00:00,85.25,Robin_education_Kiera,18.2,,13.8,,,1014.2,60.0,2.6
2016-08-17 10:00:00,95.75,Robin_education_Kiera,21.1,0.0,13.9,,,1014.1,100.0,4.1
2016-08-17 11:00:00,107.625,Robin_education_Kiera,22.5,,13.5,,,1013.9,80.0,3.1
2016-08-17 12:00:00,118.875,Robin_education_Kiera,23.9,,12.7,,,1013.3,90.0,4.1
2016-08-17 13:00:00,118.125,Robin_education_Kiera,25.1,,11.5,,0.0,1012.9,90.0,2.6
2016-08-17 14:00:00,123.375,Robin_education_Kiera,25.3,0.0,10.1,,,1012.5,110.0,2.6
2016-08-17 15:00:00,133.25,Robin_education_Kiera,26.0,0.0,9.9,,,1012.1,60.0,2.1
2016-08-17 16:00:00,130.625,Robin_education_Kiera,26.4,0.0,9.0,,,1011.6,60.0,2.6
2016-08-17 17:00:00,127.875,Robin_education_Kiera,26.2,0.0,8.6,,,1011.2,120.0,4.1
2016-08-17 18:00:00,109.375,Robin_education_Kiera,25.3,0.0,8.1,,,1011.0,50.0,2.1
2016-08-17 19:00:00,93.375,Robin_education_Kiera,24.5,0.0,9.5,,,1010.8,70.0,3.1
2016-08-17 20:00:00,74.875,Robin_education_Kiera,21.7,0.0,10.7,,,1011.2,80.0,3.6
2016-08-17 21:00:00,67.125,Robin_education_Kiera,19.9,0.0,10.5,,,1011.6,100.0,4.6
2016-08-17 22:00:00,68.0,Robin_education_Kiera,19.0,0.0,12.1,,,1011.6,100.0,4.1
2016-08-17 23:00:00,60.25,Robin_education_Kiera,18.1,0.0,12.9,,,1011.8,120.0,3.1
2016-08-18 00:00:00,58.5,Robin_education_Kiera,17.6,0.0,13.5,,,1011.6,60.0,1.5
2016-08-18 01:00:00,57.4583,Robin_education_Kiera,17.3,0.0,13.0,,0.0,1011.1,60.0,1.0
2016-08-18 02:00:00,57.125,Robin_education_Kiera,17.0,,13.5,,,1010.8,50.0,2.1
2016-08-18 03:00:00,56.0,Robin_education_Kiera,16.6,,13.3,,,1010.7,320.0,1.5
2016-08-18 04:00:00,53.75,Robin_education_Kiera,16.3,,13.5,,,1010.9,340.0,1.5
2016-08-18 05:00:00,55.5,Robin_education_Kiera,16.1,,13.3,,,1010.8,360.0,2.1
2016-08-18 06:00:00,57.0,Robin_education_Kiera,15.9,,13.4,,,1010.4,40.0,2.1
2016-08-18 07:00:00,68.25,Robin_education_Kiera,16.1,,13.7,,,1010.1,40.0,2.1
2016-08-18 08:00:00,76.5,Robin_education_Kiera,17.2,,14.0,,,1010.3,10.0,2.1
2016-08-18 09:00:00,82.875,Robin_education_Kiera,18.2,,14.2,,,1010.1,30.0,2.6
2016-08-18 10:00:00,101.5,Robin_education_Kiera,19.6,,14.3,,,1010.5,330.0,2.1
2016-08-18 11:00:00,115.0,Robin_education_Kiera,21.0,,14.2,,,1010.6,360.0,1.5
2016-08-18 12:00:00,121.125,Robin_education_Kiera,23.0,,12.9,,,1010.2,80.0,4.1
2016-08-18 13:00:00,123.5,Robin_education_Kiera,23.0,,14.0,,-1.0,1010.2,80.0,3.1
2016-08-18 14:00:00,124.25,Robin_education_Kiera,23.5,,13.7,,,1010.1,100.0,2.6
2016-08-18 15:00:00,125.125,Robin_education_Kiera,24.8,,9.9,,,1009.8,90.0,4.1
2016-08-18 16:00:00,129.125,Robin_education_Kiera,24.6,,10.3,,,1009.4,70.0,4.1
2016-08-18 17:00:00,123.75,Robin_education_Kiera,24.8,,11.7,,,1009.5,90.0,3.1
2016-08-18 18:00:00,108.125,Robin_education_Kiera,23.6,,10.7,,,1009.7,90.0,4.1
2016-08-18 19:00:00,88.25,Robin_education_Kiera,22.8,,10.8,,,1009.7,90.0,4.6
2016-08-18 20:00:00,77.875,Robin_education_Kiera,21.2,,9.4,,,1009.9,110.0,5.1
2016-08-18 21:00:00,67.625,Robin_education_Kiera,20.4,,9.5,,,1010.3,120.0,4.6
2016-08-18 22:00:00,65.25,Robin_education_Kiera,19.1,,13.6,,,1010.4,100.0,4.1
2016-08-18 23:00:00,59.125,Robin_education_Kiera,18.4,,14.8,,,1010.4,100.0,4.1
2016-08-19 00:00:00,55.2083,Robin_education_Kiera,18.4,,14.9,,,1010.5,90.0,3.6
2016-08-19 01:00:00,57.6667,Robin_education_Kiera,17.8,,14.9,,0.0,1009.9,90.0,3.6
2016-08-19 02:00:00,55.5,Robin_education_Kiera,17.9,,14.7,,,1009.7,100.0,3.6
2016-08-19 03:00:00,54.125,Robin_education_Kiera,17.8,,14.5,,,1009.2,120.0,3.6
2016-08-19 04:00:00,53.625,Robin_education_Kiera,17.3,,14.6,,,1008.7,120.0,2.6
2016-08-19 05:00:00,53.75,Robin_education_Kiera,17.2,,14.9,,,1008.0,150.0,3.6
2016-08-19 06:00:00,56.25,Robin_education_Kiera,17.1,,15.1,,,1007.9,140.0,2.6
2016-08-19 07:00:00,70.75,Robin_education_Kiera,17.3,,15.3,,,1007.6,140.0,3.6
2016-08-19 08:00:00,74.375,Robin_education_Kiera,17.1,,15.6,,,1007.4,130.0,3.6
2016-08-19 09:00:00,88.625,Robin_education_Kiera,17.2,,15.8,,,1007.1,150.0,3.1
2016-08-19 10:00:00,98.75,Robin_education_Kiera,17.8,,16.3,,,1006.8,160.0,3.6
2016-08-19 11:00:00,110.25,Robin_education_Kiera,17.2,,16.2,,,1006.6,150.0,3.6
2016-08-19 12:00:00,113.125,Robin_education_Kiera,18.1,,16.9,,,1006.3,150.0,4.1
2016-08-19 13:00:00,117.25,Robin_education_Kiera,18.7,,16.1,,10.0,1005.7,170.0,4.1
2016-08-19 14:00:00,123.875,Robin_education_Kiera,18.6,,15.9,,,1005.6,200.0,5.7
2016-08-19 15:00:00,122.25,Robin_education_Kiera,18.8,,14.3,,,1005.4,210.0,5.1
2016-08-19 16:00:00,121.0,Robin_education_Kiera,16.9,,14.0,,,1005.5,180.0,6.7
2016-08-19 17:00:00,109.625,Robin_education_Kiera,17.4,,14.9,,,1004.9,170.0,5.7
2016-08-19 18:00:00,96.125,Robin_education_Kiera,17.1,,15.8,,,1004.6,160.0,5.7
2016-08-19 19:00:00,80.375,Robin_education_Kiera,18.6,,15.9,,,1004.6,180.0,5.7
2016-08-19 20:00:00,75.125,Robin_education_Kiera,18.3,0.0,14.3,,,1005.0,200.0,6.2
2016-08-19 21:00:00,65.625,Robin_education_Kiera,17.4,,14.3,,,1005.5,190.0,5.7
2016-08-19 22:00:00,58.625,Robin_education_Kiera,16.8,0.0,13.8,,,1005.7,200.0,5.1
2016-08-19 23:00:00,55.375,Robin_education_Kiera,16.3,0.0,13.7,,,1005.9,200.0,4.6
2016-08-20 00:00:00,53.25,Robin_education_Kiera,16.2,,13.6,,,1005.9,200.0,5.1
2016-08-20 01:00:00,52.0417,Robin_education_Kiera,16.2,,12.8,,0.0,1006.0,210.0,6.7
2016-08-20 02:00:00,51.125,Robin_education_Kiera,15.7,,13.2,,,1005.8,180.0,4.6
2016-08-20 03:00:00,53.25,Robin_education_Kiera,15.9,,13.0,,,1005.6,200.0,5.1
2016-08-20 04:00:00,52.75,Robin_education_Kiera,15.3,,13.3,,,1005.5,200.0,6.7
2016-08-20 05:00:00,51.625,Robin_education_Kiera,14.7,,13.0,,,1005.6,200.0,4.1
2016-08-20 06:00:00,51.75,Robin_education_Kiera,14.7,,12.8,,,1005.5,190.0,4.1
2016-08-20 07:00:00,52.5,Robin_education_Kiera,15.6,,12.9,,,1005.5,200.0,5.1
2016-08-20 08:00:00,53.375,Robin_education_Kiera,17.5,,13.1,,,1005.3,200.0,6.2
2016-08-20 09:00:00,55.75,Robin_education_Kiera,16.9,,13.0,,,1005.4,200.0,8.8
2016-08-20 10:00:00,57.625,Robin_education_Kiera,16.0,,13.0,,,,200.0,8.2
2016-08-20 11:00:00,58.5,Robin_education_Kiera,18.2,,13.0,,,1006.2,220.0,8.8
2016-08-20 12:00:00,60.25,Robin_education_Kiera,20.6,,13.0,,,1006.0,210.0,8.8
2016-08-20 13:00:00,62.625,Robin_education_Kiera,20.7,,11.5,,2.0,1006.2,210.0,9.8
2016-08-20 14:00:00,63.625,Robin_education_Kiera,20.1,,11.8,,,1006.2,220.0,9.8
2016-08-20 15:00:00,61.125,Robin_education_Kiera,20.1,,10.6,,,1006.4,210.0,10.8
2016-08-20 16:00:00,63.75,Robin_education_Kiera,19.2,,11.9,,,1006.7,220.0,11.3
2016-08-20 17:00:00,60.875,Robin_education_Kiera,19.6,,11.7,,,1006.7,220.0,9.3
2016-08-20 18:00:00,60.25,Robin_education_Kiera,19.4,,11.7,,,1007.0,220.0,8.8
2016-08-20 19:00:00,60.875,Robin_education_Kiera,16.7,,14.0,,,1007.7,220.0,6.2
2016-08-20 20:00:00,61.875,Robin_education_Kiera,16.0,,14.3,,,1008.1,210.0,6.7
2016-08-20 21:00:00,58.625,Robin_education_Kiera,15.9,,13.7,,,1008.6,220.0,6.2
2016-08-20 22:00:00,58.875,Robin_education_Kiera,15.9,,13.3,,,1008.7,220.0,7.7
2016-08-20 23:00:00,56.5,Robin_education_Kiera,16.0,,13.1,,,1009.0,220.0,7.7
2016-08-21 00:00:00,52.625,Robin_education_Kiera,15.9,,13.2,,,1009.3,230.0,7.7
2016-08-21 01:00:00,53.2083,Robin_education_Kiera,15.9,,13.0,,4.0,1009.6,230.0,8.8
2016-08-21 02:00:00,53.25,Robin_education_Kiera,15.8,,13.0,,,1009.9,230.0,7.2
2016-08-21 03:00:00,52.625,Robin_education_Kiera,15.1,,13.5,,,1010.5,240.0,7.2
2016-08-21 04:00:00,53.125,Robin_education_Kiera,15.6,,12.9,,,1010.9,250.0,8.2
2016-08-21 05:00:00,52.0,Robin_education_Kiera,15.5,,12.6,,,1011.5,250.0,8.2
2016-08-21 06:00:00,53.0,Robin_education_Kiera,14.7,,12.8,,,1011.9,240.0,7.2
2016-08-21 07:00:00,52.25,Robin_education_Kiera,15.7,,12.9,,,1012.8,260.0,6.2
2016-08-21 08:00:00,52.375,Robin_education_Kiera,16.4,,13.1,,,1013.8,260.0,7.7
2016-08-21 09:00:00,53.5,Robin_education_Kiera,16.9,,13.1,,,1014.6,260.0,6.7
2016-08-21 10:00:00,57.375,Robin_education_Kiera,18.4,,13.4,,,1015.2,260.0,7.2
2016-08-21 11:00:00,60.625,Robin_education_Kiera,18.9,,12.3,,,1016.0,260.0,7.7
2016-08-21 12:00:00,62.0,Robin_education_Kiera,19.8,,12.4,,,1016.5,260.0,8.2
2016-08-21 13:00:00,62.0,Robin_education_Kiera,22.4,,12.1,,-1.0,1017.2,260.0,7.7
2016-08-21 14:00:00,65.125,Robin_education_Kiera,21.4,,11.5,,,1017.8,260.0,8.2
2016-08-21 15:00:00,62.125,Robin_education_Kiera,21.7,,11.8,,,1018.6,270.0,9.3
2016-08-21 16:00:00,65.5,Robin_education_Kiera,21.7,,11.2,,,1019.0,250.0,9.3
2016-08-21 17:00:00,61.25,Robin_education_Kiera,21.7,,9.8,,,1019.1,260.0,7.2
2016-08-21 18:00:00,63.375,Robin_education_Kiera,19.8,,11.3,,,1019.9,260.0,7.7
2016-08-21 19:00:00,60.875,Robin_education_Kiera,16.1,,14.9,,,1020.6,240.0,5.7
2016-08-21 20:00:00,57.625,Robin_education_Kiera,16.4,,15.1,,,1020.3,190.0,4.1
2016-08-21 21:00:00,56.0,Robin_education_Kiera,16.8,,15.4,,,1020.4,210.0,5.1
2016-08-21 22:00:00,56.125,Robin_education_Kiera,17.2,,15.5,,,1020.5,210.0,4.1
2016-08-21 23:00:00,54.375,Robin_education_Kiera,17.1,,15.7,,,1020.6,210.0,4.1
2016-08-22 00:00:00,53.2083,Robin_education_Kiera,17.2,,15.5,,,1020.9,210.0,4.6
2016-08-22 01:00:00,51.6667,Robin_education_Kiera,17.3,,15.7,,2.0,1021.0,220.0,5.1
2016-08-22 02:00:00,50.75,Robin_education_Kiera,17.4,,15.6,,,1020.9,220.0,5.7
2016-08-22 03:00:00,52.375,Robin_education_Kiera,17.3,,15.4,,,1021.2,230.0,5.7
2016-08-22 04:00:00,51.75,Robin_education_Kiera,17.2,,15.2,,,1021.2,230.0,5.1
2016-08-22 05:00:00,50.875,Robin_education_Kiera,16.8,,14.9,,,1021.2,220.0,4.6
2016-08-22 06:00:00,55.75,Robin_education_Kiera,16.9,,15.4,,,1021.4,230.0,5.7
2016-08-22 07:00:00,70.125,Robin_education_Kiera,17.0,,15.8,,,1022.2,210.0,4.1
2016-08-22 08:00:00,75.25,Robin_education_Kiera,17.4,,15.8,,,1022.8,220.0,4.1
2016-08-22 09:00:00,87.875,Robin_education_Kiera,18.1,,15.5,,,1023.0,210.0,5.7
2016-08-22 10:00:00,106.5,Robin_education_Kiera,19.3,,15.6,,,1023.2,220.0,6.7
2016-08-22 11:00:00,115.375,Robin_education_Kiera,20.8,,15.0,,,1023.1,220.0,7.7
2016-08-22 12:00:00,119.5,Robin_education_Kiera,21.6,,14.7,,,1023.1,210.0,6.2
2016-08-22 13:00:00,122.5,Robin_education_Kiera,23.6,,15.0,,-1.0,1023.3,220.0,7.2
2016-08-22 14:00:00,126.5,Robin_education_Kiera,23.7,,15.4,,,1023.6,220.0,7.7
2016-08-22 15:00:00,134.0,Robin_education_Kiera,23.9,,15.1,,,1023.5,220.0,7.2
2016-08-22 16:00:00,136.0,Robin_education_Kiera,24.8,,14.9,,,1023.5,220.0,7.2
2016-08-22 17:00:00,130.0,Robin_education_Kiera,24.4,,14.9,,,1023.8,210.0,7.2
2016-08-22 18:00:00,110.875,Robin_education_Kiera,23.1,,15.0,,,1024.1,210.0,6.2
2016-08-22 19:00:00,94.0,Robin_education_Kiera,22.6,,15.2,,,1024.3,230.0,5.7
2016-08-22 20:00:00,84.625,Robin_education_Kiera,21.0,,14.7,,,1024.4,210.0,4.6
2016-08-22 21:00:00,73.75,Robin_education_Kiera,20.0,0.0,14.5,,,1024.7,200.0,3.6
2016-08-22 22:00:00,64.75,Robin_education_Kiera,19.1,0.0,14.2,,,1024.9,200.0,3.1
2016-08-22 23:00:00,61.75,Robin_education_Kiera,17.9,0.0,13.8,,,1025.1,190.0,2.6
2016-08-23 00:00:00,59.199,Robin_education_Kiera,17.1,0.0,14.3,,,1025.0,220.0,2.6
2016-08-23 01:00:00,54.9167,Robin_education_Kiera,16.0,0.0,13.8,,0.0,1025.0,170.0,2.1
2016-08-23 02:00:00,55.75,Robin_education_Kiera,15.1,0.0,12.6,,,1025.0,140.0,1.5
2016-08-23 03:00:00,55.75,Robin_education_Kiera,14.9,0.0,13.8,,,1024.8,100.0,1.0
2016-08-23 04:00:00,52.25,Robin_education_Kiera,14.3,0.0,12.9,,,1024.5,100.0,1.5
2016-08-23 05:00:00,51.625,Robin_education_Kiera,13.7,0.0,13.0,,,1024.4,130.0,1.5
2016-08-23 06:00:00,56.625,Robin_education_Kiera,13.0,0.0,11.8,,,1024.6,130.0,1.0
2016-08-23 07:00:00,65.75,Robin_education_Kiera,15.3,0.0,14.2,,,1024.7,140.0,2.1
2016-08-23 08:00:00,76.625,Robin_education_Kiera,17.5,0.0,14.4,,,1024.8,130.0,2.1
2016-08-23 09:00:00,92.625,Robin_education_Kiera,19.4,0.0,13.6,,,1024.5,140.0,4.1
2016-08-23 10:00:00,108.0,Robin_education_Kiera,22.7,0.0,12.7,,,1024.2,120.0,2.6
2016-08-23 11:00:00,122.25,Robin_education_Kiera,25.7,,12.7,,,1023.5,150.0,3.6
2016-08-23 12:00:00,105.875,Robin_education_Kiera,27.1,0.0,14.5,,,1022.8,160.0,5.1
2016-08-23 13:00:00,157.7945,Robin_education_Kiera,28.3,0.0,14.6,,0.0,1022.2,150.0,4.6
2016-08-23 14:00:00,138.748,Robin_education_Kiera,29.6,0.0,14.5,,,1021.7,160.0,5.7
2016-08-23 15:00:00,140.558,Robin_education_Kiera,30.0,0.0,13.0,,,,160.0,5.1
2016-08-23 16:00:00,143.5145,Robin_education_Kiera,30.2,0.0,13.1,,,1020.3,160.0,6.7
2016-08-23 17:00:00,138.695,Robin_education_Kiera,30.1,0.0,14.6,,,1020.0,150.0,6.2
2016-08-23 18:00:00,119.4435,Robin_education_Kiera,28.9,0.0,15.0,,,1020.0,150.0,5.7
2016-08-23 19:00:00,102.2075,Robin_education_Kiera,27.8,0.0,15.1,,,1019.5,150.0,6.2
2016-08-23 20:00:00,95.7715,Robin_education_Kiera,26.4,0.0,15.2,,,1019.5,140.0,4.6
2016-08-23 21:00:00,81.242,Robin_education_Kiera,25.3,0.0,15.3,,,1019.5,130.0,3.6
2016-08-23 22:00:00,75.812,Robin_education_Kiera,24.3,0.0,15.6,,,1019.3,140.0,3.1
2016-08-23 23:00:00,70.135,Robin_education_Kiera,22.4,0.0,15.5,,,1019.0,140.0,2.1
2016-08-24 00:00:00,62.7138,Robin_education_Kiera,21.0,0.0,14.9,,,1018.8,130.0,1.5
2016-08-24 01:00:00,63.7543,Robin_education_Kiera,21.5,0.0,16.1,,0.0,1018.6,210.0,0.5
2016-08-24 02:00:00,60.0475,Robin_education_Kiera,20.8,0.0,15.9,,,1018.3,30.0,1.0
2016-08-24 03:00:00,58.6295,Robin_education_Kiera,19.7,0.0,15.3,,,1018.2,30.0,1.0
2016-08-24 04:00:00,56.0485,Robin_education_Kiera,18.5,0.0,15.2,,,1018.0,60.0,0.5
2016-08-24 05:00:00,53.74800000000001,Robin_education_Kiera,18.5,0.0,16.0,,,1017.9,330.0,1.0
