temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,co2,co2_slope,occupancy_count
25.38,25.31,24.88,25.75,370,-0.107692307692,0
25.31,25.38,24.88,25.75,370,-0.0730769230769,0
25.31,25.38,24.88,25.75,370,-0.0346153846154,0
25.31,25.38,24.88,25.75,370,-0.0423076923077,0
25.31,25.38,24.88,25.75,370,-0.05,0
25.31,25.38,24.88,25.75,370,-0.0576923076923,0
25.38,25.38,24.88,25.75,370,-0.0653846153846,0
25.31,25.31,24.88,25.75,370,-0.0730769230769,0
25.38,25.38,24.88,25.88,370,-0.0807692307692,0
25.38,25.38,24.88,25.81,370,-0.0384615384615,0
25.31,25.38,24.88,25.75,370,-0.0423076923077,0
25.31,25.38,24.88,25.75,370,-0.0461538461538,0
25.38,25.38,24.88,25.75,370,0.0,0
25.31,25.38,24.88,25.81,370,0.0,0
25.38,25.38,24.94,25.75,370,0.0,0
25.38,25.38,24.88,25.75,370,0.0,0
25.38,25.38,24.88,25.75,370,0.0,0
25.38,25.31,24.88,25.75,370,0.0,0
25.38,25.31,24.88,25.75,370,0.0,0
25.38,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.38,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.38,24.88,25.69,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.38,25.38,24.88,25.75,370,0.0,0
25.38,25.31,24.88,25.75,370,0.0,0
25.38,25.31,24.88,25.69,370,0.0,0
25.38,25.31,24.88,25.81,370,0.0,0
25.38,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.38,24.88,25.69,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.81,25.69,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.81,370,0.0,0
25.31,25.31,24.81,25.81,370,0.0,0
25.31,25.31,24.81,25.75,370,0.0,0
25.31,25.31,24.81,25.75,370,0.0,0
25.31,25.31,24.81,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.81,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.81,25.81,370,0.0,0
25.31,25.31,24.81,25.75,370,0.0,0
25.31,25.31,24.81,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.38,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.81,25.75,370,0.0,0
25.31,25.31,24.81,25.69,370,0.0,0
25.31,25.31,24.81,25.81,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.81,25.69,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.88,25.75,370,0.0,0
25.38,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.38,25.31,24.88,25.75,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.81,25.75,370,0.0,0
25.38,25.31,24.81,25.75,370,0.0,0
25.31,25.31,24.81,25.75,370,0.0,0
25.31,25.31,24.81,25.69,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.88,25.69,370,0.0,0
25.31,25.31,24.81,25.69,365,-0.0461538461538,0
25.31,25.31,24.88,25.69,370,-0.0423076923077,0
25.31,25.31,24.88,25.69,365,-0.0846153846154,0
25.31,25.31,24.81,25.81,365,-0.123076923077,0
25.31,25.31,24.88,25.75,370,-0.111538461538,0
25.31,25.31,24.81,25.75,365,-0.146153846154,0
25.31,25.31,24.81,25.69,365,-0.176923076923,0
25.31,25.31,24.81,25.69,365,-0.203846153846,0
25.31,25.31,24.81,25.69,370,-0.180769230769,0
25.31,25.31,24.81,25.75,370,-0.157692307692,0
25.31,25.31,24.88,25.69,365,-0.180769230769,0
25.38,25.31,24.81,25.69,365,-0.2,0
25.31,25.31,24.81,25.75,365,-0.215384615385,0
25.31,25.31,24.81,25.69,365,-0.226923076923,0
25.31,25.31,24.81,25.69,365,-0.234615384615,0
25.31,25.31,24.81,25.69,365,-0.238461538462,0
25.31,25.31,24.81,25.69,365,-0.238461538462,0
25.31,25.31,24.81,25.69,370,-0.188461538462,0
25.31,25.31,24.81,25.69,370,-0.138461538462,0
25.31,25.25,24.81,25.69,365,-0.134615384615,0
25.31,25.31,24.81,25.75,370,-0.0807692307692,0
25.31,25.31,24.81,25.69,365,-0.0730769230769,0
25.31,25.31,24.81,25.69,365,-0.0615384615385,0
25.31,25.31,24.81,25.75,370,1.23168185923e-17,0
25.31,25.31,24.81,25.69,370,0.0615384615385,0
25.31,25.31,24.81,25.69,365,0.0269230769231,0
25.31,25.31,24.81,25.75,370,0.0884615384615,0
25.31,25.31,24.81,25.75,365,0.0538461538462,0
25.31,25.31,24.81,25.75,365,0.0192307692308,0
25.31,25.31,24.81,25.69,365,0.0346153846154,0
25.31,25.31,24.81,25.69,365,0.00384615384615,0
25.31,25.31,24.81,25.69,365,-0.0269230769231,0
25.31,25.31,24.81,25.69,365,-0.0576923076923,0
25.31,25.31,24.81,25.69,365,-0.0384615384615,0
25.31,25.31,24.81,25.75,365,-0.0153846153846,0
25.31,25.31,24.81,25.69,365,-0.0384615384615,0
25.31,25.31,24.81,25.69,365,-0.0615384615385,0
25.31,25.31,24.81,25.69,370,-0.0384615384615,0
25.31,25.31,24.81,25.69,370,-0.0192307692308,0
25.31,25.31,24.81,25.69,365,-0.05,0
25.31,25.31,24.81,25.69,365,-0.0807692307692,0
25.31,25.31,24.81,25.81,365,-0.111538461538,0
25.31,25.31,24.81,25.69,365,-0.0923076923077,0
25.31,25.31,24.81,25.75,365,-0.0692307692308,0
25.31,25.25,24.81,25.69,365,-0.0923076923077,0
25.31,25.31,24.81,25.69,365,-0.0653846153846,0
25.31,25.31,24.81,25.69,365,-0.0846153846154,0
25.31,25.31,24.81,25.63,365,-0.103846153846,0
25.31,25.31,24.81,25.69,365,-0.0730769230769,0
25.31,25.31,24.81,25.69,365,-0.0384615384615,0
25.25,25.31,24.81,25.63,365,-0.05,0
25.31,25.31,24.81,25.63,365,-0.0115384615385,0
25.31,25.31,24.81,25.69,365,-0.0192307692308,0
25.25,25.31,24.81,25.69,365,-0.0269230769231,0
25.31,25.31,24.81,25.69,365,-0.0346153846154,0
25.31,25.31,24.81,25.69,365,-0.0423076923077,0
25.31,25.31,24.81,25.63,365,-0.05,0
25.31,25.31,24.81,25.63,365,-0.0576923076923,0
25.25,25.31,24.81,25.69,365,-0.0653846153846,0
25.31,25.31,24.81,25.69,365,-0.0730769230769,0
25.31,25.31,24.81,25.69,365,-0.0807692307692,0
25.25,25.31,24.81,25.69,365,-0.0884615384615,0
25.31,25.25,24.81,25.69,365,-0.0461538461538,0
25.31,25.31,24.81,25.63,365,0.0,0
25.31,25.31,24.81,25.69,365,0.0,0
25.31,25.25,24.81,25.69,365,0.0,0
25.31,25.31,24.81,25.69,365,0.0,0
25.31,25.31,24.81,25.69,365,0.0,0
25.31,25.31,24.81,25.69,365,0.0,0
25.31,25.25,24.81,25.69,365,0.0,0
25.31,25.31,24.81,25.69,365,0.0,0
25.25,25.31,24.81,25.69,365,0.0,0
25.31,25.31,24.81,25.69,365,0.0,0
25.25,25.25,24.81,25.69,365,0.0,0
25.25,25.31,24.75,25.69,365,0.0,0
25.31,25.31,24.81,25.69,365,0.0,0
25.25,25.25,24.75,25.69,365,0.0,0
25.31,25.25,24.75,25.69,365,0.0,0
25.31,25.25,24.81,25.69,365,0.0,0
25.31,25.25,24.81,25.69,365,0.0,0
25.31,25.25,24.81,25.69,365,0.0,0
25.31,25.25,24.81,25.63,365,0.0,0
25.31,25.25,24.81,25.63,365,0.0,0
25.31,25.25,24.75,25.69,365,0.0,0
25.31,25.31,24.81,25.69,365,0.0,0
25.25,25.31,24.81,25.69,365,0.0,0
25.25,25.25,24.81,25.69,365,0.0,0
25.25,25.31,24.75,25.69,365,0.0,0
25.25,25.31,24.75,25.63,365,0.0,0
25.31,25.25,24.75,25.63,365,0.0,0
25.25,25.31,24.81,25.69,365,0.0,0
25.25,25.25,24.81,25.63,365,0.0,0
25.25,25.25,24.75,25.69,365,0.0,0
25.25,25.25,24.81,25.69,365,0.0,0
25.25,25.25,24.81,25.69,365,0.0,0
25.25,25.31,24.75,25.63,365,0.0,0
25.25,25.31,24.81,25.63,365,0.0,0
25.25,25.25,24.75,25.69,365,0.0,0
25.25,25.31,24.81,25.69,365,0.0,0
25.31,25.31,24.81,25.63,365,0.0,0
25.25,25.25,24.75,25.69,365,0.0,0
25.25,25.25,24.81,25.63,365,0.0,0
25.31,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.69,365,0.0,0
25.25,25.25,24.81,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.81,25.69,365,0.0,0
25.25,25.25,24.81,25.69,365,0.0,0
25.25,25.25,24.81,25.69,365,0.0,0
25.31,25.25,24.81,25.63,365,0.0,0
25.31,25.25,24.81,25.63,365,0.0,0
25.25,25.25,24.75,25.69,365,0.0,0
25.25,25.25,24.75,25.69,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.56,365,0.0,0
25.25,25.25,24.81,25.63,365,0.0,0
25.25,25.25,24.81,25.69,365,0.0,0
25.25,25.25,24.81,25.69,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.81,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.31,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.69,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.81,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.31,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.69,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,365,0.0,0
25.25,25.25,24.75,25.63,360,-0.0461538461538,0
25.25,25.25,24.75,25.63,365,-0.0423076923077,0
25.25,25.25,24.75,25.63,365,-0.0384615384615,0
25.25,25.25,24.75,25.63,365,-0.0346153846154,0
25.25,25.25,24.75,25.63,365,-0.0307692307692,0
25.25,25.25,24.75,25.63,365,-0.0269230769231,0
25.25,25.19,24.75,25.63,365,-0.0230769230769,0
25.25,25.25,24.75,25.56,365,-0.0192307692308,0
25.25,25.25,24.75,25.56,365,-0.0153846153846,0
25.25,25.25,24.75,25.56,365,-0.0115384615385,0
25.19,25.25,24.75,25.56,365,-0.00769230769231,0
25.25,25.25,24.75,25.63,365,-0.00384615384615,0
25.25,25.25,24.75,25.63,365,7.69801162017e-19,0
25.25,25.25,24.75,25.56,365,0.00384615384615,0
25.25,25.25,24.75,25.56,365,0.00769230769231,0
25.25,25.25,24.75,25.56,360,-0.0346153846154,0
25.25,25.25,24.75,25.63,365,-0.0269230769231,0
25.25,25.25,24.75,25.63,360,-0.0653846153846,0
25.19,25.25,24.75,25.63,365,-0.0538461538462,0
25.25,25.25,24.75,25.63,365,-0.0423076923077,0
25.19,25.25,24.75,25.63,360,-0.0769230769231,0
25.19,25.25,24.75,25.63,365,-0.0615384615385,0
25.25,25.25,24.75,25.63,365,-0.0461538461538,0
25.19,25.25,24.75,25.63,365,-0.0307692307692,0
25.19,25.25,24.69,25.56,365,-0.0153846153846,0
25.19,25.25,24.75,25.56,360,-0.0961538461538,0
25.19,25.25,24.69,25.56,365,-0.0807692307692,0
25.19,25.25,24.69,25.56,365,-0.0653846153846,0
25.25,25.25,24.75,25.63,365,-0.05,0
25.25,25.25,24.69,25.56,360,-0.0807692307692,0
25.25,25.25,24.75,25.63,365,-0.0615384615385,0
25.25,25.25,24.75,25.56,365,-0.0423076923077,0
25.25,25.25,24.75,25.56,365,-0.0230769230769,0
25.25,25.25,24.75,25.56,360,-0.05,0
25.19,25.25,24.69,25.5,365,-0.0269230769231,0
25.25,25.25,24.75,25.56,365,-0.00384615384615,0
25.19,25.25,24.69,25.5,365,0.0192307692308,0
25.25,25.25,24.69,25.5,365,0.0423076923077,0
25.25,25.25,24.69,25.56,360,0.0192307692308,0
25.25,25.19,24.69,25.5,360,-1.23168185923e-17,0
25.25,25.25,24.75,25.56,365,-0.0192307692308,0
25.25,25.25,24.75,25.56,360,-0.0384615384615,0
25.25,25.25,24.69,25.56,360,-0.103846153846,0
25.19,25.19,24.69,25.56,360,-0.119230769231,0
25.25,25.19,24.69,25.56,365,-0.0846153846154,0
25.19,25.25,24.75,25.56,365,-0.1,0
25.19,25.25,24.75,25.63,365,-0.0692307692308,0
25.25,25.25,24.69,25.63,365,-0.0384615384615,0
25.25,25.25,24.69,25.56,365,-0.00769230769231,0
25.19,25.25,24.75,25.56,365,0.0230769230769,0
25.25,25.25,24.69,25.56,360,-0.0423076923077,0
25.25,25.19,24.69,25.56,360,-0.0576923076923,0
25.25,25.19,24.69,25.56,360,-0.0692307692308,0
25.19,25.25,24.69,25.56,365,-0.0307692307692,0
25.25,25.19,24.75,25.56,365,-0.0423076923077,0
25.25,25.19,24.69,25.56,365,-0.00769230769231,0
25.25,25.25,24.69,25.5,360,-0.0192307692308,0
25.25,25.19,24.69,25.5,360,-0.0269230769231,0
25.25,25.19,24.69,25.5,365,-0.0346153846154,0
25.19,25.25,24.69,25.5,365,0.00384615384615,0
25.19,25.25,24.69,25.5,365,0.0423076923077,0
25.25,25.25,24.69,25.56,360,0.0346153846154,0
25.25,25.19,24.69,25.56,360,0.0307692307692,0
25.25,25.19,24.69,25.56,360,-0.0192307692308,0
25.25,25.25,24.69,25.56,360,-0.0692307692308,0
25.19,25.19,24.69,25.56,360,-0.0692307692308,0
25.25,25.19,24.69,25.5,360,-0.115384615385,0
25.25,25.19,24.69,25.56,360,-0.161538461538,0
25.25,25.19,24.75,25.5,360,-0.207692307692,0
25.25,25.25,24.69,25.5,360,-0.203846153846,0
25.25,25.25,24.69,25.5,360,-0.196153846154,0
25.25,25.19,24.69,25.56,360,-0.184615384615,0
25.25,25.19,24.69,25.56,360,-0.169230769231,0
25.19,25.19,24.69,25.5,365,-0.103846153846,0
25.19,25.19,24.69,25.56,360,-0.0846153846154,0
25.19,25.25,24.69,25.5,360,-0.111538461538,0
25.25,25.19,24.69,25.5,360,-0.138461538462,0
25.25,25.19,24.69,25.56,360,-0.165384615385,0
25.19,25.19,24.63,25.56,360,-0.142307692308,0
25.19,25.19,24.69,25.5,365,-0.0692307692308,0
25.19,25.19,24.69,25.56,360,-0.0423076923077,0
25.19,25.19,24.69,25.56,360,-0.0615384615385,0
25.19,25.25,24.69,25.5,360,-0.0807692307692,0
25.19,25.19,24.63,25.56,360,-0.05,0
25.19,25.19,24.69,25.56,360,-0.0153846153846,0
25.19,25.25,24.69,25.56,360,0.0230769230769,0
25.19,25.19,24.69,25.5,360,0.0153846153846,0
25.19,25.25,24.69,25.56,360,0.00769230769231,0
25.19,25.19,24.69,25.56,360,3.0792046480700003e-18,0
25.19,25.19,24.69,25.5,360,-0.00769230769231,0
25.19,25.19,24.69,25.56,360,-0.0153846153846,0
25.19,25.19,24.69,25.56,360,-0.0230769230769,0
25.19,25.25,24.69,25.56,360,-0.0307692307692,0
25.25,25.25,24.69,25.5,360,-0.0384615384615,0
25.19,25.19,24.69,25.5,360,-0.0461538461538,0
25.19,25.19,24.69,25.5,360,-0.0538461538462,0
25.19,25.19,24.69,25.5,360,-0.0615384615385,0
25.19,25.19,24.69,25.56,360,-0.0692307692308,0
25.19,25.25,24.69,25.56,360,-0.0269230769231,0
25.19,25.25,24.69,25.56,360,-0.0307692307692,0
25.19,25.19,24.69,25.56,360,-0.0346153846154,0
25.19,25.19,24.69,25.56,360,-0.0384615384615,0
25.19,25.19,24.69,25.56,360,-0.0423076923077,0
25.19,25.19,24.69,25.56,360,-0.0461538461538,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.63,25.63,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.63,25.56,360,0.0,0
25.19,25.19,24.63,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.13,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.5,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.5,360,0.0,0
25.19,25.19,24.69,25.5,360,0.0,0
25.19,25.19,24.63,25.56,360,0.0,0
25.19,25.19,24.63,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.63,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.5,360,0.0,0
25.25,25.19,24.63,25.5,360,0.0,0
25.25,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.56,360,0.0,0
25.19,25.19,24.63,25.56,360,0.0,0
25.19,25.19,24.69,25.5,360,0.0,0
25.19,25.19,24.63,25.56,360,0.0,0
25.19,25.19,24.63,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.69,25.56,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.69,25.5,360,0.0,0
25.19,25.19,24.69,25.5,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.56,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.13,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.13,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.13,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.13,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.13,24.56,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.13,25.13,24.63,25.5,360,0.0,0
25.13,25.13,24.63,25.5,360,0.0,0
25.13,25.19,24.63,25.5,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.13,24.63,25.5,360,0.0,0
25.13,25.19,24.63,25.5,360,0.0,0
25.13,25.19,24.56,25.5,360,0.0,0
25.13,25.19,24.63,25.5,360,0.0,0
25.13,25.19,24.63,25.44,360,0.0,0
25.13,25.19,24.63,25.5,360,0.0,0
25.19,25.13,24.63,25.5,360,0.0,0
25.13,25.13,24.63,25.5,360,0.0,0
25.13,25.19,24.63,25.5,360,0.0,0
25.13,25.13,24.63,25.5,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.19,25.19,24.56,25.5,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.19,24.56,25.5,360,0.0,0
25.19,25.13,24.56,25.5,360,0.0,0
25.13,25.19,24.56,25.5,360,0.0,0
25.19,25.13,24.56,25.5,360,0.0,0
25.19,25.13,24.56,25.5,360,0.0,0
25.19,25.13,24.63,25.5,360,0.0,0
25.19,25.13,24.56,25.5,360,0.0,0
25.19,25.13,24.63,25.44,360,0.0,0
25.19,25.19,24.63,25.5,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.13,24.63,25.5,360,0.0,0
25.13,25.13,24.56,25.56,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.19,25.13,24.56,25.5,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.19,24.56,25.5,360,0.0,0
25.13,25.13,24.63,25.5,360,0.0,0
25.19,25.13,24.56,25.5,360,0.0,0
25.19,25.19,24.56,25.5,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.13,24.63,25.5,360,0.0,0
25.13,25.13,24.63,25.44,360,0.0,0
25.13,25.13,24.63,25.44,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.13,25.19,24.56,25.44,360,0.0,0
25.13,25.19,24.56,25.44,360,0.0,0
25.13,25.19,24.56,25.5,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.13,25.19,24.56,25.44,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.13,25.19,24.56,25.44,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.13,25.19,24.56,25.5,360,0.0,0
25.13,25.13,24.56,25.5,360,0.0,0
25.13,25.13,24.63,25.5,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.13,25.13,24.56,25.44,360,0.0,0
25.13,25.19,24.56,25.5,360,0.0,0
25.13,25.19,24.56,25.44,360,0.0,0
25.19,25.13,24.63,25.38,360,0.0,0
25.13,25.13,24.56,25.38,360,0.0,0
25.13,25.13,24.56,25.38,360,0.0,0
25.13,25.13,24.56,25.38,360,0.0,0
25.13,25.13,24.56,25.38,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.5,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.5,25.25,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.56,25.25,360,0.0,0
25.13,25.13,24.5,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.5,25.31,360,0.0,0
25.13,25.13,24.56,25.25,360,0.0,0
25.13,25.13,24.5,25.25,360,0.0,0
25.13,25.13,24.5,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.5,25.38,360,0.0,0
25.13,25.13,24.5,25.31,360,0.0,0
25.13,25.13,24.5,25.31,360,0.0,0
25.13,25.13,24.5,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.19,24.56,25.31,360,0.0,0
25.13,25.13,24.56,25.38,360,0.0,0
25.13,25.13,24.5,25.38,360,0.0,0
25.13,25.13,24.5,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.56,25.31,360,0.0,0
25.13,25.13,24.56,25.38,360,0.0,0
25.13,25.13,24.56,25.38,355,-0.0461538461538,0
25.13,25.13,24.56,25.31,355,-0.0884615384615,0
25.13,25.13,24.56,25.31,360,-0.0807692307692,0
25.13,25.13,24.56,25.38,355,-0.119230769231,0
25.13,25.13,24.56,25.38,355,-0.153846153846,0
25.13,25.13,24.56,25.31,360,-0.138461538462,0
25.13,25.13,24.56,25.31,360,-0.123076923077,0
